timestamp,tempm,elec_load,,heat_load,cool_load,ChW Supply Temp,ChW Return Temp,HW Supply Temp,HW Return Temp,HW Mass Flow Rate (kg/s),CHW Mass Flow Rate (kg/s),,,
1/1/2012 0:00,-11.38333333,755.12,521.70582,659.1855568,42.97793434,6.716977882,9.544635093,82,64.47397175,9.04806835,3.206573251,,,
1/1/2012 1:00,-12.8,745.27,645.0582743,675.7950734,23.0200206,6.716977882,9.546777335,82,64.60115634,9.252132833,1.937823685,,,
1/1/2012 2:00,-13.09166667,746.69,639.6929799,676.5670455,20.90103796,6.716977882,9.375642628,82,64.66642518,9.353876165,1.81276038,,,
1/1/2012 3:00,-13.3,751.32,655.2791573,687.2522725,18.22551963,6.716977882,9.078911151,82,64.83856857,9.570434499,1.845399521,,,
1/1/2012 4:00,-13.3,754.27,672.523991,695.5004509,18.35368105,6.716977882,9.099523931,82,65.10133159,9.860595646,1.839697748,,,
1/1/2012 5:00,-13.65,751.54,676.5048463,701.7131453,15.79083063,6.716977882,9.038506191,82,65.10004327,9.899915595,1.51420933,,,
1/1/2012 6:00,-13.9,746.76,679.706004,697.9647066,12.05084158,6.716977882,9.224635113,82,64.94918733,9.77075865,1.154879347,,,
1/1/2012 7:00,-13.9,740.28,677.6414166,716.9381563,12.06187242,6.716977882,9.019091139,82,65.25815198,10.2410273,1.259356506,,,
1/1/2012 8:00,-13.55,868.67,779.365152,679.7319952,15.13473323,6.716977882,9.497277595,82,64.53410808,9.218311531,1.356938655,,,
1/1/2012 9:00,-12.36666667,877.23,826.4595459,645.1775105,26.39151858,6.716977882,9.656622795,82,64.14009965,8.544865698,2.272536273,,,
1/1/2012 10:00,-11.35,881.97,840.3333084,613.8535305,37.44744985,6.716977882,9.777658414,82,63.58175658,7.907074556,2.999521507,,,
1/1/2012 11:00,-10.45833333,883,845.7765643,588.7136639,45.62708014,6.716977882,9.859307172,82,62.75281089,7.238671724,3.604386192,,,
1/1/2012 12:00,-9.65,881.24,850.496522,558.8951937,54.60267364,6.716977882,9.939981589,82,62.25296794,6.730223691,4.119812078,,,
1/1/2012 13:00,-8.758333333,873.44,849.5825454,553.4251838,63.71773918,6.716977882,9.963300815,82,62.04301983,6.595607432,4.860508643,,,
1/1/2012 14:00,-8.008333333,875.12,844.8471612,538.7203345,75.75346829,6.716977882,9.991833595,82,61.83376454,6.371811288,5.621102186,,,
1/1/2012 15:00,-7.8,883.8,860.4558665,540.0701788,80.62862243,6.716977882,10.00013132,82,61.88260714,6.408971224,5.865044813,,,
1/1/2012 16:00,-7.8,760.16,763.2195143,579.3022248,80.39268576,6.716977882,10.01040724,82,62.76651672,7.269711556,5.822076147,,,
1/1/2012 17:00,-7.8,770.4,732.20606,609.068442,80.23428205,6.716977882,9.925909484,82,63.36521262,7.846523264,5.995309,,,
1/1/2012 18:00,-8.091666667,771.59,740.3043587,623.72461,77.44725013,6.716977882,9.71737325,82,63.73755282,8.170231295,6.072022019,,,
1/1/2012 19:00,-8.3,771.88,741.9992816,633.0860748,73.13164475,6.716977882,9.651912338,82,64.00086866,8.427983411,5.950245016,,,
1/1/2012 20:00,-8.3,777,748.9239069,641.7070539,73.36649124,6.716977882,9.667719257,82,64.18471806,8.602797529,5.942813556,,,
1/1/2012 21:00,-8.3,775.2,754.3979111,636.7058187,73.46308869,6.716977882,9.630016196,82,63.91824409,8.376660847,6.014018931,,,
1/1/2012 22:00,-8.65,771.26,750.1898235,636.6197594,69.59776084,6.716977882,9.60736773,82,63.9764749,8.477814146,5.629956693,,,
1/1/2012 23:00,-9.191666667,769.28,753.9361455,650.8495801,61.56845645,6.716977882,9.590690433,82,64.18521315,8.736314595,5.023146875,,,
1/2/2012 0:00,-9.4,781.43,775.3494494,634.7235509,57.87667462,6.716977882,9.554130008,82,63.73659657,8.265597992,4.86769415,,,
1/2/2012 1:00,-9.4,776.27,764.7047482,625.3982251,57.69647199,6.716977882,9.730860096,82,63.43655539,8.018544156,4.586285887,,,
1/2/2012 2:00,-9.75,770.85,757.0853928,617.0373168,54.90997754,6.716977882,9.852647119,82,63.15044211,7.807170845,4.100363576,,,
1/2/2012 3:00,-10,768.1,751.8907979,615.7844229,51.21157805,6.716977882,9.805522646,82,63.09528129,7.780413693,3.957534411,,,
1/2/2012 4:00,-10.35,769.18,750.9251746,620.7652437,48.6213577,6.716977882,9.769230884,82,63.25332403,7.926688036,3.722301144,,,
1/2/2012 5:00,-10.83333333,769.65,749.1339607,631.5245114,43.40670114,6.716977882,9.730869683,82,63.53791759,8.192931139,3.386903289,,,
1/2/2012 6:00,-10.76666667,768.31,746.1107001,633.3629151,42.75225925,6.716977882,9.72819784,82,63.46933077,8.132883779,3.440777066,,,
1/2/2012 7:00,-10.6,965.21,902.2373838,581.689571,44.91514658,6.716977882,9.967667703,82,62.16797453,6.921636427,3.356624199,,,
1/2/2012 8:00,-10.25,1183.7,1119.525763,495.5033007,47.64829646,6.716977882,9.950588419,82,60.39441153,5.389560456,3.631436081,,,
1/2/2012 9:00,-9.358333333,1226.43,1211.512985,451.393472,57.48473264,6.716977882,9.791367521,82,59.67153462,4.752379341,4.670330067,,,
1/2/2012 10:00,-8.258333333,1225.69,1229.323449,406.8838574,73.77261931,6.716977882,10.47415882,82,59.12266046,4.152700629,4.912345863,,,
1/2/2012 11:00,-6.808333333,1227.22,1245.017882,368.2901585,93.46507528,6.716977882,10.5546035,82,59.1283644,3.81818393,6.200103424,,,
1/2/2012 12:00,-5.458333333,1185.83,1220.940808,352.7393251,114.610894,6.716977882,10.00035863,82,59.28609524,3.678282329,8.526105776,,,
1/2/2012 13:00,-4.358333333,1225.97,1233.699093,337.4225603,130.6375805,6.716977882,10.23701489,82,59.31925154,3.530552954,9.110654107,,,
1/2/2012 14:00,-3.55,1227.71,1247.370881,331.9858999,143.6167359,6.716977882,10.12197753,82,59.43351883,3.508160299,10.17420415,,,
1/2/2012 15:00,-3.65,1225.22,1247.356581,328.5950951,145.2529341,6.716977882,10.77284179,82,59.41186322,3.47466084,8.595715364,,,
1/2/2012 16:00,-4.191666667,991.38,1063.841099,388.6647693,136.1242854,6.716977882,10.68051021,82,60.00402677,4.287567281,8.404007846,,,
1/2/2012 17:00,-4.4,1010.11,1022.858387,422.3265041,132.2595236,6.716977882,10.10625885,82,60.42571807,4.717504306,9.31995858,,,
1/2/2012 18:00,-4.75,935.75,976.6699412,440.4054202,128.725197,6.716977882,10.10098841,82,60.64924264,4.95120227,8.977296307,,,
1/2/2012 19:00,-5.35,937.25,950.2778608,452.9183434,120.054484,6.716977882,10.0682752,82,60.76519482,5.118956451,8.450686895,,,
1/2/2012 20:00,-6.241666667,939.32,952.0376216,472.8851556,108.4998538,6.716977882,10.03875342,82,61.08504002,5.446187717,7.607113583,,,
1/2/2012 21:00,-6.991666667,899.66,924.691152,487.7518768,96.20362146,6.716977882,9.988131365,82,61.14714143,5.590285764,6.932460501,,,
1/2/2012 22:00,-7.2,885.68,899.7605056,491.0776348,91.90756898,6.716977882,9.962664353,82,61.13611454,5.622739357,6.758151725,,,
1/2/2012 23:00,-7.2,784.95,820.2901407,523.2650591,91.18042581,6.716977882,9.973662037,82,61.94164191,6.275367667,6.677647004,,,
1/3/2012 0:00,-7.2,775.89,786.2009037,539.514111,90.61781821,6.716977882,9.822920309,82,62.28148036,6.553229048,6.98028204,,,
1/3/2012 1:00,-7.2,762.49,768.1744885,545.1421003,89.76211215,6.716977882,9.927165139,82,62.32375239,6.612931053,6.674487118,,,
1/3/2012 2:00,-7.841666667,751.82,741.7777874,549.9217898,82.41071662,6.716977882,9.928860481,82,62.33698335,6.701913509,5.92138973,,,
1/3/2012 3:00,-8.3,747.6,710.1406242,568.7307559,72.76522403,6.716977882,9.751418284,82,62.8454407,7.147831963,5.740190574,,,
1/3/2012 4:00,-8.3,752.25,675.6778386,588.7594205,72.80187559,6.716977882,9.601901469,82,63.39313823,7.575777316,6.031124097,,,
1/3/2012 5:00,-8.3,747.26,665.9854628,593.290813,72.64928513,6.716977882,9.594265819,82,63.43194428,7.621954046,6.014234041,,,
1/3/2012 6:00,-8.3,741.58,630.1542865,594.5977583,72.1150226,6.716977882,9.588981893,82,63.50555443,7.691127754,5.99658788,,,
1/3/2012 7:00,-8.3,941.91,753.4704584,553.8098244,72.93462703,6.716977882,9.905978464,82,62.6815047,6.80259691,5.477668192,,,
1/3/2012 8:00,-8.008333333,1159.05,886.2880982,499.4324401,77.36221778,6.716977882,9.946290216,82,61.77167472,5.835889944,5.801177106,,,
1/3/2012 9:00,-7.45,1195.94,959.0223394,469.7149456,85.50995015,6.716977882,9.963529463,82,61.33166037,5.366252119,6.395892173,,,
1/3/2012 10:00,-6.266666667,1180.96,979.4890999,422.2615881,99.8541555,6.716977882,9.950127786,82,60.21667445,4.494259193,7.645391744,,,
1/3/2012 11:00,-4.608333333,1163.98,979.4346224,366.9225016,122.6455115,6.716977882,9.993678563,82,59.66017486,3.873170809,9.222736007,,,
1/3/2012 12:00,-3.258333333,1111.24,950.4931959,349.5655683,143.0962636,6.716977882,10.09436841,82,60.0181704,3.788646774,10.29764127,,,
1/3/2012 13:00,-2.158333333,1143.26,963.906186,339.4646757,158.6428953,6.716977882,10.16730841,82,60.31136743,3.706103501,11.15354765,,,
1/3/2012 14:00,-1.7,1132.95,977.7606444,325.7749423,167.5174227,6.716977882,10.174305,82,60.21969774,3.550280363,11.56431265,,,
1/3/2012 15:00,-1.7,1126.78,977.4856024,317.2326972,167.4020253,6.716977882,10.67053022,82,60.11391335,3.454128748,10.27833554,,,
1/3/2012 16:00,-1.991666667,903.82,796.8122273,373.8780638,163.6500812,6.716977882,10.50645558,82,60.81538578,4.291642438,10.39364667,,,
1/3/2012 17:00,-2.55,928.7,797.9886129,407.6006614,156.5458724,6.716977882,10.18560405,82,61.14089726,4.70024347,10.67774001,,,
1/3/2012 18:00,-2.8,857.82,788.4747643,419.9598759,151.6550617,6.716977882,10.18227608,82,61.14373869,4.821546087,10.44866325,,,
1/3/2012 19:00,-2.45,858.07,753.4876446,424.2698957,155.1778892,6.716977882,10.21691943,82,61.3341568,4.909110389,10.67963841,,,
1/3/2012 20:00,-1.908333333,852.45,766.8880257,429.3285332,162.8500525,6.716977882,10.27102813,82,61.63133454,5.039992508,11.01383226,,,
1/3/2012 21:00,-1.991666667,814.17,762.8952125,431.0769381,163.9046407,6.716977882,10.25953577,82,61.56593639,5.039912262,10.9687726,,,
1/3/2012 22:00,-1.908333333,800.17,772.141362,435.9012911,162.709133,6.716977882,10.27509589,82,61.67426672,5.134240877,10.99139094,,,
1/3/2012 23:00,-1.7,705.33,712.8472568,466.0370472,166.3510696,6.716977882,10.290988,82,62.26162493,5.664110284,11.11434148,,,
1/4/2012 0:00,-1.991666667,712.9,702.2121113,476.4277195,163.6532614,6.716977882,10.17519706,82,62.38895689,5.825931068,11.24004548,,,
1/4/2012 1:00,-2.2,721.46,714.1001993,487.0065701,159.7843765,6.716977882,9.94860458,82,62.56433667,5.998153265,11.80658434,,,
1/4/2012 2:00,-2.2,734.29,728.464152,495.0398006,160.2716296,6.716977882,9.973996445,82,62.78827231,6.16978992,11.75921718,,,
1/4/2012 3:00,-2.2,743.89,747.5779332,496.6054841,160.8669016,6.716977882,9.970687434,82,62.70118993,6.125764141,11.80440329,,,
1/4/2012 4:00,-2.55,747.03,755.7830262,495.6676576,157.2863818,6.716977882,10.05176639,82,62.59213919,6.118615078,11.18911764,,,
1/4/2012 5:00,-3.733333333,760.84,764.4847037,514.1383481,143.2140524,6.716977882,9.888055555,82,62.81528409,6.460031182,10.50418038,,,
1/4/2012 6:00,-4.4,770.76,777.7303931,529.6697371,130.3867758,6.716977882,9.848098652,82,62.80442471,6.578503531,9.94214477,,,
1/4/2012 7:00,-4.4,970.47,933.5544238,480.5674979,131.1799272,6.716977882,10.16478139,82,61.70688371,5.608012112,9.091978381,,,
1/4/2012 8:00,-5.1,1189.51,1142.335439,423.9718979,124.6878253,6.716977882,10.10823058,82,60.61732562,4.678771455,8.625771187,,,
1/4/2012 9:00,-5.6,1228.02,1223.211082,388.3013007,115.8491635,6.716977882,10.0708752,82,59.97640814,4.132375432,8.247961014,,,
1/4/2012 10:00,-5.25,1226.68,1232.949557,353.9673386,119.6328191,6.716977882,10.08936194,82,59.84024934,3.76316617,8.573247961,,,
1/4/2012 11:00,-5,1230.58,1235.720102,337.1575698,124.9749739,6.716977882,10.11395481,82,59.93781763,3.644410046,8.788007137,,,
1/4/2012 12:00,-4.65,1186.47,1208.727255,329.3406667,128.7189447,6.716977882,10.12293571,82,59.93467442,3.520902156,9.12068748,,,
1/4/2012 13:00,-4.75,1227.34,1217.867393,308.256875,130.2249511,6.716977882,10.10842626,82,59.90233277,3.311140847,9.070336456,,,
1/4/2012 14:00,-5,1237.44,1237.597396,298.2035294,125.76992,6.716977882,10.10152063,82.00247426,59.8761357,3.203446847,8.882032535,,,
1/4/2012 15:00,-4.65,1241.88,1249.621729,293.8833663,129.8561492,6.716977882,10.12447303,82.05086837,59.92380437,3.172620518,9.197261071,,,
1/4/2012 16:00,-4.108333333,1000.18,1065.785074,363.0005157,136.9798938,6.716977882,10.30239181,82.04337187,60.22767878,4.043696189,9.252441075,,,
1/4/2012 17:00,-3.55,1008.97,1019.389783,396.755317,144.0154499,6.716977882,10.23304263,82.01891376,60.78178925,4.512131193,9.871575868,,,
1/4/2012 18:00,-3.3,930.11,968.4155039,414.4016321,148.7080305,6.716977882,10.26398167,82.00767941,60.99116423,4.722766247,10.00675506,,,
1/4/2012 19:00,-3.941666667,928.9,941.1332062,426.1816018,141.8883764,6.716977882,10.21802905,82.00302713,61.0342461,4.893054495,9.492403124,,,
1/4/2012 20:00,-4.75,934.27,942.5228868,447.643229,129.098269,6.716977882,9.837580385,82.00113843,61.23002058,5.180695696,9.769483768,,,
1/4/2012 21:00,-5.35,896.77,920.6692345,462.3833824,120.6145354,6.716977882,9.805276399,82.0004082,61.35300152,5.369981663,9.210743094,,,
1/4/2012 22:00,-5.891666667,882.07,897.6596114,475.2069288,112.3933164,6.716977882,9.768924307,82.00014123,61.47195209,5.550171381,8.694377215,,,
1/4/2012 23:00,-6.741666667,781.59,817.5419878,513.4800576,100.3304006,6.716977882,9.691782756,82.00004558,62.06988211,6.197070968,7.87216613,,,
1/5/2012 0:00,-7.841666667,777.74,787.4918101,532.0910538,84.68553808,6.716977882,9.61093717,82.00001334,62.20972195,6.453120989,6.764370766,,,
1/5/2012 1:00,-8.941666667,776.41,784.546561,549.6221573,68.59998714,6.716977882,9.534457779,82.00000372,62.39945484,6.732974508,5.582554176,,,
1/5/2012 2:00,-9.75,774.05,781.1165266,562.6018445,55.65893653,6.716977882,9.47873472,82.00000099,62.46276191,6.885443107,4.697901473,,,
1/5/2012 3:00,-10.35,773.59,778.8677834,571.6733393,48.92550773,6.716977882,9.551392755,82.00000025,62.63524497,7.077088484,4.051533187,,,
1/5/2012 4:00,-10.89166667,775.75,780.085235,582.6045168,43.29158195,6.716977882,9.621559313,82.00000006,62.84032625,7.273234514,3.506874272,,,
1/5/2012 5:00,-11.45,775.09,779.3579357,593.0179883,37.79266266,6.716977882,9.697423268,82.00000002,63.11607905,7.530936814,2.946624978,,,
1/5/2012 6:00,-11.99166667,773.28,777.8775857,603.8822516,32.11667877,6.716977882,9.628553541,82,63.34022023,7.735874783,2.561296242,,,
1/5/2012 7:00,-12.55,971.34,925.8598416,574.6083942,26.2568277,6.716977882,9.535406482,82,62.31115219,6.91088303,2.161344831,,,
1/5/2012 8:00,-12.8,1189.72,1134.709526,494.3542241,22.98379425,6.716977882,9.578232857,82,60.70336965,5.456849298,1.92940721,,,
1/5/2012 9:00,-12.15833333,1231.63,1218.004084,444.0199968,27.6395511,6.716977882,9.57159497,82,59.89685283,4.69766304,2.463824378,,,
1/5/2012 10:00,-11.35,1233.86,1233.781453,403.8151472,36.72564129,6.716977882,9.667358699,82,59.56101882,4.249447136,3.053526792,,,
1/5/2012 11:00,-10.80833333,1238.04,1237.179833,381.7697057,42.46828786,6.716977882,9.735668978,82,59.52701397,4.028270564,3.426754071,,,
1/5/2012 12:00,-10.25,1198.04,1213.821504,364.6704239,48.6193373,6.716977882,9.764178582,82,59.36843514,3.807498773,3.915590444,,,
1/5/2012 13:00,-9.65,1239.59,1228.562175,340.6644861,57.28749425,6.716977882,9.750914288,82,59.19736365,3.52425867,4.623172723,,,
1/5/2012 14:00,-9.4,1241.2,1244.211871,325.1964514,62.56371289,6.716977882,9.756661432,82,59.11686016,3.38781798,4.918047399,,,
1/5/2012 15:00,-9.108333333,1242.01,1247.595899,322.2910817,65.75584731,6.716977882,9.771042282,82,59.05049016,3.355042711,5.234601267,,,
1/5/2012 16:00,-9.191666667,1001.94,1063.237829,402.3893983,65.66166093,6.716977882,9.934325545,82,59.81387513,4.421381901,4.842691662,,,
1/5/2012 17:00,-9.75,1008.39,1014.385949,443.03947,57.50357692,6.716977882,9.770477881,82,60.14820985,4.882980865,4.373451506,,,
1/5/2012 18:00,-10,930.03,957.8826741,463.1861861,52.1022601,6.716977882,9.781900791,82,60.35763216,5.148166068,4.058702707,,,
1/5/2012 19:00,-10.35,929.86,933.1765245,478.7629304,49.07825301,6.716977882,9.764781003,82,60.5725245,5.35941331,3.755444374,,,
1/5/2012 20:00,-10.89166667,927.81,931.4314498,487.5325052,43.26720683,6.716977882,9.86268837,82,60.58521814,5.430196523,3.265693823,,,
1/5/2012 21:00,-11.45,889.12,901.9072198,500.9125115,37.76286395,6.716977882,9.643099823,82,61.03317146,5.780487955,3.001624034,,,
1/5/2012 22:00,-11.7,875.15,878.1711597,520.7291361,34.2336173,6.716977882,9.61842273,82,61.29341731,5.989651305,2.814456183,,,
1/5/2012 23:00,-11.99166667,773.32,797.7700151,556.8007968,31.81103131,6.716977882,10.04380197,82,62.24696212,6.773243772,2.284985565,,,
1/6/2012 0:00,-12.2,766.56,765.6631313,566.1435222,28.96191415,6.716977882,9.553863478,82,62.45850679,6.949865581,2.435184119,,,
1/6/2012 1:00,-12.55,769.76,760.8171447,587.6068926,26.49986342,6.716977882,9.550815141,82,63.03151044,7.432293629,2.151578155,,,
1/6/2012 2:00,-12.8,769.41,766.3815931,598.6031174,23.03228244,6.716977882,9.522161095,82,63.25699495,7.630860172,1.955662107,,,
1/6/2012 3:00,-12.8,765.37,759.7081063,602.0740982,22.8375058,6.716977882,9.516657379,82,63.34774455,7.715904671,1.946903119,,,
1/6/2012 4:00,-12.8,764.28,759.6864809,606.7105566,22.75487053,6.716977882,9.51414396,82,63.46732816,7.825035257,1.940319625,,,
1/6/2012 5:00,-13.09166667,765.96,760.4212576,613.8116394,20.69710874,6.716977882,9.488802997,82,63.67822567,8.021938316,1.712997642,,,
1/6/2012 6:00,-13.3,766,762.1311667,621.5287758,17.7902228,6.716977882,9.469638278,82,63.85857432,8.187157028,1.540613759,,,
1/6/2012 7:00,-13.3,837.96,808.6689083,622.2639502,17.68111804,6.716977882,9.467454509,82,63.75322536,8.126114698,1.535112929,,,
1/6/2012 8:00,-13.3,973.32,929.1925179,580.1040663,17.84497457,6.716977882,9.468856491,82,62.84025677,7.166041192,1.553903212,,,
1/6/2012 9:00,-13.00833333,1018.9,1000.789922,549.8137157,20.31231963,6.716977882,9.528822086,82,62.1729161,6.551317282,1.795745034,,,
1/6/2012 10:00,-12.45,1018.93,1015.375735,515.6316533,25.77882381,6.716977882,9.581617287,82,61.45959508,5.93929254,2.231683177,,,
1/6/2012 11:00,-11.90833333,1022.91,1017.842183,501.8857673,31.5060002,6.716977882,9.641257954,82,61.24556926,5.775372847,2.643242867,,,
1/6/2012 12:00,-11.35,992.32,1000.457279,501.6312427,37.05492151,6.716977882,9.703213389,82,61.15015138,5.738119269,3.041976759,,,
1/6/2012 13:00,-11.1,991.22,987.1623218,502.4354007,40.58148806,6.716977882,9.73446757,82,61.16521735,5.769793559,3.210099874,,,
1/6/2012 14:00,-11.1,990.33,980.4497455,510.3258434,40.51783905,6.716977882,9.746159754,82,61.36319375,5.92066921,3.193160659,,,
1/6/2012 15:00,-11.1,994.78,979.3914614,516.5534671,40.63856532,6.716977882,9.761474342,82,61.51027206,6.024789002,3.190790436,,,
1/6/2012 16:00,-11.45,1003.64,990.0001497,522.0007702,38.2417809,6.716977882,9.722934173,82,61.66798267,6.150385629,2.954428692,,,
1/6/2012 17:00,-11.7,967.23,967.5001698,533.9445543,34.59890866,6.716977882,9.693738699,82,61.91867926,6.361151454,2.773546721,,,
1/6/2012 18:00,-11.99166667,780.06,808.5855142,593.8905002,32.18325469,6.716977882,9.642341262,82,63.30121517,7.659283387,2.570498109,,,
1/6/2012 19:00,-12.55,783.18,757.5649519,625.8116948,26.95951131,6.716977882,9.199587205,82,64.11354224,8.435394434,2.497461681,,,
1/6/2012 20:00,-13.09166667,784.3,755.9219154,648.1474397,21.42926048,6.716977882,9.135135989,82,64.54102615,8.879648018,2.030781092,,,
1/6/2012 21:00,-13.3,782.73,752.2414473,654.8365942,18.42155988,6.716977882,9.097997746,82,64.66724716,9.032940802,1.845960643,,,
1/6/2012 22:00,-13.65,783.17,750.6679173,662.1502812,15.89720734,6.716977882,9.043349372,82,64.8130463,9.219542729,1.527716405,,,
1/6/2012 23:00,-13.9,784.2,753.2503354,666.9293047,12.39240014,6.716977882,8.994620624,82,64.80033643,9.253181502,1.297660727,,,
1/7/2012 0:00,-14.19166667,755.66,731.4482822,662.7235722,10.01898935,6.716977882,8.937829667,82,64.65245033,9.133529933,1.010147684,,,
1/7/2012 1:00,-14.4,753.48,721.3926883,666.6994538,7.264459829,6.716977882,9.000374494,82,64.63471128,9.160328084,0.763449216,,,
1/7/2012 2:00,-14.4,753.58,718.5547653,666.5462917,7.233987643,6.716977882,9.505101135,82,64.62109988,9.163899314,0.620774592,,,
1/7/2012 3:00,-14.4,752.57,720.8757462,666.8846366,7.241158255,6.716977882,9.501754676,82,64.57797914,9.130678175,0.618151784,,,
1/7/2012 4:00,-14.75,752.39,717.1510435,672.0476717,5.335988805,6.716977882,9.305826312,82,64.67200994,9.301072832,0.435819153,,,
1/7/2012 5:00,-15,751.04,716.1142966,684.2706367,3.482295705,6.716977882,9.513569688,82,64.79396728,9.501695434,0.29600928,,,
1/7/2012 6:00,-15,750.72,710.5113114,688.3915782,3.4485333,6.716977882,9.037742353,82,64.88700338,9.617142024,0.363626123,,,
1/7/2012 7:00,-15,741.17,703.703047,708.4320209,3.461746687,6.716977882,8.943195399,82,65.18714267,10.07147463,0.37610311,,,
1/7/2012 8:00,-14.65,864.3,786.6851322,672.1345744,4.793783179,6.716977882,9.535132133,82,64.46451335,9.080059109,0.445259423,,,
1/7/2012 9:00,-13.75833333,866.19,829.1505503,634.2901582,11.78564435,6.716977882,9.484101825,82,63.94021283,8.285739376,1.173884703,,,
1/7/2012 10:00,-13.00833333,872.76,848.3705999,595.7100217,20.48281892,6.716977882,9.529262716,82,63.62298261,7.678313712,1.815613969,,,
1/7/2012 11:00,-11.80833333,884.05,877.1525229,570.092064,30.94936864,6.716977882,9.676588287,82,63.18615267,7.17837897,2.724949505,,,
1/7/2012 12:00,-10.45833333,884.55,894.9936729,533.6315383,45.77050635,6.716977882,9.823747726,82,62.19764832,6.347269006,3.654927802,,,
1/7/2012 13:00,-9.358333333,884.65,891.4563711,497.4232875,56.92282138,6.716977882,9.91996872,82,61.53414728,5.762080649,4.402482445,,,
1/7/2012 14:00,-8.55,888.52,898.6660227,482.7559542,68.77666581,6.716977882,9.963074268,82,61.28974726,5.555847644,5.165779244,,,
1/7/2012 15:00,-8.3,888.95,901.3359276,486.5377676,73.93207633,6.716977882,9.977252368,82,61.25440411,5.633313833,5.413423136,,,
1/7/2012 16:00,-8.3,761.26,798.5171007,550.110098,73.42721268,6.716977882,9.982157029,82,62.22188919,6.729216647,5.362486829,,,
1/7/2012 17:00,-8.3,766.83,769.7332647,578.5266689,73.10043355,6.716977882,9.986777525,82,62.66367055,7.166830788,5.338706856,,,
1/7/2012 18:00,-8.3,768.87,771.7906886,590.7968582,73.17766479,6.716977882,9.669332806,82,63.09231875,7.490586593,5.931157803,,,
1/7/2012 19:00,-8.008333333,768.62,773.0445361,595.076566,76.1621149,6.716977882,9.614544571,82,63.16235967,7.523531889,6.372496547,,,
1/7/2012 20:00,-7.8,766.98,772.2614137,591.8344913,80.28906749,6.716977882,9.617590078,82,63.13931876,7.5018219,6.607886751,,,
1/7/2012 21:00,-8.091666667,764.68,770.7953487,597.4249851,77.18607328,6.716977882,9.595104633,82,63.25390517,7.62241261,6.29996195,,,
1/7/2012 22:00,-8.3,763.11,768.2818593,603.7466992,72.90240484,6.716977882,9.585253785,82,63.34235896,7.738507554,6.068129007,,,
1/7/2012 23:00,-8.3,762.58,768.9905837,607.3864269,72.87303579,6.716977882,9.90429322,82,63.39610682,7.79516075,5.46835421,,,
1/8/2012 0:00,-8.008333333,776.4,777.0944458,587.0712176,75.87407519,6.716977882,9.959668252,82,62.82500428,7.247166175,5.674467628,,,
1/8/2012 1:00,-7.8,774.48,780.7310406,579.9494302,80.03666187,6.716977882,9.970379982,82,62.8483644,7.241436708,5.87344519,,,
1/8/2012 2:00,-7.45,772.7,780.4067936,578.0193744,83.60082788,6.716977882,9.977040968,82,62.7797751,7.153996447,6.227007575,,,
1/8/2012 3:00,-6.908333333,771.62,779.2824098,568.0412169,91.66984867,6.716977882,9.991218838,82,62.64559082,6.993751089,6.771796047,,,
1/8/2012 4:00,-6.991666667,770.81,780.1265891,567.635227,92.82934357,6.716977882,9.987521815,82,62.67340135,7.028004181,6.687636698,,,
1/8/2012 5:00,-7.2,770.3,778.3222274,571.64054,88.59946453,6.716977882,9.973082516,82,62.67889883,7.060017255,6.497234842,,,
1/8/2012 6:00,-6.908333333,769.15,777.7088754,565.7320661,91.59943519,6.716977882,9.972022481,82,62.51528612,6.908403638,6.803802758,,,
1/8/2012 7:00,-6.35,965.81,927.581304,502.2437968,100.3233278,6.716977882,10.31231842,82,61.29981254,5.735499781,6.862454213,,,
1/8/2012 8:00,-5.808333333,1183.27,1135.853962,436.930481,109.4989941,6.716977882,10.32494114,82,60.22539968,4.721342775,7.437649199,,,
1/8/2012 9:00,-5.25,1218.54,1217.765158,395.2457677,117.7041712,6.716977882,10.33536187,82,59.71997113,4.162358154,7.968978675,,,
1/8/2012 10:00,-4.65,1203.75,1218.318611,374.4059947,125.9701858,6.716977882,10.21044309,82,59.77942955,4.014960292,8.782408633,,,
1/8/2012 11:00,-3.758333333,1175.92,1194.838318,363.8778371,136.3176554,6.716977882,10.09980713,82,59.96017021,3.908116938,9.785848347,,,
1/8/2012 12:00,-3.008333333,1114.35,1148.81589,351.6634181,147.4459756,6.716977882,10.14684427,82,60.17011434,3.838165297,10.34305788,,,
1/8/2012 13:00,-2.45,1148.4,1154.026219,343.5057264,155.0672754,6.716977882,10.17801562,82,60.22703991,3.743343509,10.79420684,,,
1/8/2012 14:00,-1.558333333,1136.2,1160.60884,331.549618,166.2871931,6.716977882,10.21726237,82,60.22997819,3.614245692,11.51261559,,,
1/8/2012 15:00,-1.1,1127.48,1149.618167,322.8502743,175.2016106,6.716977882,11.08733677,82,60.28246339,3.541360942,9.65733585,,,
1/8/2012 16:00,-1.45,891.71,956.3148842,369.3175147,170.4452822,6.716977882,11.44134797,82,60.65434432,4.182456221,8.637694492,,,
1/8/2012 17:00,-1.7,906.63,906.3334344,395.8583243,165.5503416,6.716977882,10.2200044,82,60.87854518,4.515931159,11.28162861,,,
1/8/2012 18:00,-1.35,828.02,854.9661852,408.3959353,168.9281166,6.716977882,10.26374698,82,61.15875058,4.685442201,11.4641122,,,
