timestamp,tempm,hum,Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},wdird,wspdm,Total Sky Cover {.1},Opaque Sky Cover {.1}
1/1/12 00:00,-12.2,73,0,0,218,0,0,0,0,0,0,0,270,2.6,9,9
1/1/12 01:00,-11.7,73,0,0,227,0,0,0,0,0,0,0,250,2.6,10,10
1/1/12 02:00,-11.1,73,0,0,230,0,0,0,0,0,0,0,240,2.1,10,10
1/1/12 03:00,-11.1,73,0,0,230,0,0,0,0,0,0,0,230,2.6,10,10
1/1/12 04:00,-10.6,73,0,0,232,0,0,0,0,0,0,0,240,2.6,10,10
1/1/12 05:00,-10.6,73,0,0,232,0,0,0,0,0,0,0,210,2.6,10,10
1/1/12 06:00,-10.6,77,0,0,232,0,0,0,0,0,0,0,180,3.1,10,10
1/1/12 07:00,-10,77,43,908,224,12,22,10,1272,873,1226,205,180,2.6,8,8
1/1/12 08:00,-8.9,71,236,1415,207,115,397,47,11560,28042,6849,828,190,3.1,0,0
1/1/12 09:00,-6.7,60,410,1415,214,244,587,71,24978,51257,10062,1322,220,5.7,2,0
1/1/12 10:00,-5,63,531,1415,221,341,688,80,35572,64725,11177,1581,210,5.7,0,0
1/1/12 11:00,-3.3,63,591,1415,236,364,521,144,38026,50467,16854,2863,220,5.7,6,2
1/1/12 12:00,-2.2,63,586,1415,256,231,151,168,25174,14990,18939,3969,230,5.2,10,8
1/1/12 13:00,-1.1,61,516,1415,267,180,54,161,19805,5145,17920,4317,260,4.1,10,9
1/1/12 14:00,-1.1,64,386,1415,267,118,93,93,13001,8251,10739,2056,260,3.1,9,9
1/1/12 15:00,-1.1,69,206,1415,276,48,36,43,5294,2635,4908,1083,210,1.5,10,10
1/1/12 16:00,-1.1,69,25,696,276,5,0,5,0,0,0,0,0,0,10,10
1/1/12 17:00,-1.7,72,0,0,273,0,0,0,0,0,0,0,0,0,10,10
1/1/12 18:00,-2.2,75,0,0,271,0,0,0,0,0,0,0,160,2.1,10,10
1/1/12 19:00,-1.1,72,0,0,276,0,0,0,0,0,0,0,160,2.6,10,10
1/1/12 20:00,-1.7,78,0,0,275,0,0,0,0,0,0,0,0,0,10,10
1/1/12 21:00,-1.1,75,0,0,277,0,0,0,0,0,0,0,160,2.6,10,10
1/1/12 22:00,-1.7,78,0,0,254,0,0,0,0,0,0,0,180,2.6,6,6
1/1/12 23:00,-1.7,72,0,0,247,0,0,0,0,0,0,0,190,2.6,3,3
1/2/12 00:00,-3.9,85,0,0,237,0,0,0,0,0,0,0,170,2.1,2,2
1/2/12 01:00,-2.8,78,0,0,243,0,0,0,0,0,0,0,200,3.1,4,3
1/2/12 02:00,-3.3,78,0,0,239,0,0,0,0,0,0,0,180,2.6,2,2
1/2/12 03:00,-2.8,78,0,0,249,0,0,0,0,0,0,0,120,2.1,8,6
1/2/12 04:00,-1.1,72,0,0,263,0,0,0,0,0,0,0,190,3.6,10,8
1/2/12 05:00,-1.1,72,0,0,263,0,0,0,0,0,0,0,210,3.1,10,8
1/2/12 06:00,-0.6,69,0,0,278,0,0,0,0,0,0,0,200,2.6,10,10
1/2/12 07:00,-0.6,69,43,908,278,8,0,8,1000,0,1000,300,190,2.6,10,10
1/2/12 08:00,0,69,236,1415,282,46,5,45,5200,100,5200,1630,180,3.6,10,10
1/2/12 09:00,0.6,67,410,1415,284,123,1,122,13600,100,13500,4170,160,3.6,10,10
1/2/12 10:00,1.7,62,532,1415,289,133,1,133,15100,100,15100,5110,180,3.6,10,10
1/2/12 11:00,1.7,64,593,1415,289,176,2,176,19900,200,19800,6550,160,2.1,10,10
1/2/12 12:00,1.7,67,588,1415,290,186,3,185,20800,200,20700,6720,0,0,10,10
1/2/12 13:00,0,92,519,1415,286,166,0,166,18400,0,18400,5800,160,2.6,10,10
1/2/12 14:00,-0.6,96,389,1415,283,122,0,122,13500,0,13500,4030,120,2.1,10,10
1/2/12 15:00,0.6,89,209,1415,288,54,0,54,6000,0,6000,1770,90,3.6,10,10
1/2/12 16:00,0.6,92,26,719,289,10,0,10,0,0,0,0,170,7.7,10,10
1/2/12 17:00,-0.6,100,0,0,284,0,0,0,0,0,0,0,120,3.1,10,10
1/2/12 18:00,0.6,92,0,0,289,0,0,0,0,0,0,0,130,3.6,10,10
1/2/12 19:00,1.1,89,0,0,291,0,0,0,0,0,0,0,140,3.6,10,10
1/2/12 20:00,1.7,89,0,0,294,0,0,0,0,0,0,0,120,4.1,10,10
1/2/12 21:00,2.2,89,0,0,297,0,0,0,0,0,0,0,90,3.1,10,10
1/2/12 22:00,0,96,0,0,286,0,0,0,0,0,0,0,0,0,10,10
1/2/12 23:00,0,96,0,0,286,0,0,0,0,0,0,0,320,2.6,10,10
1/3/12 00:00,0,96,0,0,286,0,0,0,0,0,0,0,300,2.6,10,10
1/3/12 01:00,0,96,0,0,286,0,0,0,0,0,0,0,320,4.6,10,10
1/3/12 02:00,0.6,92,0,0,289,0,0,0,0,0,0,0,340,7.2,10,10
1/3/12 03:00,0,89,0,0,285,0,0,0,0,0,0,0,340,6.2,10,10
1/3/12 04:00,-1.1,85,0,0,279,0,0,0,0,0,0,0,320,5.7,10,10
1/3/12 05:00,-2.2,85,0,0,273,0,0,0,0,0,0,0,300,6.2,10,10
1/3/12 06:00,-3.3,85,0,0,268,0,0,0,0,0,0,0,310,5.2,10,10
1/3/12 07:00,-3.3,85,43,908,268,20,0,20,2200,0,2200,630,300,4.6,10,10
1/3/12 08:00,-4.4,88,237,1415,263,82,1,81,8800,0,8800,2380,320,5.2,10,10
1/3/12 09:00,-4.4,88,411,1415,263,166,0,166,17900,0,17900,4850,300,5.2,10,10
1/3/12 10:00,-3.9,85,533,1415,265,216,0,215,23500,0,23500,6720,300,4.6,10,10
1/3/12 11:00,-3.3,85,594,1415,268,218,1,218,24100,100,24100,7410,300,4.1,10,10
1/3/12 12:00,-2.8,81,590,1415,270,216,1,215,23800,100,23800,7320,300,3.6,10,10
1/3/12 13:00,-2.8,81,521,1415,270,208,1,207,22600,100,22600,6490,290,4.6,10,10
1/3/12 14:00,-2.8,81,392,1415,270,148,1,148,16100,100,16100,4460,290,2.1,10,10
1/3/12 15:00,-2.8,81,212,1415,270,77,1,77,8300,0,8300,2160,280,1.5,10,10
1/3/12 16:00,-2.8,85,28,743,270,14,0,14,0,0,0,0,260,2.6,10,10
1/3/12 17:00,-2.8,81,0,0,270,0,0,0,0,0,0,0,250,2.1,10,10
1/3/12 18:00,-2.8,81,0,0,270,0,0,0,0,0,0,0,240,2.6,10,10
1/3/12 19:00,-2.8,85,0,0,270,0,0,0,0,0,0,0,210,2.1,10,10
1/3/12 20:00,-2.8,89,0,0,271,0,0,0,0,0,0,0,170,2.1,10,10
1/3/12 21:00,-2.8,89,0,0,271,0,0,0,0,0,0,0,170,3.6,10,10
1/3/12 22:00,-2.8,89,0,0,271,0,0,0,0,0,0,0,180,4.6,10,10
1/3/12 23:00,-2.8,85,0,0,270,0,0,0,0,0,0,0,160,4.1,10,10
1/4/12 00:00,-2.8,85,0,0,270,0,0,0,0,0,0,0,170,4.1,10,10
1/4/12 01:00,-2.8,85,0,0,270,0,0,0,0,0,0,0,160,5.2,10,10
1/4/12 02:00,-2.8,85,0,0,270,0,0,0,0,0,0,0,170,5.7,10,10
1/4/12 03:00,-3.3,88,0,0,268,0,0,0,0,0,0,0,190,5.2,10,10
1/4/12 04:00,-3.3,88,0,0,268,0,0,0,0,0,0,0,170,4.6,10,10
1/4/12 05:00,-3.3,88,0,0,268,0,0,0,0,0,0,0,150,4.1,10,10
1/4/12 06:00,-2.8,92,0,0,271,0,0,0,0,0,0,0,160,4.1,10,10
1/4/12 07:00,-2.8,92,43,908,271,19,0,19,2100,0,2100,610,140,4.6,10,10
1/4/12 08:00,-2.2,89,237,1415,274,77,0,77,8400,0,8400,2320,150,4.6,10,10
1/4/12 09:00,-1.7,85,412,1415,276,129,1,128,14200,100,14200,4300,150,5.2,10,10
1/4/12 10:00,-1.7,89,535,1415,276,183,1,183,20300,100,20300,6250,140,3.6,10,10
1/4/12 11:00,-1.1,89,597,1415,279,192,1,192,21500,100,21400,6940,130,3.6,10,10
1/4/12 12:00,-0.6,85,593,1415,281,194,0,194,21600,0,21600,6950,210,2.1,10,10
1/4/12 13:00,-0.6,85,524,1415,281,156,1,156,17500,100,17500,5630,320,2.1,10,10
1/4/12 14:00,-1.1,92,396,1415,280,130,0,130,14300,0,14300,4220,330,3.1,10,10
1/4/12 15:00,-1.1,89,216,1415,279,61,0,61,6700,0,6700,1940,330,4.1,10,10
1/4/12 16:00,-2.8,85,30,743,270,14,0,14,1600,0,1600,470,330,7.7,10,10
1/4/12 17:00,-3.9,85,0,0,265,0,0,0,0,0,0,0,330,7.2,10,10
1/4/12 18:00,-5,85,0,0,259,0,0,0,0,0,0,0,320,7.7,10,10
1/4/12 19:00,-5,85,0,0,259,0,0,0,0,0,0,0,310,6.7,10,10
1/4/12 20:00,-4.4,85,0,0,262,0,0,0,0,0,0,0,310,8.2,10,10
1/4/12 21:00,-5,88,0,0,260,0,0,0,0,0,0,0,330,8.8,10,10
1/4/12 22:00,-6.1,78,0,0,232,0,0,0,0,0,0,0,330,6.7,5,5
1/4/12 23:00,-7.2,77,0,0,215,0,0,0,0,0,0,0,290,5.2,0,0
1/5/12 00:00,-7.2,74,0,0,235,0,0,0,0,0,0,0,310,6.2,8,8
1/5/12 01:00,-6.7,78,0,0,238,0,0,0,0,0,0,0,310,5.2,8,8
1/5/12 02:00,-7.2,77,0,0,232,0,0,0,0,0,0,0,290,3.6,7,7
1/5/12 03:00,-8.9,81,0,0,219,0,0,0,0,0,0,0,290,4.1,4,4
1/5/12 04:00,-12.2,80,0,0,196,0,0,0,0,0,0,0,270,5.7,0,0
1/5/12 05:00,-14.4,80,0,0,187,0,0,0,0,0,0,0,270,5.2,0,0
1/5/12 06:00,-15,73,0,0,184,0,0,0,0,0,0,0,270,5.2,1,0
1/5/12 07:00,-13.9,87,43,908,198,26,54,21,2500,1600,2400,380,250,6.2,7,3
1/5/12 08:00,-13.9,87,238,1415,196,122,419,49,12200,29600,7100,860,250,6.2,3,2
1/5/12 09:00,-11.7,73,413,1415,197,269,715,56,27300,63300,8700,1080,240,5.7,1,0
1/5/12 10:00,-9.4,67,536,1415,205,383,831,64,39700,78300,9900,1320,230,6.2,0,0
1/5/12 11:00,-7.8,65,599,1415,210,436,859,69,45600,82600,10500,1460,240,7.7,0,0
1/5/12 12:00,-6.7,65,596,1415,215,433,858,69,45300,82400,10500,1460,220,7.7,0,0
1/5/12 13:00,-5.6,63,528,1415,223,347,729,74,35600,67900,10100,1420,230,6.2,3,1
1/5/12 14:00,-3.9,60,399,1415,233,245,558,88,25000,47600,11500,1550,220,8.2,2,2
1/5/12 15:00,-3.3,58,219,1415,239,83,187,54,8800,12200,6900,1010,240,9.3,5,4
1/5/12 16:00,-4.4,66,31,766,232,17,62,12,1600,2000,1500,210,240,7.7,2,2
1/5/12 17:00,-5,68,0,0,227,0,0,0,0,0,0,0,260,7.2,1,1
1/5/12 18:00,-5.6,68,0,0,224,0,0,0,0,0,0,0,260,7.2,1,1
1/5/12 19:00,-6.7,71,0,0,220,0,0,0,0,0,0,0,270,6.7,1,1
1/5/12 20:00,-7.8,77,0,0,212,0,0,0,0,0,0,0,270,6.7,0,0
1/5/12 21:00,-8.9,74,0,0,207,0,0,0,0,0,0,0,280,5.2,0,0
1/5/12 22:00,-8.9,71,0,0,207,0,0,0,0,0,0,0,270,5.2,0,0
1/5/12 23:00,-10,74,0,0,210,0,0,0,0,0,0,0,280,5.2,2,2
1/6/12 00:00,-11.1,77,0,0,199,0,0,0,0,0,0,0,280,5.7,0,0
1/6/12 01:00,-11.1,73,0,0,205,0,0,0,0,0,0,0,270,4.6,2,2
1/6/12 02:00,-12.2,77,0,0,195,0,0,0,0,0,0,0,280,4.1,0,0
1/6/12 03:00,-13.9,76,0,0,189,0,0,0,0,0,0,0,290,3.6,0,0
1/6/12 04:00,-13.9,80,0,0,189,0,0,0,0,0,0,0,310,3.6,0,0
1/6/12 05:00,-14.4,76,0,0,187,0,0,0,0,0,0,0,310,3.6,0,0
1/6/12 06:00,-14.4,69,0,0,186,0,0,0,0,0,0,0,330,4.6,1,0
1/6/12 07:00,-15,47,43,908,187,22,45,18,2200,1300,2100,320,320,3.1,7,2
1/6/12 08:00,-13.9,45,239,1415,188,126,434,50,12500,30700,7300,870,340,5.2,4,1
1/6/12 09:00,-13.3,48,414,1415,190,255,632,66,26200,55600,9800,1250,350,4.1,4,1
1/6/12 10:00,-12.2,46,538,1415,199,331,532,126,34600,50500,15300,2440,330,4.1,10,3
1/6/12 11:00,-11.1,46,601,1415,210,204,90,166,22400,8800,18700,4790,300,4.1,10,7
1/6/12 12:00,-11.7,48,599,1415,212,235,97,193,25700,9500,21600,5360,310,2.6,10,8
1/6/12 13:00,-11.1,46,531,1415,224,132,9,128,14900,600,14700,4970,330,3.6,10,10
1/6/12 14:00,-11.7,46,403,1415,211,151,99,123,16400,8900,13800,2730,280,2.6,10,8
1/6/12 15:00,-12.2,50,223,1415,204,92,87,78,9800,6000,8800,1660,310,2.6,10,6
1/6/12 16:00,-14.4,57,33,790,190,19,50,14,1800,1300,1700,240,320,3.6,6,2
1/6/12 17:00,-15.6,57,0,0,186,0,0,0,0,0,0,0,320,3.1,4,2
1/6/12 18:00,-17.2,59,0,0,175,0,0,0,0,0,0,0,350,4.6,0,0
1/6/12 19:00,-17.2,56,0,0,174,0,0,0,0,0,0,0,330,4.1,0,0
1/6/12 20:00,-18.9,59,0,0,169,0,0,0,0,0,0,0,280,2.1,0,0
1/6/12 21:00,-18.3,56,0,0,171,0,0,0,0,0,0,0,320,4.1,0,0
1/6/12 22:00,-17.8,51,0,0,172,0,0,0,0,0,0,0,350,4.1,0,0
1/6/12 23:00,-18.9,53,0,0,168,0,0,0,0,0,0,0,350,4.6,0,0
1/7/12 00:00,-18.9,51,0,0,168,0,0,0,0,0,0,0,330,4.1,0,0
1/7/12 01:00,-19.4,53,0,0,167,0,0,0,0,0,0,0,330,3.6,0,0
1/7/12 02:00,-20,56,0,0,165,0,0,0,0,0,0,0,310,3.1,0,0
1/7/12 03:00,-20.6,58,0,0,163,0,0,0,0,0,0,0,310,4.1,0,0
1/7/12 04:00,-21.1,61,0,0,167,0,0,0,0,0,0,0,300,3.1,2,2
1/7/12 05:00,-22.2,61,0,0,162,0,0,0,0,0,0,0,310,3.1,1,1
1/7/12 06:00,-22.8,64,0,0,157,0,0,0,0,0,0,0,300,2.1,0,0
1/7/12 07:00,-21.7,61,44,908,160,29,187,13,2400,7900,1900,240,320,3.1,0,0
1/7/12 08:00,-18.3,53,240,1415,170,140,622,31,14400,48300,6200,630,350,5.2,0,0
1/7/12 09:00,-16.1,49,416,1415,177,283,800,44,29500,71700,8400,980,350,6.2,0,0
1/7/12 10:00,-14.4,43,540,1415,182,392,879,53,41000,82700,9300,1210,350,6.7,0,0
1/7/12 11:00,-14.4,43,604,1415,182,445,901,57,46600,86200,9600,1310,310,5.2,0,0
1/7/12 12:00,-13.3,41,602,1415,185,442,900,57,46400,86000,9600,1310,310,5.2,0,0
1/7/12 13:00,-12.8,41,534,1415,187,381,869,52,40200,81600,9200,1190,320,5.7,0,0
1/7/12 14:00,-13.3,41,406,1415,185,268,788,42,28400,70200,8100,960,320,4.6,0,0
1/7/12 15:00,-13.9,45,227,1415,184,124,597,30,13000,44200,5800,600,320,5.2,0,0
1/7/12 16:00,-16.1,49,36,814,177,24,145,11,1900,6000,1600,210,330,5.7,0,0
1/7/12 17:00,-16.7,51,0,0,175,0,0,0,0,0,0,0,320,3.6,0,0
1/7/12 18:00,-18.3,56,0,0,171,0,0,0,0,0,0,0,350,4.1,0,0
1/7/12 19:00,-18.3,56,0,0,171,0,0,0,0,0,0,0,310,2.6,0,0
1/7/12 20:00,-19.4,59,0,0,167,0,0,0,0,0,0,0,280,2.6,0,0
1/7/12 21:00,-20,62,0,0,166,0,0,0,0,0,0,0,330,2.6,0,0
1/7/12 22:00,-19.4,56,0,0,167,0,0,0,0,0,0,0,360,2.1,0,0
1/7/12 23:00,-20,58,0,0,165,0,0,0,0,0,0,0,300,2.1,0,0
1/8/12 00:00,-21.1,64,0,0,163,0,0,0,0,0,0,0,250,2.1,0,0
1/8/12 01:00,-21.1,64,0,0,163,0,0,0,0,0,0,0,280,2.1,0,0
1/8/12 02:00,-21.1,64,0,0,163,0,0,0,0,0,0,0,290,2.1,0,0
1/8/12 03:00,-21.1,61,0,0,167,0,0,0,0,0,0,0,280,2.1,2,2
1/8/12 04:00,-21.7,64,0,0,164,0,0,0,0,0,0,0,250,2.1,1,1
1/8/12 05:00,-21.7,68,0,0,161,0,0,0,0,0,0,0,250,2.1,0,0
1/8/12 06:00,-21.7,64,0,0,161,0,0,0,0,0,0,0,240,1.5,0,0
1/8/12 07:00,-21.1,64,44,908,163,29,182,14,2400,7700,2000,250,240,2.1,0,0
1/8/12 08:00,-17.2,62,241,1415,175,141,619,32,14100,46700,6100,630,220,2.1,0,0
1/8/12 09:00,-14.4,52,418,1415,187,256,642,64,26500,56700,9700,1220,230,4.1,3,1
1/8/12 10:00,-12.8,45,543,1415,192,363,707,88,37600,66600,11900,1730,240,4.6,7,1
1/8/12 11:00,-12.2,44,606,1415,196,417,646,139,42500,61000,16300,2620,230,4.1,8,2
1/8/12 12:00,-10.6,42,605,1415,199,409,726,97,42800,69900,12800,1960,230,5.2,6,1
1/8/12 13:00,-10,40,538,1415,201,357,731,79,37600,69000,11300,1570,220,7.2,3,1
1/8/12 14:00,-9.4,40,410,1415,199,260,739,46,27400,65900,8200,960,210,7.2,1,0
1/8/12 15:00,-9.4,44,231,1415,200,123,554,34,12700,41000,5900,640,230,5.2,2,0
1/8/12 16:00,-10,49,38,837,203,24,112,13,1900,4600,1700,240,220,3.6,3,1
1/8/12 17:00,-10,53,0,0,200,0,0,0,0,0,0,0,230,5.2,0,0
1/8/12 18:00,-10,53,0,0,200,0,0,0,0,0,0,0,220,3.6,0,0
1/8/12 19:00,-9.4,51,0,0,202,0,0,0,0,0,0,0,220,4.6,1,0
1/8/12 20:00,-8.9,49,0,0,207,0,0,0,0,0,0,0,210,4.1,2,1
1/8/12 21:00,-8.9,49,0,0,203,0,0,0,0,0,0,0,210,5.7,2,0
1/8/12 22:00,-8.3,49,0,0,206,0,0,0,0,0,0,0,220,7.7,0,0
1/8/12 23:00,-8.9,49,0,0,203,0,0,0,0,0,0,0,230,6.2,0,0
1/9/12 00:00,-8.9,59,0,0,205,0,0,0,0,0,0,0,220,6.2,0,0
1/9/12 01:00,-8.9,56,0,0,205,0,0,0,0,0,0,0,220,7.7,0,0
1/9/12 02:00,-8.3,62,0,0,208,0,0,0,0,0,0,0,220,6.7,0,0
1/9/12 03:00,-8.3,62,0,0,208,0,0,0,0,0,0,0,230,6.7,0,0
1/9/12 04:00,-8.3,62,0,0,208,0,0,0,0,0,0,0,210,6.7,0,0
1/9/12 05:00,-8.3,62,0,0,208,0,0,0,0,0,0,0,220,6.7,0,0
1/9/12 06:00,-7.8,59,0,0,210,0,0,0,0,0,0,0,220,6.2,0,0
1/9/12 07:00,-7.8,59,45,931,210,18,16,17,2000,800,1900,410,230,7.2,0,0
1/9/12 08:00,-5.6,50,242,1415,226,90,160,61,9400,11000,7500,1150,220,8.8,4,3
1/9/12 09:00,-3.9,48,419,1415,236,207,241,134,21500,21600,15100,2770,230,6.7,9,5
1/9/12 10:00,-2.8,49,545,1415,246,277,182,206,29600,17600,22800,4800,210,7.2,9,7
1/9/12 11:00,-0.6,47,609,1415,251,323,325,182,34200,32700,20100,3950,230,6.7,9,5
1/9/12 12:00,0.6,48,608,1415,253,359,347,209,37700,34800,22600,4690,230,7.2,8,3
1/9/12 13:00,1.7,44,542,1415,257,273,298,159,29000,29100,17800,3350,230,9.3,7,3
1/9/12 14:00,1.7,46,414,1415,251,211,389,97,22100,34100,12100,1810,230,6.2,3,1
1/9/12 15:00,1.7,48,235,1415,255,89,199,57,9600,13500,7300,1060,220,7.2,2,2
1/9/12 16:00,0,54,40,861,246,14,6,13,1500,300,1400,320,230,6.7,6,1
1/9/12 17:00,0,56,0,0,249,0,0,0,0,0,0,0,220,5.2,3,2
1/9/12 18:00,0,56,0,0,256,0,0,0,0,0,0,0,240,6.2,7,5
1/9/12 19:00,1.1,54,0,0,276,0,0,0,0,0,0,0,240,6.7,10,9
1/9/12 20:00,0.6,59,0,0,282,0,0,0,0,0,0,0,240,4.6,10,10
1/9/12 21:00,0,67,0,0,281,0,0,0,0,0,0,0,250,5.2,10,10
1/9/12 22:00,-0.6,72,0,0,279,0,0,0,0,0,0,0,260,3.6,10,10
1/9/12 23:00,-1.1,78,0,0,278,0,0,0,0,0,0,0,270,6.7,10,10
1/10/12 00:00,-1.1,82,0,0,278,0,0,0,0,0,0,0,260,7.2,10,10
1/10/12 01:00,-1.1,82,0,0,270,0,0,0,0,0,0,0,280,4.1,10,9
1/10/12 02:00,-0.6,82,0,0,267,0,0,0,0,0,0,0,310,4.6,8,8
1/10/12 03:00,0,79,0,0,270,0,0,0,0,0,0,0,320,4.6,8,8
1/10/12 04:00,0,79,0,0,265,0,0,0,0,0,0,0,320,5.7,7,7
1/10/12 05:00,-1.7,78,0,0,242,0,0,0,0,0,0,0,320,4.1,1,1
1/10/12 06:00,-2.8,85,0,0,242,0,0,0,0,0,0,0,320,4.1,2,2
1/10/12 07:00,-2.8,81,45,931,234,22,69,16,2100,2000,2000,280,310,3.1,0,0
1/10/12 08:00,-1.1,75,243,1415,240,123,427,47,12300,30600,7000,830,310,4.1,0,0
1/10/12 09:00,0,67,421,1415,243,257,629,67,26600,55600,9900,1270,320,5.2,0,0
1/10/12 10:00,1.1,64,547,1415,248,365,727,81,38200,68900,11400,1620,330,4.1,0,0
1/10/12 11:00,1.7,62,612,1415,250,419,760,87,42900,72600,11300,1680,300,3.1,0,0
1/10/12 12:00,2.2,59,612,1415,252,418,762,87,42900,72800,11300,1680,290,3.1,0,0
1/10/12 13:00,1.7,62,545,1415,250,360,725,80,37900,68700,11300,1600,270,3.1,0,0
1/10/12 14:00,1.7,59,418,1415,250,250,626,66,26200,55300,9800,1250,280,3.6,0,0
1/10/12 15:00,0.6,64,239,1415,246,113,410,45,11700,29200,6700,800,280,3.6,0,0
1/10/12 16:00,-1.1,69,43,908,239,21,52,16,2000,1500,1900,280,260,3.1,2,0
1/10/12 17:00,-2.8,78,0,0,233,0,0,0,0,0,0,0,240,2.6,0,0
1/10/12 18:00,-4.4,85,0,0,227,0,0,0,0,0,0,0,240,2.6,0,0
1/10/12 19:00,-5,88,0,0,225,0,0,0,0,0,0,0,230,2.1,0,0
1/10/12 20:00,-6.1,92,0,0,221,0,0,0,0,0,0,0,240,2.6,2,0
1/10/12 21:00,-4.4,92,0,0,263,0,0,0,0,0,0,0,280,4.1,10,10
1/10/12 22:00,-5,92,0,0,260,0,0,0,0,0,0,0,260,4.1,10,10
1/10/12 23:00,-5.6,96,0,0,258,0,0,0,0,0,0,0,260,4.6,10,10
1/11/12 00:00,-4.4,96,0,0,264,0,0,0,0,0,0,0,260,4.6,10,10
1/11/12 01:00,-3.3,96,0,0,269,0,0,0,0,0,0,0,260,6.2,10,10
1/11/12 02:00,-2.8,96,0,0,272,0,0,0,0,0,0,0,270,5.7,10,10
1/11/12 03:00,-2.8,100,0,0,272,0,0,0,0,0,0,0,230,3.1,10,10
1/11/12 04:00,-3.3,100,0,0,270,0,0,0,0,0,0,0,260,4.6,10,10
1/11/12 05:00,-3.3,92,0,0,269,0,0,0,0,0,0,0,260,4.6,10,10
1/11/12 06:00,-3.9,96,0,0,266,0,0,0,0,0,0,0,220,3.1,10,10
1/11/12 07:00,-3.9,92,46,931,266,12,2,11,1300,0,1300,400,210,4.1,10,10
1/11/12 08:00,-3.3,92,245,1414,269,57,6,56,6400,100,6400,1940,220,5.7,10,10
1/11/12 09:00,-2.2,89,423,1414,266,159,75,136,17300,6900,15300,3450,230,4.6,9,9
1/11/12 10:00,-1.1,85,550,1414,265,205,183,133,22000,18000,15000,2700,240,5.7,9,8
1/11/12 11:00,0,82,615,1414,259,352,483,140,37100,47200,16500,2790,230,5.7,9,4
1/11/12 12:00,2.2,73,615,1414,265,372,518,146,39200,50600,17100,2930,230,5.7,8,3
1/11/12 13:00,3.9,65,549,1414,269,333,574,110,34300,53600,13400,2080,220,5.7,8,2
1/11/12 14:00,4.4,65,422,1414,268,244,642,53,25400,57400,8200,1060,220,5.2,3,1
1/11/12 15:00,3.3,73,244,1414,260,120,515,32,12400,39100,5700,640,220,5.2,0,0
1/11/12 16:00,2.2,79,45,931,255,25,120,14,2100,5100,1800,260,210,4.6,2,0
1/11/12 17:00,2.2,82,0,0,256,0,0,0,0,0,0,0,220,4.6,0,0
1/11/12 18:00,2.8,79,0,0,258,0,0,0,0,0,0,0,220,6.7,0,0
1/11/12 19:00,2.8,79,0,0,258,0,0,0,0,0,0,0,220,6.2,0,0
1/11/12 20:00,3.3,76,0,0,260,0,0,0,0,0,0,0,260,6.7,0,0
1/11/12 21:00,2.2,82,0,0,256,0,0,0,0,0,0,0,250,6.7,0,0
1/11/12 22:00,1.7,82,0,0,254,0,0,0,0,0,0,0,230,7.2,0,0
1/11/12 23:00,1.1,82,0,0,251,0,0,0,0,0,0,0,260,6.7,0,0
1/12/12 00:00,1.1,79,0,0,250,0,0,0,0,0,0,0,260,6.7,0,0
1/12/12 01:00,1.7,73,0,0,252,0,0,0,0,0,0,0,260,7.7,0,0
1/12/12 02:00,3.3,57,0,0,257,0,0,0,0,0,0,0,270,8.8,0,0
1/12/12 03:00,3.9,53,0,0,258,0,0,0,0,0,0,0,260,8.2,0,0
1/12/12 04:00,3.3,57,0,0,257,0,0,0,0,0,0,0,260,8.8,0,0
1/12/12 05:00,2.2,57,0,0,251,0,0,0,0,0,0,0,260,7.7,0,0
1/12/12 06:00,1.7,59,0,0,250,0,0,0,0,0,0,0,260,7.2,0,0
1/12/12 07:00,1.1,62,47,931,247,24,78,17,2200,2800,2100,300,250,7.2,0,0
1/12/12 08:00,2.8,57,247,1414,275,91,139,66,9500,9700,7800,1260,270,8.2,7,7
1/12/12 09:00,2.8,57,426,1414,293,75,1,74,8600,100,8600,2970,260,10.3,10,10
1/12/12 10:00,2.8,59,553,1414,294,121,5,119,13900,300,13800,4810,270,7.7,10,10
1/12/12 11:00,2.8,57,619,1414,293,156,1,156,17800,100,17800,6200,260,7.2,10,10
1/12/12 12:00,2.8,59,619,1414,294,170,1,170,19300,100,19300,6580,270,7.7,10,10
1/12/12 13:00,3.3,57,553,1414,296,168,4,167,18900,300,18700,6070,270,8.8,10,10
1/12/12 14:00,2.2,73,427,1414,294,116,5,114,12900,300,12800,4090,270,7.7,10,10
1/12/12 15:00,1.7,73,248,1414,291,59,3,58,6600,100,6500,2000,280,7.2,10,10
1/12/12 16:00,0.6,82,48,955,287,12,0,12,1400,0,1400,430,320,6.2,10,10
1/12/12 17:00,-0.6,69,0,0,278,0,0,0,0,0,0,0,340,8.8,10,10
1/12/12 18:00,-3.3,81,0,0,267,0,0,0,0,0,0,0,330,10.3,10,10
1/12/12 19:00,-5,57,0,0,254,0,0,0,0,0,0,0,330,7.7,10,10
1/12/12 20:00,-6.1,55,0,0,215,0,0,0,0,0,0,0,330,6.7,0,0
