power,temperature,fuel_flow,air_flow
150,162.6773637,1.72E-02,1.690842076
150,162.6865275,1.72E-02,1.690841066
150,162.6946769,1.72E-02,1.690836739
150,162.7018044,1.72E-02,1.690829033
150,162.7079019,1.72E-02,1.690817945
150,162.7183738,1.72E-02,1.69077661
150,162.7226108,1.72E-02,1.690714436
150,163.2490962,1.72E-02,1.690630854
150,166.3908002,1.72E-02,1.690525307
150,168.9479229,1.72E-02,1.690397222
150,170.9157421,1.72E-02,1.690246043
150,172.5540902,1.72E-02,1.690049055
150,174.0525848,1.72E-02,1.689821694
150,175.4240954,1.72E-02,1.689563181
150,176.7269387,1.72E-02,1.689272738
150,178.001395,1.72E-02,1.688949524
150,179.1856006,1.72E-02,1.688592756
150,180.3019625,1.72E-02,1.688244446
150,181.3966602,1.72E-02,1.687868054
150,182.4744796,1.72E-02,1.687462996
150,183.5048296,1.72E-02,1.687028691
150,184.5234396,1.72E-02,1.686564558
150,185.4846121,1.72E-02,1.686070006
150,190.5156707,1.72E-02,1.685607917
150,198.2200489,1.72E-02,1.685121283
150,203.8747559,1.72E-02,1.684609701
150,203.141145,1.72E-02,1.684072766
150,198.5370297,1.72E-02,1.683510054
150,195.273595,1.72E-02,1.682921182
150,197.6796235,1.72E-02,1.682513854
150,203.4293409,1.72E-02,1.682094608
150,207.7720617,1.72E-02,1.681663285
150,206.3050757,1.72E-02,1.681219782
150,201.4897568,1.72E-02,1.680763974
150,198.0961155,1.72E-02,1.680295743
150,200.3809902,1.72E-02,1.679912141
150,205.9544955,1.72E-02,1.679520418
150,210.2368002,1.72E-02,1.679120566
150,208.9183721,1.72E-02,1.67871246
150,204.3566885,1.72E-02,1.6782961
150,201.3658432,1.72E-02,1.677871362
427.4371843,288.8658148,3.72E-02,2.687692511
427.0078057,292.2285916,3.72E-02,2.686118199
426.5783899,294.653156,3.72E-02,2.684538133
426.1489368,293.6852504,3.71E-02,2.682952235
425.7194465,290.8770331,3.71E-02,2.681360587
425.2899191,289.0211104,3.71E-02,2.679763121
425.2899191,290.3157641,3.71E-02,2.679763121
425.2899191,293.3675724,3.71E-02,2.679763121
425.2899191,295.6169531,3.71E-02,2.679763121
425.2899191,294.5107297,3.71E-02,2.679763121
425.2899191,291.5559933,3.71E-02,2.679763121
425.2899191,289.6047683,3.71E-02,2.679763121
425.8053476,290.8081936,3.71E-02,2.681679409
426.3207225,293.7818751,3.72E-02,2.683587279
426.8360438,295.9540378,3.72E-02,2.685486855
427.3513116,294.7260466,3.72E-02,2.687378133
427.8665257,291.681174,3.72E-02,2.689261079
428.3816863,289.4932292,3.73E-02,2.691135832
429.0684837,290.6036346,3.73E-02,2.6936227
429.7551858,293.5650784,3.73E-02,2.696095097
430.4417926,295.6440099,3.74E-02,2.698553009
431.1283042,294.3741029,3.74E-02,2.700996611
431.8147205,291.0538716,3.74E-02,2.7034259
432.5010415,288.5580437,3.75E-02,2.705840988
433.3588088,287.1309145,3.75E-02,2.708839972
434.2164273,286.938059,3.76E-02,2.711817059
435.0738969,287.2927047,3.76E-02,2.714772384
435.9312176,286.7129174,3.76E-02,2.71770609
436.7883894,285.574919,3.77E-02,2.720618336
437.6454124,284.6652486,3.77E-02,2.723509259
438.9306678,286.5399506,3.78E-02,2.727806073
440.2155883,290.232539,3.79E-02,2.732055797
441.5001738,292.8617394,3.79E-02,2.736258985
442.7844243,291.3861942,3.80E-02,2.740416152
444.06834,287.3044739,3.81E-02,2.744527834
445.3519207,283.9997202,3.81E-02,2.748594585
446.2930003,281.8371137,3.82E-02,2.751548574
447.2338998,280.4022465,3.82E-02,2.754478908
448.1746192,279.430722,3.83E-02,2.757385776
449.1151584,278.7505696,3.83E-02,2.760269356
450,278.2012473,3.84E-02,2.762924068
450,277.4361853,3.84E-02,2.76228396
450,276.8016479,3.84E-02,2.76175537
450,276.1580929,3.84E-02,2.761222457
450,275.5679572,3.84E-02,2.760685259
450,275.0051648,3.84E-02,2.760143877
450,274.4197975,3.84E-02,2.759598337
450,273.7694267,3.84E-02,2.759048701
450,273.0572972,3.84E-02,2.758495016
450,272.2997613,3.84E-02,2.75793735
450,271.5572423,3.84E-02,2.757375749
450,270.8383438,3.85E-02,2.756810275
450,270.1317653,3.85E-02,2.75624099
450,269.4252422,3.85E-02,2.755667947
450,268.8119065,3.85E-02,2.755219683
450,268.260338,3.85E-02,2.754769209
450,267.6924297,3.85E-02,2.754316548
450,267.0912402,3.85E-02,2.753861743
450,266.5477891,3.85E-02,2.753404842
450,265.9988532,3.85E-02,2.752945818
150,171.5186317,1.72E-02,1.690363759
150,170.8910977,1.72E-02,1.690421493
150,170.2374979,1.72E-02,1.69047533
150,169.5912522,1.72E-02,1.690525307
150,168.9884897,1.72E-02,1.690571477
150,171.9724993,1.64E-02,1.84442
150,170.6612374,1.63E-02,1.8601754
150,169.1365749,1.63E-02,1.879867288
150,167.843972,1.63E-02,1.898092698
150,166.572674,1.63E-02,1.917729807
150,165.3300675,1.63E-02,1.938954719
150,164.9528103,1.63E-02,1.945876109
150,164.9862992,1.63E-02,1.945539536
150,165.0533813,1.63E-02,1.944870107
150,165.1205668,1.63E-02,1.944204378
150,165.1878551,1.63E-02,1.943542331
150,165.2552453,1.63E-02,1.942883949
150,165.3227367,1.63E-02,1.942229215
150,165.387593,1.63E-02,1.940732564
150,165.4525487,1.63E-02,1.939241949
150,165.5176027,1.63E-02,1.937757335
150,165.5827537,1.63E-02,1.936278686
150,165.6480005,1.63E-02,1.934805965
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7133418,1.63E-02,1.933339137
150,165.7740884,1.63E-02,1.932391462
150,165.8349148,1.63E-02,1.931447576
150,165.8958203,1.63E-02,1.930507461
150,165.9568041,1.63E-02,1.929571096
150,166.0178655,1.63E-02,1.928638464
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0790037,1.63E-02,1.927709545
150,166.0791153,1.63E-02,1.927677663
150,166.0792268,1.63E-02,1.927645782
150,166.0793383,1.63E-02,1.927613901
150,166.0794498,1.63E-02,1.927582019
150,166.0795613,1.63E-02,1.927550138
150,166.0525367,1.63E-02,1.926777301
150,166.0787346,1.63E-02,1.925669383
150,166.1254874,1.63E-02,1.924750203
150,166.2120281,1.63E-02,1.924199744
150,166.2361165,1.63E-02,1.923104033
150,166.3596476,1.63E-02,1.922013498
150,166.5174254,1.63E-02,1.919965311
150,166.7485777,1.63E-02,1.917731153
150,166.8621342,1.63E-02,1.916151135
150,166.9986838,1.63E-02,1.914271569
150,167.1355383,1.63E-02,1.912410129
150,167.2040407,1.63E-02,1.91148392
150,167.3413375,1.63E-02,1.909649382
150,167.616806,1.63E-02,1.906023828
150,167.8933388,1.63E-02,1.902467266
150,168.1708643,1.63E-02,1.898978392
150,168.4493101,1.63E-02,1.895555922
150,168.7286029,1.63E-02,1.892198584
150,169.0086685,1.63E-02,1.888905126
150,169.2181376,1.63E-02,1.885956974
150,169.4279609,1.63E-02,1.883040424
150,169.6381045,1.63E-02,1.8801547
150,169.8485343,1.63E-02,1.877299031
150,170.0592158,1.63E-02,1.874472645
150,170.2701145,1.63E-02,1.871674771
150,170.4810448,1.63E-02,1.868943445
150,170.6921137,1.63E-02,1.866240894
150,170.9032853,1.63E-02,1.863566409
150,171.1145237,1.63E-02,1.860919285
150,171.3257925,1.63E-02,1.858298815
150,171.5370551,1.63E-02,1.8557043
150,171.6708234,1.63E-02,1.853928825
150,171.8045506,1.63E-02,1.852163898
150,171.9382267,1.64E-02,1.850409327
150,172.0718416,1.64E-02,1.848664921
150,172.2053852,1.64E-02,1.846930493
150,172.3388473,1.64E-02,1.845205852
450,218.4657848,3.66E-02,2.973130601
450,220.7515967,3.66E-02,2.970934107
450,230.218203,3.66E-02,2.968753341
450,235.4766092,3.66E-02,2.966588038
450,238.1282527,3.66E-02,2.964437939
450,239.6315366,3.66E-02,2.962302781
450,240.1516496,3.66E-02,2.962219176
450,240.592907,3.66E-02,2.962135571
450,240.8982689,3.66E-02,2.962051966
450,241.1016025,3.66E-02,2.961968361
450,241.2755389,3.66E-02,2.961884756
450,241.4463778,3.66E-02,2.961801152
450,241.5998263,3.66E-02,2.96166181
450,241.744292,3.66E-02,2.961522469
450,241.8797219,3.66E-02,2.961383128
450,242.0072717,3.66E-02,2.961243786
450,242.127235,3.66E-02,2.961104445
450,241.8733538,3.66E-02,2.960965103
450,241.5867926,3.66E-02,2.960965103
450,241.5908945,3.66E-02,2.960965103
450,241.5181074,3.66E-02,2.960965103
450,241.6306742,3.66E-02,2.960965103
450,241.6946584,3.66E-02,2.960965103
450,241.7684412,3.66E-02,2.960965103
450,241.5371996,3.66E-02,2.962085683
450,241.3395604,3.66E-02,2.96321143
450,241.135186,3.66E-02,2.964342378
450,240.9264452,3.66E-02,2.965478561
450,240.714545,3.66E-02,2.966620012
450,240.4658188,3.66E-02,2.967766766
450,240.2420327,3.66E-02,2.968713273
450,240.0235092,3.66E-02,2.96966368
450,239.8101277,3.66E-02,2.970618006
450,239.5483547,3.66E-02,2.971576269
450,239.2412346,3.66E-02,2.972538489
450,238.9247937,3.66E-02,2.973504684
450,239.6672536,3.66E-02,2.971291027
450,240.3120505,3.66E-02,2.969093754
450,240.9317128,3.66E-02,2.966912614
450,241.5369516,3.66E-02,2.964747354
450,242.0868098,3.66E-02,2.962597724
450,242.5914855,3.66E-02,2.960463475
450,242.3337561,3.66E-02,2.961005473
450,242.0874264,3.66E-02,2.961553546
450,241.7373605,3.66E-02,2.96210771
450,241.3704585,3.66E-02,2.962667984
450,241.0470674,3.66E-02,2.963234384
450,240.7648839,3.66E-02,2.963806928
450,241.0427548,3.66E-02,2.962653679
450,241.2843945,3.66E-02,2.961505671
450,241.5954546,3.66E-02,2.96036287
450,241.9099408,3.66E-02,2.959225243
450,242.1880906,3.66E-02,2.958092755
450,242.4330631,3.66E-02,2.956965371
450,242.1238608,3.66E-02,2.957593155
450,241.8474587,3.66E-02,2.958225669
450,241.5957666,3.66E-02,2.958862944
450,241.3455095,3.66E-02,2.959505013
450,241.0843677,3.66E-02,2.960151906
450,240.808997,3.66E-02,2.960803656
150,172.6300458,1.64E-02,1.836287867
150,172.6296419,1.64E-02,1.836386739
150,172.6292379,1.64E-02,1.836485611
150,172.628834,1.64E-02,1.836584482
150,172.6284301,1.64E-02,1.836683354
150,172.6280261,1.64E-02,1.836782226
150,172.3458446,1.64E-02,1.839381092
150,172.0633539,1.64E-02,1.842027282
150,171.780639,1.64E-02,1.844721794
150,171.4977846,1.63E-02,1.847465647
150,171.2148741,1.63E-02,1.850259881
150,170.9319907,1.63E-02,1.853105555
150,171.0733961,1.63E-02,1.851683232
150,171.2148175,1.63E-02,1.850274112
150,171.3562447,1.63E-02,1.848878064
150,171.4976673,1.63E-02,1.847494959
150,171.6390749,1.63E-02,1.846124671
150,171.780457,1.64E-02,1.844767074
150,171.70769,1.63E-02,1.845118443
150,171.6349315,1.63E-02,1.845471577
150,171.5621826,1.63E-02,1.845826491
150,171.4894442,1.63E-02,1.846183204
150,171.3803601,1.63E-02,1.846721908
150,171.3440028,1.63E-02,1.846902086
150,171.4084183,1.63E-02,1.846229451
150,171.4728341,1.63E-02,1.845558857
150,171.5372494,1.63E-02,1.844890286
150,171.6016633,1.63E-02,1.844223721
150,171.6660747,1.63E-02,1.843559144
150,171.7304827,1.64E-02,1.842896537
150,171.949057,1.64E-02,1.840750814
150,172.1675231,1.64E-02,1.838631217
150,172.3858423,1.64E-02,1.836537193
150,172.6039755,1.64E-02,1.834468193
150,172.8218836,1.64E-02,1.832423673
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.0395271,1.64E-02,1.830403094
150,173.1118883,1.64E-02,1.830144398
150,173.1842325,1.64E-02,1.829887806
150,173.2565587,1.64E-02,1.829633308
150,173.3288658,1.64E-02,1.829380895
150,173.4011528,1.64E-02,1.829130557
150,173.467032,1.64E-02,1.828650424
150,173.4592242,1.64E-02,1.82836704
150,173.4521242,1.64E-02,1.828109418
150,173.4478636,1.64E-02,1.827954845
150,173.4393395,1.64E-02,1.8276457
150,173.4308125,1.64E-02,1.827336554
150,173.4790973,1.64E-02,1.826746349
150,173.5501001,1.64E-02,1.826396001
150,173.5926955,1.64E-02,1.826186182
150,173.6778534,1.64E-02,1.825768467
150,173.7629767,1.64E-02,1.825352647
150,173.8480635,1.64E-02,1.824938693
150,173.9331152,1.64E-02,1.82452582
150,174.0093599,1.64E-02,1.823852743
150,174.0855453,1.64E-02,1.823182307
150,174.1616696,1.64E-02,1.822514487
150,174.2377311,1.64E-02,1.821849261
150,174.3137279,1.64E-02,1.821186606
150,174.3896583,1.64E-02,1.820526497
150,174.5199384,1.64E-02,1.819041752
150,174.6499399,1.64E-02,1.817566416
150,174.7796516,1.65E-02,1.816100355
150,174.9090622,1.65E-02,1.814643438
150,175.0381604,1.65E-02,1.813195533
150,175.1669347,1.65E-02,1.811756511
150,175.1583852,1.65E-02,1.811407489
150,175.1498327,1.65E-02,1.811058466
150,175.1412775,1.65E-02,1.810709444
150,175.1327194,1.65E-02,1.810360422
150,175.1241586,1.65E-02,1.810011399
150,175.1155948,1.65E-02,1.809662377
150,175.0983678,1.65E-02,1.80898552
150,175.0811293,1.65E-02,1.808308664
150,175.0638794,1.65E-02,1.807631807
150,175.046618,1.65E-02,1.80695495
150,175.0293452,1.65E-02,1.806278094
150,175.0120608,1.65E-02,1.805601237
450,243.5982312,3.68E-02,2.913246184
450,243.3570784,3.68E-02,2.915064453
450,243.1522754,3.67E-02,2.916936723
450,242.9470419,3.67E-02,2.91886318
450,242.7332049,3.67E-02,2.920844029
450,242.5060078,3.67E-02,2.922879493
450,242.6668353,3.67E-02,2.923452553
450,242.6781999,3.67E-02,2.924028584
450,242.6779399,3.67E-02,2.924609241
450,242.6684973,3.67E-02,2.92519455
450,242.6501254,3.67E-02,2.925784538
450,242.6237026,3.67E-02,2.926379232
450,243.0707902,3.67E-02,2.923670721
450,243.4691557,3.67E-02,2.920982156
450,243.8603874,3.67E-02,2.918311645
450,244.2456756,3.67E-02,2.915695007
450,244.6253732,3.67E-02,2.913097673
450,245.012886,3.67E-02,2.910448088
450,243.9011833,3.67E-02,2.910376795
450,245.084853,3.67E-02,2.910329267
450,245.016291,3.67E-02,2.910234211
450,245.1838583,3.67E-02,2.910139155
450,245.236191,3.67E-02,2.910044099
450,245.3152025,3.67E-02,2.909949043
450,245.0085162,3.67E-02,2.912007185
450,244.7663906,3.67E-02,2.91408442
450,244.5349795,3.67E-02,2.916180989
450,244.29455,3.67E-02,2.918332781
450,244.0445296,3.67E-02,2.920502627
450,243.7900688,3.67E-02,2.922692453
450,244.182838,3.67E-02,2.919506377
450,244.4987703,3.67E-02,2.916341728
450,244.8104797,3.67E-02,2.913196562
450,245.1260385,3.67E-02,2.910108031
450,245.4366805,3.67E-02,2.907040233
450,245.7455828,3.67E-02,2.90399291
450,245.8934104,3.67E-02,2.903132052
450,246.0336899,3.67E-02,2.902274322
450,246.1602029,3.67E-02,2.901419703
450,246.277084,3.67E-02,2.900568177
450,246.392267,3.68E-02,2.899719726
450,246.5076368,3.68E-02,2.898874333
450,246.6365341,3.68E-02,2.896754395
450,246.7580566,3.68E-02,2.894637855
450,246.8893853,3.68E-02,2.892524662
450,247.0240893,3.68E-02,2.890414769
450,247.1558501,3.68E-02,2.888308126
450,247.2865327,3.68E-02,2.886204685
450,247.4010158,3.68E-02,2.885278093
450,247.5186257,3.68E-02,2.884353197
450,247.6365579,3.68E-02,2.883429971
450,247.7547971,3.68E-02,2.88250839
450,247.8733001,3.68E-02,2.881588427
450,247.9920415,3.68E-02,2.880670057
450,247.3028231,3.68E-02,2.883987377
450,246.7642189,3.68E-02,2.887347934
450,246.22426,3.68E-02,2.890753531
450,245.6825141,3.67E-02,2.894205988
450,245.1391178,3.67E-02,2.897707143
250,197.0793347,2.32E-02,2.166593848
150,173.3219098,1.64E-02,1.799261347
150,173.3219098,1.64E-02,1.799261347
150,173.3219098,1.64E-02,1.799261347
150,173.3219098,1.64E-02,1.799261347
150,173.3219098,1.64E-02,1.799261347
150,173.3219098,1.64E-02,1.799261347
150,173.3306809,1.64E-02,1.79956982
150,173.3394491,1.64E-02,1.799878294
150,173.3482142,1.64E-02,1.800186767
150,173.3569764,1.64E-02,1.80049524
150,173.3657356,1.64E-02,1.800803714
150,173.3744919,1.64E-02,1.801112187
150,173.3919954,1.64E-02,1.801729133
150,173.409487,1.64E-02,1.80234608
150,173.4269667,1.64E-02,1.802963027
150,173.4444346,1.64E-02,1.803579973
150,173.4618906,1.64E-02,1.80419692
150,173.4793347,1.64E-02,1.804813867
150,173.572504,1.64E-02,1.804780301
150,173.6656359,1.64E-02,1.804749306
150,173.7587285,1.64E-02,1.804720865
150,173.85178,1.64E-02,1.804694962
150,173.9447884,1.64E-02,1.804671582
150,174.0377519,1.64E-02,1.804650707
150,173.9703926,1.64E-02,1.805731963
150,173.9029544,1.64E-02,1.806814505
150,173.8354393,1.64E-02,1.807898369
150,173.7678488,1.64E-02,1.808983592
150,173.7001847,1.64E-02,1.810070212
150,173.6324488,1.64E-02,1.811158266
150,173.5095659,1.64E-02,1.813198891
150,173.3864543,1.64E-02,1.815243754
150,173.2013473,1.64E-02,1.818322072
150,173.1395743,1.64E-02,1.819350074
150,173.0158266,1.64E-02,1.821412003
150,172.8918874,1.64E-02,1.823480092
150,172.768049,1.64E-02,1.825486445
150,172.6440296,1.64E-02,1.827501399
150,172.5198395,1.64E-02,1.829525151
150,172.3954892,1.64E-02,1.831557898
150,172.2709888,1.64E-02,1.833599835
150,172.1463487,1.64E-02,1.835651161
150,172.0215791,1.64E-02,1.837712074
150,171.89669,1.64E-02,1.839782771
150,171.7716917,1.64E-02,1.841863453
150,171.6465941,1.63E-02,1.843954317
150,171.5214073,1.63E-02,1.846055564
150,171.4023468,1.63E-02,1.848401683
150,171.4085509,1.63E-02,1.848635971
150,171.4126866,1.63E-02,1.848792164
150,171.420955,1.63E-02,1.849104548
150,171.4292207,1.63E-02,1.849416932
150,171.4374837,1.63E-02,1.849729316
150,171.3567207,1.63E-02,1.851220725
150,171.2454295,1.63E-02,1.852700396
150,171.1786498,1.63E-02,1.853590555
150,171.045076,1.63E-02,1.855382823
150,170.9114975,1.63E-02,1.857187215
150,170.7779243,1.63E-02,1.859003902
150,170.6443663,1.63E-02,1.860833056
150,170.6606479,1.63E-02,1.861460691
150,170.6769186,1.63E-02,1.862088325
150,170.6931784,1.63E-02,1.862715959
150,170.7094273,1.63E-02,1.863343594
150,170.7256652,1.63E-02,1.863971228
150,170.7418923,1.63E-02,1.864598862
150,170.8063081,1.63E-02,1.863928993
150,170.8707341,1.63E-02,1.86326192
150,170.9351693,1.63E-02,1.862597628
150,170.9996127,1.63E-02,1.861936107
150,171.0640635,1.63E-02,1.861277342
150,171.1285207,1.63E-02,1.860621321
150,171.2060733,1.63E-02,1.859787557
150,171.2836359,1.63E-02,1.858956894
150,171.3612067,1.63E-02,1.858129299
150,171.4387843,1.63E-02,1.857304742
150,171.5163669,1.63E-02,1.856483191
150,171.5939529,1.63E-02,1.855664617
150,171.6583779,1.63E-02,1.855043111
150,171.7227996,1.63E-02,1.854424417
150,171.7872168,1.63E-02,1.853808523
150,171.8516288,1.63E-02,1.853195419
150,171.9160344,1.63E-02,1.852585095
150,171.9804326,1.64E-02,1.85197754
450,238.8178871,3.65E-02,2.986764942
450,238.9592082,3.65E-02,2.98726764
450,239.2637023,3.65E-02,2.987770337
450,239.5100007,3.65E-02,2.988273035
