timestamp,natural_gas_cost
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/7/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/8/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/9/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/10/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/11/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/12/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/13/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/14/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/15/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/16/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/17/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/18/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/19/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/20/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/21/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/22/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/23/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/24/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/25/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/26/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/27/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/28/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/29/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/30/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
1/31/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/1/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/2/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/3/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/4/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/5/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/6/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/7/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/8/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/9/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/10/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/11/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/12/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/13/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/14/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/15/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/16/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/17/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/18/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/19/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/20/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/21/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
2/22/2018,8.393
