fuel_flow,power
0.0366,434
0.0366,434
0.0366,434
0.0367,435
0.0367,435
0.0367,435
0.0367,435
0.0367,435
0.0367,435
0.0368,436
0.0368,436
0.0368,436
0.0368,436
0.0368,436
0.0369,436.6666667
0.0369,437
0.0369,437
0.0369,437
0.0369,437
0.0369,437
0.0369,437
0.037,438
0.037,438
0.037,438
0.037,438
0.037,438
0.037,438
0.0371,439
0.0371,439
0.0371,439
0.0371,439
0.0371,439
0.0371,439
0.0372,440
0.0372,440
0.0372,440
0.0372,440
0.0372,440
0.0372,440
0.0373,441
0.0373,441
0.0373,441
0.0373,441
0.0373,441
0.0373,441
0.0374,442
0.0374,442
0.0374,442
0.0374,442
0.0374,442
0.0374,442
0.0374,443
0.0374,443
0.0374,443
0.0374,443
0.0374,443
0.0374,443
0.0375,444
0.0375,444
0.0375,444
0.0375,444
0.0375,444
0.0376,444.5
0.0376,445
0.0376,445
0.0376,445
0.0376,445
0.0376,445
0.0377,445.5
0.0377,446
0.0377,446
0.0377,446
0.0377,446
0.0377,446
0.0377,446
0.0378,447
0.0378,447
0.0378,447
0.0378,447
0.0378,447
0.0378,447
0.0379,448
0.0379,448
0.0379,448
0.0379,448
0.0379,448
0.0379,448
0.038,449
0.038,449
0.038,449
0.038,449
0.038,449
0.038,449
0.0381,450
0.0381,450
0.0381,450
0.0381,450
0.0381,450
0.0381,450
0.0382,451
0.0382,451
0.0382,451
0.0382,451
0.0382,451
0.0382,451
0.0383,452
0.0383,452
0.0383,452
0.0383,452
0.0383,452
0.0383,452
0.0383,453
0.0383,453
0.0383,453
0.0383,453
0.0383,453
0.0383,453
0.0384,454
0.0384,454
0.0384,454
0.0384,454
0.0384,454
0.0384,454
0.0385,455
0.0385,455
0.0385,455
0.0385,455
0.0385,455
0.0386,455.6666667
0.0386,456
0.0386,456
0.0386,456
0.0386,456
0.0386,456
0.0386,456
0.0387,457
0.0387,457
0.0387,457
0.0387,457
0.0387,457
0.0387,457
0.0388,458
0.0388,458
0.0388,458
0.0388,458
0.0388,458
0.0388,458
0.0389,459
0.0389,459
0.0389,459
0.0389,459
0.0389,459
0.0389,459
0.039,460
0.039,460
0.039,460
0.039,460
0.039,460
0.039,460
0.0391,461
0.0391,461
0.0391,461
0.0391,461
0.0391,461
0.0391,461
0.0392,462
0.0392,462
0.0392,462
0.0392,462
0.0392,462
0.0392,462
0.0393,463
0.0393,463
0.0393,463
0.0393,463
0.0393,463
0.0393,463
0.0393,464
0.0393,464
0.0393,464
0.0393,464
0.0393,464
0.0393,464
0.0394,465
0.0394,465
0.0394,465
0.0394,465
0.0394,465
0.0394,465
0.0395,466
0.0395,466
0.0395,466
0.0395,466
0.0395,466
0.0395,466
0.0396,467
0.0396,467
0.0396,467
0.0396,467
0.0396,467
0.0396,467
0.0397,468
0.0397,468
0.0397,468
0.0397,468
0.0397,468
0.0397,468
0.0398,469
0.0398,469
0.0398,469
0.0398,469
0.0398,469
0.0399,469.5
0.0399,470
0.0399,470
0.0399,470
0.0399,470
0.0399,470
0.0399,470
0.04,471
0.04,471
0.04,471
0.04,471
0.04,471
0.04,471
0.0401,472
0.0401,472
0.0401,472
0.0401,472
0.0401,472
0.0401,472
0.0402,473
0.0402,473
0.0402,473
0.0402,473
0.0402,473
0.0402,473
0.0403,474
0.0403,474
0.0403,474
0.0403,474
0.0403,474
0.0403,474
0.0404,475
0.0404,475
0.0404,475
0.0404,475
0.0404,475
0.0404,475
0.0405,476
0.0405,476
0.0405,476
0.0405,476
0.0405,476
0.0405,476
0.0406,477
0.0406,477
0.0406,477
0.0406,477
0.0406,477
0.0406,477.6666667
0.0406,478
0.0406,478
0.0406,478
0.0406,478
0.0406,478
0.0406,478
0.0407,479
0.0407,479
0.0407,479
0.0407,479
0.0407,479
0.0407,479
0.0408,480
0.0408,480
0.0408,480
0.0408,480
0.0408,480
0.0408,480
0.0409,481
0.0409,481
0.0409,481
0.0409,481
0.0409,481
0.0409,481
0.041,482
0.041,482
0.041,482
0.041,482
0.041,482
0.041,482
0.0411,483
0.0411,483
0.0411,483
0.0411,483
0.0411,483
0.0411,483
0.0412,484
0.0412,484
0.0412,484
0.0412,484
0.0412,484
0.0412,484
0.0413,485
0.0413,485
0.0413,485
0.0413,485
0.0413,485
0.0413,485
0.0414,486
0.0414,486
0.0414,486
0.0414,486
0.0414,486
0.0414,486
0.0415,487
0.0415,487
0.0415,487
0.0415,487
0.0415,487
0.0415,487
0.0416,488
0.0416,488
0.0416,488
0.0416,488
0.0416,488
0.0416,488
0.0417,489
0.0417,489
0.0417,489
0.0417,489
0.0417,489
0.0417,489
0.0418,490
0.0418,490
0.0418,490
0.0418,490
0.0418,490
0.0418,490
0.0419,491
0.0419,491
0.0419,491
0.0419,491
0.0419,491
0.0419,491
0.042,492
0.042,492
0.042,492
0.042,492
0.042,492
0.042,492
0.0421,493
0.0421,493
0.0421,493
0.0421,493
0.0421,493
0.0421,493.6666667
0.0422,494
0.0422,494
0.0422,494
0.0422,494
0.0422,494
0.0422,494
0.0423,495
0.0423,495
0.0423,495
0.0423,495
0.0423,495
0.0423,495
0.0424,496
0.0424,496
0.0424,496
0.0424,496
0.0424,496
0.0424,496
0.0425,497
0.0425,497
0.0425,497
0.0425,497
0.0425,497
0.0425,497
0.0426,498
0.0426,498
0.0426,498
0.0426,498
0.0426,498
0.0426,498
0.0427,499
0.0427,499
0.0427,499
0.0427,499
0.0427,499
0.0427,499
0.0428,500
0.0428,500
0.0428,500
0.0428,500
0.0428,500
0.0428,500
0.0428,501
0.0428,501
0.0428,501
0.0428,501
0.0428,501
0.0429,501.6666667
0.0429,502
0.0429,502
0.0429,502
0.0429,502
0.0429,502
0.0429,502
0.043,503
0.043,503
0.043,503
0.043,503
0.043,503
0.043,503
0.0431,504
0.0431,504
0.0431,504
0.0431,504
0.0431,504
0.0431,504
0.0432,505
0.0432,505
0.0432,505
0.0432,505
0.0432,505
0.0432,505
0.0433,506
0.0433,506
0.0433,506
0.0433,506
0.0433,506
0.0433,506
0.0434,507
0.0434,507
0.0434,507
0.0434,507
0.0434,507
0.0434,507
0.0435,508
0.0435,508
0.0435,508
0.0435,508
0.0435,508
0.0435,508
0.0436,509
0.0436,509
0.0436,509
0.0436,509
0.0436,509
0.0436,509
0.0437,510
0.0437,510
0.0437,510
0.0437,510
0.0437,510
0.0437,510
0.0438,511
0.0438,511
0.0438,511
0.0438,511
0.0438,511
0.0438,511
0.0439,512
0.0439,512
0.0439,512
0.0439,512
0.0439,512
0.0439,512
0.044,513
0.044,513
0.044,513
0.044,513
0.044,513
0.044,513
0.0441,514
0.0441,514
0.0441,514
0.0441,514
0.0441,514
0.0441,514
0.0442,515
0.0442,515
0.0442,515
0.0442,515
0.0442,515
0.0442,515
0.0443,516
0.0443,516
0.0443,516
0.0443,516
0.0443,516
0.0444,516.75
0.0444,517
0.0444,517
0.0444,517
0.0444,517
0.0444,517
0.0445,517.6666667
0.0445,518
0.0445,518
0.0445,518
0.0445,518
0.0445,518
0.0445,518
0.0446,519
0.0446,519
0.0446,519
0.0446,519
0.0446,519
0.0446,519
0.0447,520
0.0447,520
0.0447,520
0.0447,520
0.0447,520
0.0447,520
0.0448,521
0.0448,521
0.0448,521
0.0448,521
0.0448,521
0.0448,521
0.0449,522
0.0449,522
0.0449,522
0.0449,522
0.0449,522
0.0449,522
0.045,523
0.045,523
0.045,523
0.045,523
0.045,523
0.045,523
0.0452,524
0.0452,524
0.0452,524
0.0452,524
0.0452,524
0.0452,524
0.0453,525
0.0453,525
0.0453,525
0.0453,525
0.0453,525
0.0453,525.75
0.0454,526
0.0454,526
0.0454,526
0.0454,526
0.0454,526
0.0454,526
0.0455,527
0.0455,527
0.0455,527
0.0455,527
0.0455,527
0.0455,527
0.0456,528
0.0456,528
0.0456,528
0.0456,528
0.0456,528
0.0456,528
0.0457,529
0.0457,529
0.0457,529
0.0457,529
0.0457,529
0.0457,529
0.0458,530
0.0458,530
0.0458,530
0.0458,530
0.0458,530
0.0458,530
0.0459,531
0.0459,531
0.0459,531
0.0459,531
0.0459,531
0.0459,531
0.046,532
0.046,532
0.046,532
0.046,532
0.046,532
0.0461,532.6666667
0.0461,533
0.0461,533
0.0461,533
0.0461,533
0.0461,533
0.0461,533
0.0462,534
0.0462,534
0.0462,534
0.0462,534
0.0462,534
0.0462,534
0.0463,535
0.0463,535
0.0463,535
0.0463,535
0.0463,535
0.0463,535
0.0464,536
0.0464,536
0.0464,536
0.0464,536
0.0464,536
0.0464,536
0.0465,537
0.0465,537
0.0465,537
0.0465,537
0.0465,537
0.0465,537
0.0466,538
0.0466,538
0.0466,538
0.0466,538
0.0466,538
0.0466,538
0.0467,539
0.0467,539
0.0467,539
0.0467,539
0.0467,539
0.0467,539
0.0468,540
0.0468,540
0.0468,540
0.0468,540
0.0468,540
0.0469,540.75
0.0469,541
0.0469,541
0.0469,541
0.0469,541
0.0469,541
0.047,541.6666667
0.047,542
0.047,542
0.047,542
0.047,542
0.047,542
0.047,542
0.0472,543
0.0472,543
0.0472,543
0.0472,543
0.0472,543
0.0472,543
0.0473,544
0.0473,544
0.0473,544
0.0473,544
0.0473,544
0.0473,544
0.0474,545
0.0474,545
0.0474,545
0.0474,545
0.0474,545
0.0474,545
0.0475,546
0.0475,546
0.0475,546
0.0475,546
0.0475,546
0.0475,546
0.0476,547
0.0476,547
0.0476,547
0.0476,547
0.0476,547
0.0476,547
0.0477,548
0.0477,548
0.0477,548
0.0477,548
0.0477,548
0.0477,548
0.0478,549
0.0478,549
0.0478,549
0.0478,549
0.0478,549
0.0479,549.75
0.0479,550
0.0479,550
0.0479,550
0.0479,550
0.0479,550
0.048,550.5
0.048,551
0.048,551
0.048,551
0.048,551
0.048,551
0.048,551
0.0481,552
0.0481,552
0.0481,552
0.0481,552
0.0481,552
0.0481,552
0.0482,553
0.0482,553
0.0482,553
0.0482,553
0.0482,553
0.0482,553
0.0484,554
0.0484,554
0.0484,554
0.0484,554
0.0484,554
0.0484,554
0.0485,555
0.0485,555
0.0485,555
0.0485,555
0.0485,555
0.0485,555
0.0486,556
0.0486,556
0.0486,556
0.0486,556
0.0486,556
0.0487,556.6666667
0.0487,557
0.0487,557
0.0487,557
0.0487,557
0.0487,557
0.0487,557
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,557.2663277
0.0487,55
