power,temperature,fuel_flow,air_flow
129.1097094,150.0032148,0.014654599,1.390867986
126.5867463,150.0028247,0.014489568,1.375204928
669.9156889,155.8764694,0.043275346,4.107263125
309.9587476,150.2467909,0.023721398,2.251397904
257.7061569,150.1150252,0.021393618,2.030468298
543.9359594,152.3585037,0.034973301,3.319315955
559.4422882,152.6557467,0.035867964,3.404228438
417.0891518,150.8024128,0.028513232,2.706190829
734.3059476,159.0526771,0.0487531,4.627156757
702.6025651,157.3343354,0.045921521,4.358411576
118.2,150.0017731,0.013925037,1.321625297
529.5494888,152.108319,0.034168152,3.242899321
118.2,150.0017731,0.013925037,1.321625297
215.9959245,150.052703,0.01944297,1.845332235
561.2334018,152.6920417,0.0359732,3.414216425
118.2,150.0017731,0.013925037,1.321625297
770.9822625,161.4939705,0.052419425,4.9751276
402.1191005,150.6942644,0.027823146,2.640694753
188.6867529,150.0276185,0.018078233,1.715805113
441.4368296,151.0056021,0.029660221,2.815051546
377.4102412,150.5403595,0.026704298,2.534504907
351.0746296,150.4059019,0.025532123,2.423253812
295.6946628,150.2038593,0.023092375,2.191697282
316.2232238,150.2675031,0.023997042,2.277559283
226.7587348,150.0657555,0.019958903,1.894299502
118.2,150.0017731,0.013925037,1.321625297
289.6362721,150.18731,0.022824249,2.166249509
152.0196329,150.0087204,0.016066337,1.524856012
728.8810279,158.7349086,0.048248063,4.579223697
578.5916544,153.0663011,0.037014658,3.513061192
472.1816589,151.317762,0.031161595,2.957546935
227.3872966,150.0665785,0.019988719,1.897129344
118.2,150.0017731,0.013925037,1.321625297
323.2351305,150.2921078,0.024305413,2.306826783
165.0061589,150.0137757,0.016808256,1.595271547
407.799628,150.7338968,0.02808379,2.665432509
294.1205527,150.1994659,0.023022778,2.185091848
179.8479814,150.0216825,0.017615224,1.671860919
388.3759657,150.6050943,0.02719809,2.581370678
537.356107,152.2411524,0.034602195,3.284094285
517.8532579,151.9216481,0.033529974,3.182329853
177.8359482,150.0204647,0.0175081,1.661693782
734.8368864,159.0843366,0.04880301,4.631893724
539.5474571,152.2796765,0.034725242,3.295772764
118.2,150.0017731,0.013925037,1.321625297
137.7029209,150.0048372,0.015201516,1.442775897
336.7691725,150.3440804,0.024900907,2.363345064
217.6936326,150.0546343,0.019525063,1.853123736
701.2322217,157.2672219,0.045805337,4.347384522
125.2096156,150.0026269,0.014398584,1.366569567
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
375.6790845,150.5306332,0.026626696,2.527139732
628.0438447,154.389073,0.040223037,3.817568487
408.3703536,150.7379721,0.028110057,2.667925487
198.1890783,150.0351318,0.018563436,1.761855678
472.9108549,151.3260061,0.031198025,2.961004588
118.2,150.0017731,0.013925037,1.321625297
243.4798907,150.0900785,0.0207418,1.968604211
299.3834759,150.2144172,0.023255305,2.207160974
670.7149428,155.9087585,0.043337094,4.113123589
465.4670792,151.2437665,0.03082802,2.925887356
573.9809095,152.9627944,0.036734112,3.486434611
540.0788592,152.2891019,0.034755163,3.298612523
583.0672814,153.1697306,0.03728979,3.539173935
418.2426282,150.8112517,0.028566848,2.711279577
174.9507816,150.0188009,0.017353301,1.64700178
270.1699034,150.1404079,0.021956403,2.08388218
118.2,150.0017731,0.013925037,1.321625297
609.7431149,153.850998,0.038990597,3.700597532
594.9282557,153.4585044,0.038032781,3.609691282
650.6823063,155.1453916,0.041830308,3.970114499
226.5849001,150.0655291,0.019950651,1.893516331
556.5004595,152.5970367,0.035695988,3.387906179
606.375044,153.7585219,0.038769822,3.679643839
162.6339359,150.0127309,0.016675423,1.582664381
419.2141024,150.818754,0.028612057,2.715570336
164.2432537,150.0134335,0.016765661,1.591228871
353.2524728,150.4159726,0.025628481,2.432399127
662.7811482,155.5951455,0.042730283,4.055531199
787.7790063,162.8026485,0.054262313,5.150036166
392.2739729,150.6294502,0.027374629,2.59812605
387.3176194,150.5986056,0.027150253,2.576830523
171.4613439,150.0169151,0.017164137,1.629048259
617.1022735,154.0599922,0.039479402,3.746990034
597.4260068,153.522133,0.038191892,3.624792486
341.1523971,150.3622433,0.025094044,2.381675714
698.844649,157.1516122,0.04560406,4.328281333
723.9045297,158.4523752,0.047792507,4.535986799
209.4687672,150.0457045,0.019124645,1.815120061
328.4654935,150.3114758,0.024535449,2.328659426
546.8760136,152.4125886,0.035140727,3.335206437
449.9144474,151.0850748,0.030067805,2.853735388
