Historical Price
0.086117749
0.014798024
0.087597108
0.083563477
0.085961629
0.099701067
0.335137815
0.288401591
0.083460507
0.090419971
0.107040492
0.087401978
0.082654418
0.083364267
0.090359168
0.083963271
0.083965715
0.129582103
0.129287178
0.156318873
0.244637211
0.125430656
0.08865239
0.064359199
0.077076071
0.079535148
0.081820533
0.079536745
0.08247537
0.081182592
0.068439748
0.108761145
0.115739795
0.144424376
0.130901906
0.120286352
0.141659845
0.086126822
0.099729251
0.087038843
0.10810325
0.190145474
0.143881177
0.165510901
0.143716804
0.092504689
0.089689903
0.075718875
0.078812328
0.077707412
0.07734513
0.076856801
0.079075883
0.081461758
0.084211588
0.09618871
0.105528982
0.110012025
0.114357091
0.126675188
0.105901559
0.096789915
0.095393417
0.102266846
0.12997049
0.252899496
0.197802688
0.176644059
0.242975531
0.150611823
0.096966493
0.086963111
0.081689025
0.080656356
0.081053577
0.081022681
0.08514897
0.084681218
0.132730838
0.120933507
0.145539873
0.129728618
0.108961713
0.103734496
0.099722448
0.100790632
0.097547583
0.097715751
0.092703493
0.132815026
0.1255905
0.121286087
0.156792737
0.147889158
0.113398252
0.092279948
0.088144702
0.088071031
0.087408605
0.085907915
0.085445598
0.091402717
0.087825404
0.09359152
0.118771792
0.172034349
0.160333145
0.146564966
0.139027361
0.110426095
0.100594343
0.100821149
0.105566296
0.150784732
0.226282146
0.190464715
0.158434504
0.19087757
0.149875776
0.116804263
0.082291495
0.086434221
0.050681174
0.082388074
0.075411692
0.089232301
0.090906109
0.09562271
0.097994727
0.111925058
0.093370853
0.096101145
0.093161683
0.09068422
0.087392994
0.087139496
0.111545566
0.152735033
0.208661807
0.142468195
0.190635343
0.124894416
0.138028638
0.089794546
0.084304697
0.028726844
0.061124799
0.085013739
0.090692467
0.093961342
0.120216041
0.123920949
0.139996332
0.171233953
0.160777102
0.132504284
0.153715751
0.174213414
0.107284382
0.117218131
0.124677341
0.217026684
0.210049587
0.131121979
0.168963631
0.138647968
0.100851202
0.090196608
0.078938677
0.086335956
0.080212299
0.083413745
0.083173935
0.086865712
0.134257533
0.088950506
0.142287584
0.131254869
0.105785748
0.114095618
0.095113817
0.105345844
0.097036857
0.098051203
0.092469138
0.162485382
0.17624793
0.146367452
0.139436746
0.109199056
0.09286534
0.088579041
0.076935618
0.076969263
0.078204884
0.072826604
0.061848655
0.081270815
0.115439192
0.141847139
0.127852543
0.184267025
0.12993643
0.133965287
0.107341473
0.109420952
0.119614464
0.088145625
0.095965337
0.185908646
0.252196778
0.198956461
0.159783373
0.122028911
0.115006716
0.088226381
0.087523998
0.083750137
0.083923319
0.085057862
0.068925813
0.096196761
0.148388691
0.111661338
0.132418041
0.15218719
0.180727165
0.145238307
0.120145133
0.124555119
0.124289645
0.11645723
0.116351727
0.202528788
0.217550765
0.224145939
0.27106465
0.204918979
0.152177024
0.140099398
0.096253772
0.093460231
0.09576281
0.09394426
0.111137913
0.15153149
0.163967579
0.224998897
0.184199244
0.211392265
0.216543946
0.132842367
0.143609256
0.123251106
0.108767762
0.103668026
0.098286
0.148905765
0.150964318
0.184284306
0.152127509
0.167353939
0.134445844
0.121270241
0.103151909
0.06566705
0.07481296
0.090960948
0.09077803
0.091396087
0.0987344
0.101741868
0.13476802
0.130244002
0.112642686
0.093459653
0.094877177
0.069997924
0.087187403
0.093882097
0.091906464
0.120124974
0.104118035
0.098505579
0.098070815
0.092071897
0.101451816
0.093855371
0.089626229
0.071635215
0.09069164
0.059268959
0.062949491
0.058097185
0.083246772
0.086559428
0.090522074
0.093465045
0.09526732
0.098855407
0.097640333
0.091362267
0.091145892
0.087243239
0.089776724
0.104255599
0.105576511
0.097353721
0.100175409
0.086584989
0.089761645
0.084350344
0.079433855
0.070742875
-0.035939149
0.03607762
0.076504111
0.069406765
0.108535026
0.102601154
0.085813351
0.119834739
0.097278819
0.097413348
0.093193808
0.09538358
0.094635189
0.090302924
0.09508978
0.161993451
0.125188372
0.130007585
0.110001842
0.104173097
0.089799748
0.08676735
0.081585693
0.079437182
0.077620982
0.072458548
0.075846791
0.103504121
0.163447723
0.142415985
0.106429818
0.122746545
0.133728594
0.117203822
0.117936798
0.139051112
0.11373146
0.110319662
0.135118751
0.274780663
0.279208577
0.232773779
0.322773614
0.20146588
0.135490555
0.125341683
0.08875769
0.090936394
0.094011129
0.098340887
0.099385365
0.082381524
0.168104757
0.330327308
0.195645183
0.1682932
0.149511423
0.142222529
0.135212232
0.104968008
0.093863252
0.095760214
0.115403187
0.193116731
0.262453746
0.333652643
0.19108008
0.25475183
0.146705023
0.153225619
0.094743242
0.092972633
0.031945691
0.091100677
0.076157427
0.045073897
0.071762952
0.148814697
0.158683945
0.182531422
0.163901491
0.121486914
0.125442033
0.096102735
0.112957193
0.09811425
0.084104142
0.132833804
0.14237322
0.156941088
0.140921035
0.165377317
0.126904371
0.111951954
0.084626422
0.084893784
0.080438574
0.043452339
0.057192156
0.040931138
0.19658377
0.172744338
0.179982041
0.171525566
0.175598678
0.164376752
0.130389647
0.132955081
0.146021541
0.112045166
0.114074679
0.217895215
0.219690874
0.145918655
0.205008287
0.142006466
0.08534215
0.098976222
0.069763718
0.071941488
0.024866999
0.050934012
0.00977739
0.012138222
0.08620709
0.081035453
0.102579561
0.103215483
0.133502067
0.178095942
0.106954188
0.115415471
0.095270972
0.094300281
0.165450613
0.469743277
0.223271169
0.236486757
0.14379834
0.130612963
0.103154077
0.092582735
0.090241448
0.056301762
0.069319402
0.088424415
0.06430266
0.07899188
0.068595064
0.086557463
0.089469989
0.092266887
0.091364196
0.091512716
0.092219019
0.090243015
0.088244637
0.087966245
0.129439549
0.182660965
0.127611909
0.097548436
0.120967699
0.097197243
0.090190247
0.090295879
0.086047395
0.083325028
0.081499765
0.079278539
0.082842592
0.08225792
0.088635322
0.10046738
0.104946086
0.123736901
0.139701155
0.136217887
0.124145099
0.101506185
0.096203497
0.093791238
0.121894364
0.183144699
0.147579624
0.14836238
0.162827093
0.131310276
0.103805318
0.091463364
0.088066894
0.087932902
0.087365943
0.083929617
0.072536804
0.088460543
0.10196229
0.153371865
0.12079666
0.137924214
0.119510946
0.103602931
0.10221692
0.096396645
0.095740799
0.093328955
0.092308566
0.121882638
0.177241371
0.135225901
0.174121992
0.181375099
0.11531364
0.085710999
0.075520116
0.013172206
0.083794898
0.03669177
0.066752318
0.078792136
0.079438912
0.127498737
0.126116581
0.11805833
0.141617727
0.134433201
0.09818479
0.09682106
0.092602751
0.090516802
0.09840818
0.127226115
0.149992036
0.11756697
0.145501424
0.160601521
0.085708924
0.074476856
0.085923595
0.081446655
