,timestamp,temperature,college_elec_load,hospital_elec_load,home_elec_load,steam_load,heat_load
8746,2017-01-07 02:30:00,1.0,798.97,1374.17,278.1,9250.0,4.29
8747,2017-01-07 02:45:00,1.0,797.03,1395.0700000000002,275.77,8420.0,3.5700000000000003
8748,2017-01-07 03:00:00,1.0,804.0999999999999,1392.23,272.7,8910.0,3.204
8749,2017-01-07 03:15:00,-1.0,816.5699999999999,1371.3000000000002,275.8,8180.0,2.112
8750,2017-01-07 03:30:00,-1.0,811.1700000000001,1377.1999999999998,274.63,8550.0,1.42
8751,2017-01-07 03:45:00,-1.0,805.0999999999999,1366.8000000000002,275.03,8930.0,2.115
8752,2017-01-07 04:00:00,-1.0,826.23,1388.5,275.87,8940.0,2.1390000000000002
8753,2017-01-07 04:15:00,-1.0,843.4300000000001,1412.0,275.4,8770.0,1.7750000000000001
8754,2017-01-07 04:30:00,-1.0,844.8,1387.0700000000002,279.93,9910.0,1.77
8755,2017-01-07 04:45:00,-1.0,838.73,1396.4699999999998,277.0,8810.0,3.894
8756,2017-01-07 05:00:00,-1.0,826.0,1400.0,273.07,7910.0,4.6345
8757,2017-01-07 05:15:00,0.0,849.0699999999999,1436.0,286.57,10310.0,4.266
8758,2017-01-07 05:30:00,0.0,853.3,1405.1999999999998,300.27,9160.0,4.3020000000000005
8759,2017-01-07 05:45:00,0.0,833.53,1406.1,313.57,9370.0,4.284
8760,2017-01-07 06:00:00,0.0,900.8299999999999,1410.33,314.97,8110.0,3.56
8761,2017-01-07 06:15:00,-2.0,974.5,1427.0700000000002,307.53,9360.0,3.2265
8762,2017-01-07 06:30:00,-2.0,936.1300000000001,1468.9,334.2,9130.0,2.4815
8763,2017-01-07 06:45:00,-2.0,969.3,1471.13,381.7,8820.0,0.714
8764,2017-01-07 07:00:00,-2.0,988.3699999999999,1453.87,404.93,8960.0,1.422
8765,2017-01-07 07:15:00,-2.0,987.6700000000001,1453.17,396.67,9510.0,1.7675
8766,2017-01-07 07:30:00,-2.0,970.0,1459.27,406.33,9870.0,3.177
8767,2017-01-07 07:45:00,-2.0,971.9000000000001,1480.2,403.57,9420.0,2.852
8768,2017-01-07 08:00:00,-2.0,967.1700000000001,1466.33,399.53,10190.0,3.1905
8769,2017-01-07 08:15:00,-2.0,962.73,1471.0,394.83,9980.0,2.84
8770,2017-01-07 08:30:00,-2.0,956.53,1429.63,394.47,9200.0,2.848
8771,2017-01-07 08:45:00,-2.0,951.4300000000001,1443.5,372.7,9550.0,3.1905
8772,2017-01-07 09:00:00,-2.0,945.3,1419.93,382.37,8100.0,3.213
8773,2017-01-07 09:15:00,3.0,929.73,1416.17,378.33,9070.0,3.545
8774,2017-01-07 09:30:00,3.0,938.23,1418.3,371.57,8710.0,3.1995
8775,2017-01-07 09:45:00,3.0,931.2,1407.0,383.83,8130.0,2.836
8776,2017-01-07 10:00:00,3.0,990.7,1418.77,370.9,8890.0,3.2175000000000002
8777,2017-01-07 10:15:00,10.0,965.5699999999999,1423.0,379.93,8080.0,2.84
8778,2017-01-07 10:30:00,10.0,925.0699999999999,1416.2,373.73,8480.0,1.932
8779,2017-01-07 10:45:00,10.0,880.0,1411.73,378.57,8360.0,2.204
8780,2017-01-07 11:00:00,10.0,896.0,1418.77,359.6,9000.0,1.9355
8781,2017-01-07 11:15:00,12.0,880.0,1411.97,365.2,8710.0,2.864
8782,2017-01-07 11:30:00,12.0,880.0,1312.93,348.0,8760.0,
8783,2017-01-07 11:45:00,,,,,,
8784,2017-01-07 12:00:00,,,,,,
8785,2017-01-07 12:15:00,15.0,,,,9930.0,
8786,2017-01-07 12:30:00,15.0,901.7,1387.9,356.0,9780.0,3.236399999999997
8787,2017-01-07 12:45:00,15.0,948.6700000000001,1401.03,348.0,11610.0,2.0835
8788,2017-01-07 13:00:00,15.0,970.73,1404.07,328.0,8400.0,2.8080000000000003
8789,2017-01-07 13:15:00,16.0,968.17,1406.67,356.0,6700.0,2.7840000000000003
8790,2017-01-07 13:30:00,16.0,987.2,1405.97,328.0,6790.0,2.778
8791,2017-01-07 13:45:00,16.0,982.77,1415.87,352.0,8670.0,3.0485
8792,2017-01-07 14:00:00,16.0,943.7,1398.7,344.0,8810.0,2.5685000000000002
8793,2017-01-07 14:15:00,17.0,942.57,1349.37,344.0,9270.0,1.286
8794,2017-01-07 14:30:00,17.0,952.03,1416.57,336.0,8340.0,3.858
8795,2017-01-07 14:45:00,17.0,955.17,1417.27,320.0,7490.0,3.4925
8796,2017-01-07 15:00:00,17.0,948.57,1419.87,320.0,7200.0,2.8575
8797,2017-01-07 15:15:00,18.0,966.9,1391.47,340.0,7160.0,1.887
8798,2017-01-07 15:30:00,18.0,965.5,1415.43,324.0,6980.0,0.635
8799,2017-01-07 15:45:00,18.0,996.8,1404.7,344.0,9300.0,1.266
8800,2017-01-07 16:00:00,18.0,970.93,1433.5,344.0,7650.0,3.18
8801,2017-01-07 16:15:00,19.0,980.07,1398.43,312.0,7260.0,3.487
8802,2017-01-07 16:30:00,19.0,963.37,1426.2,328.0,8550.0,3.4925
8803,2017-01-07 16:45:00,19.0,986.4,1398.3,324.0,7850.0,3.8280000000000003
8804,2017-01-07 17:00:00,19.0,1015.17,1430.77,328.0,8040.0,3.215
8805,2017-01-07 17:15:00,19.0,979.37,1422.1,352.0,7800.0,3.19
8806,2017-01-07 17:30:00,19.0,979.83,1409.37,332.0,7410.0,2.548
8807,2017-01-07 17:45:00,19.0,975.63,1409.83,372.0,6910.0,2.524
8808,2017-01-07 18:00:00,19.0,977.97,1411.7,356.0,6910.0,1.26
8809,2017-01-07 18:15:00,18.0,961.73,1426.07,368.0,7890.0,0.9555
8810,2017-01-07 18:30:00,18.0,970.9,1422.07,328.0,9900.0,2.8575
8811,2017-01-07 18:45:00,18.0,976.8,1429.83,356.0,7310.0,2.2155
8812,2017-01-07 19:00:00,18.0,969.53,1428.4,340.0,7540.0,3.2
8813,2017-01-07 19:15:00,15.0,971.13,1402.53,320.0,7810.0,3.16
8814,2017-01-07 19:30:00,15.0,979.83,1409.13,300.0,7710.0,3.165
8815,2017-01-07 19:45:00,15.0,961.5,1388.4,300.0,7230.0,3.185
8816,2017-01-07 20:00:00,15.0,976.3,1386.07,300.0,7760.0,3.16
8817,2017-01-07 20:15:00,12.0,995.13,1383.73,292.0,7750.0,3.185
8818,2017-01-07 20:30:00,12.0,991.8,1370.07,288.0,7410.0,2.8665000000000003
8819,2017-01-07 20:45:00,12.0,985.5,1365.6,284.0,7770.0,2.524
8820,2017-01-07 21:00:00,12.0,978.9,1380.17,284.0,7950.0,1.28
8821,2017-01-07 21:15:00,15.0,966.43,1386.77,284.0,8040.0,0.9540000000000001
8822,2017-01-07 21:30:00,15.0,991.8,1398.5,288.0,7830.0,1.595
8823,2017-01-07 21:45:00,15.0,976.73,1392.63,280.0,8200.0,1.58
8824,2017-01-07 22:00:00,15.0,939.83,1391.43,268.0,7950.0,1.893
8825,2017-01-07 22:15:00,15.0,881.7,1373.37,276.0,7540.0,1.9140000000000001
8826,2017-01-07 22:30:00,15.0,874.43,1376.63,276.0,7570.0,1.595
8827,2017-01-07 22:45:00,15.0,867.6,1366.53,268.0,7510.0,1.276
8828,2017-01-07 23:00:00,15.0,853.27,1388.43,272.0,8580.0,2.524
8829,2017-01-07 23:15:00,16.0,837.73,1369.6,272.0,8260.0,2.862
8830,2017-01-07 23:30:00,16.0,849.0,1364.4,264.0,8260.0,3.2
8831,2017-01-07 23:45:00,16.0,856.33,1388.23,268.0,10160.0,3.509
8832,2017-01-08 00:00:00,16.0,848.8,1385.13,264.0,8970.0,3.1950000000000003
8833,2017-01-08 00:15:00,16.0,838.2,1384.43,264.0,7250.0,3.4925
8834,2017-01-08 00:30:00,16.0,848.57,1404.67,272.0,7420.0,3.5255
8835,2017-01-08 00:45:00,16.0,835.2,1378.3,264.0,8180.0,3.185
8836,2017-01-08 01:00:00,16.0,843.87,1358.37,272.0,7830.0,2.8665000000000003
8837,2017-01-08 01:15:00,15.0,830.23,1364.0,268.0,7300.0,2.528
8838,2017-01-08 01:30:00,15.0,871.9,1374.1,260.0,7760.0,1.5925
8839,2017-01-08 01:45:00,15.0,842.23,1354.83,264.0,8470.0,2.219
8840,2017-01-08 02:00:00,15.0,862.2,1349.37,272.0,7300.0,1.28
8841,2017-01-08 02:15:00,14.0,849.03,1356.93,264.0,7240.0,0.9510000000000001
8842,2017-01-08 02:30:00,14.0,838.2,1347.77,268.0,7760.0,2.212
8843,2017-01-08 02:45:00,14.0,829.77,1363.27,268.0,8010.0,2.862
8844,2017-01-08 03:00:00,14.0,848.1,1371.07,268.0,9710.0,3.1750000000000003
8845,2017-01-08 03:15:00,13.0,852.1,1360.0,268.0,8670.0,3.2
8846,2017-01-08 03:30:00,13.0,840.83,1371.77,268.0,7690.0,3.17
8847,2017-01-08 03:45:00,13.0,838.97,1365.2,260.0,8760.0,3.498
8848,2017-01-08 04:00:00,13.0,846.0,1363.3,264.0,7500.0,3.18
8849,2017-01-08 04:15:00,13.0,863.87,1368.47,264.0,8170.0,3.21
8850,2017-01-08 04:30:00,13.0,863.63,1364.0,264.0,7640.0,3.18
8851,2017-01-08 04:45:00,13.0,857.3,1346.1,264.0,8010.0,3.1750000000000003
8852,2017-01-08 05:00:00,13.0,860.6,1359.77,268.0,8140.0,3.23
8853,2017-01-08 05:15:00,12.0,874.5,1358.33,272.0,7050.0,2.862
8854,2017-01-08 05:30:00,12.0,883.17,1356.03,276.0,7970.0,2.853
8855,2017-01-08 05:45:00,12.0,866.0,1367.53,292.0,7850.0,1.932
8856,2017-01-08 06:00:00,12.0,906.23,1374.83,296.0,9210.0,0.9570000000000001
8857,2017-01-08 06:15:00,12.0,980.57,1389.63,300.0,8850.0,1.278
8858,2017-01-08 06:30:00,12.0,958.23,1392.0,308.0,8570.0,1.5825
8859,2017-01-08 06:45:00,12.0,960.1,1406.37,308.0,9470.0,4.1275
8860,2017-01-08 07:00:00,12.0,972.83,1414.6,356.0,10140.0,1.8900000000000001
8861,2017-01-08 07:15:00,11.0,992.1,1457.63,368.0,8300.0,2.853
8862,2017-01-08 07:30:00,11.0,1009.97,1448.7,376.0,9090.0,3.487
8863,2017-01-08 07:45:00,11.0,975.63,1420.93,380.0,9350.0,2.862
8864,2017-01-08 08:00:00,11.0,954.7,1409.63,360.0,8410.0,3.1950000000000003
8865,2017-01-08 08:15:00,10.0,935.87,1401.63,356.0,7650.0,3.509
8866,2017-01-08 08:30:00,10.0,934.93,1394.57,372.0,7620.0,3.1750000000000003
8867,2017-01-08 08:45:00,10.0,929.5,1381.87,372.0,8110.0,2.8935
8868,2017-01-08 09:00:00,10.0,927.17,1404.93,352.0,8270.0,3.5145
8869,2017-01-08 09:15:00,12.0,978.67,1407.5,364.0,9000.0,3.52
8870,2017-01-08 09:30:00,12.0,947.13,1430.3,348.0,9860.0,3.52
8871,2017-01-08 09:45:00,12.0,936.77,1409.1,364.0,8470.0,3.5255
8872,2017-01-08 10:00:00,12.0,965.73,1419.23,356.0,9220.0,3.509
8873,2017-01-08 10:15:00,13.0,972.8,1420.63,348.0,8530.0,2.871
8874,2017-01-08 10:30:00,13.0,950.2,1395.7,356.0,8410.0,3.5145
8875,2017-01-08 10:45:00,13.0,924.8,1423.7,356.0,10570.0,2.8665000000000003
8876,2017-01-08 11:00:00,13.0,939.13,1422.27,336.0,9720.0,3.1950000000000003
8877,2017-01-08 11:15:00,14.0,936.1,1417.33,336.0,7920.0,3.531
8878,2017-01-08 11:30:00,14.0,936.13,1426.73,320.0,8030.0,3.21
8879,2017-01-08 11:45:00,14.0,945.97,1409.1,324.0,7130.0,2.8845
8880,2017-01-08 12:00:00,14.0,944.1,1425.1,340.0,6940.0,2.572
8881,2017-01-08 12:15:00,15.0,964.1,1391.47,348.0,6810.0,1.917
8882,2017-01-08 12:30:00,15.0,948.07,1411.23,340.0,7040.0,0.9570000000000001
8883,2017-01-08 12:45:00,15.0,960.77,1400.87,360.0,7710.0,0.9585
8884,2017-01-08 13:00:00,15.0,983.6,1402.27,348.0,7780.0,1.278
8885,2017-01-08 13:15:00,17.0,959.83,1418.07,340.0,7750.0,1.5975000000000001
8886,2017-01-08 13:30:00,17.0,953.47,1428.63,344.0,8140.0,3.5035000000000003
8887,2017-01-08 13:45:00,17.0,957.0,1426.3,336.0,8460.0,3.2
8888,2017-01-08 14:00:00,17.0,995.83,1422.53,336.0,8060.0,3.21
8889,2017-01-08 14:15:00,17.0,992.33,1412.63,340.0,8660.0,3.5420000000000003
8890,2017-01-08 14:30:00,17.0,981.47,1427.47,320.0,8720.0,3.19
8891,2017-01-08 14:45:00,17.0,969.0,1400.17,308.0,8860.0,2.2225
8892,2017-01-08 15:00:00,17.0,991.83,1390.77,324.0,7480.0,2.2155
8893,2017-01-08 15:15:00,15.0,966.17,1375.0,312.0,8360.0,1.27
8894,2017-01-08 15:30:00,15.0,946.87,1394.3,300.0,8180.0,2.8755
8895,2017-01-08 15:45:00,15.0,993.0,1379.93,300.0,10900.0,3.531
8896,2017-01-08 16:00:00,15.0,981.47,1395.47,308.0,9580.0,3.21
8897,2017-01-08 16:15:00,14.0,989.0,1366.53,320.0,8980.0,3.8280000000000003
8898,2017-01-08 16:30:00,14.0,934.67,1376.17,320.0,8430.0,3.1750000000000003
8899,2017-01-08 16:45:00,14.0,957.5,1377.1,352.0,9490.0,3.165
8900,2017-01-08 17:00:00,14.0,978.2,1394.5,356.0,8840.0,3.22
8901,2017-01-08 17:15:00,13.0,993.73,1420.67,336.0,8380.0,2.8665000000000003
8902,2017-01-08 17:30:00,13.0,1003.6,1416.63,344.0,8360.0,1.6025
8903,2017-01-08 17:45:00,13.0,1010.67,1399.7,336.0,7650.0,0.966
8904,2017-01-08 18:00:00,13.0,999.1,1401.8,360.0,10070.0,1.272
8905,2017-01-08 18:15:00,10.0,1001.03,1415.23,360.0,8570.0,1.911
8906,2017-01-08 18:30:00,10.0,1012.77,1431.23,356.0,9150.0,1.9140000000000001
8907,2017-01-08 18:45:00,10.0,1000.57,1418.53,348.0,8680.0,1.61
8908,2017-01-08 19:00:00,10.0,1005.0,1416.4,340.0,8030.0,1.5825
8909,2017-01-08 19:15:00,5.0,996.53,1411.0,304.0,10450.0,3.185
8910,2017-01-08 19:30:00,5.0,966.93,1431.17,308.0,11310.0,3.185
8911,2017-01-08 19:45:00,5.0,988.53,1410.03,308.0,8990.0,3.5145
8912,2017-01-08 20:00:00,5.0,966.43,1392.4,296.0,9180.0,3.1950000000000003
8913,2017-01-08 20:15:00,6.0,973.47,1402.27,300.0,9780.0,2.871
8914,2017-01-08 20:30:00,6.0,986.9,1386.97,292.0,8840.0,3.5420000000000003
8915,2017-01-08 20:45:00,6.0,988.3,1383.2,284.0,9170.0,2.871
8916,2017-01-08 21:00:00,6.0,1011.37,1382.03,296.0,8810.0,3.215
8917,2017-01-08 21:15:00,5.0,992.8,1393.8,300.0,10990.0,3.5255
8918,2017-01-08 21:30:00,5.0,986.43,1397.3,292.0,9150.0,3.21
8919,2017-01-08 21:45:00,5.0,988.77,1402.73,292.0,10950.0,3.1750000000000003
8920,2017-01-08 22:00:00,5.0,974.43,1403.43,292.0,9390.0,2.871
8921,2017-01-08 22:15:00,4.0,905.97,1401.57,288.0,8620.0,3.215
8922,2017-01-08 22:30:00,4.0,895.83,1385.37,284.0,8360.0,2.88
8923,2017-01-08 22:45:00,4.0,906.43,1402.27,288.0,8840.0,2.8395
8924,2017-01-08 23:00:00,4.0,890.2,1389.37,288.0,8620.0,2.564
8925,2017-01-08 23:15:00,1.0,873.97,1386.53,280.0,9080.0,1.917
8926,2017-01-08 23:30:00,1.0,881.97,1387.97,272.0,9570.0,3.205
8927,2017-01-08 23:45:00,1.0,890.47,1399.97,272.0,9580.0,3.5035000000000003
8928,2017-01-09 00:00:00,1.0,872.37,1393.4,276.0,10000.0,3.215
8929,2017-01-09 00:15:00,-3.0,874.43,1381.37,276.0,9950.0,3.531
8930,2017-01-09 00:30:00,-3.0,867.17,1387.5,272.0,11080.0,3.22
8931,2017-01-09 00:45:00,-3.0,877.03,1397.83,276.0,8470.0,3.21
8932,2017-01-09 01:00:00,-3.0,878.97,1372.47,268.0,9140.0,3.1950000000000003
8933,2017-01-09 01:15:00,-2.0,873.07,1376.0,280.0,10140.0,3.19
8934,2017-01-09 01:30:00,-2.0,869.77,1375.53,284.0,9920.0,2.8935
8935,2017-01-09 01:45:00,-2.0,880.6,1380.93,272.0,9880.0,3.235
8936,2017-01-09 02:00:00,-2.0,866.5,1356.43,276.0,9730.0,2.88
8937,2017-01-09 02:15:00,-3.0,874.23,1361.87,272.0,8090.0,2.862
8938,2017-01-09 02:30:00,-3.0,876.57,1365.2,272.0,8840.0,2.88
8939,2017-01-09 02:45:00,-3.0,876.33,1362.37,284.0,8450.0,3.185
8940,2017-01-09 03:00:00,-3.0,874.97,1364.23,264.0,8470.0,3.5145
8941,2017-01-09 03:15:00,-3.0,868.37,1356.47,276.0,9660.0,2.8665000000000003
8942,2017-01-09 03:30:00,-3.0,873.27,1345.43,280.0,9870.0,2.8890000000000002
8943,2017-01-09 03:45:00,-3.0,874.03,1359.97,280.0,10450.0,1.6025
8944,2017-01-09 04:00:00,-3.0,881.77,1379.27,280.0,11160.0,3.846
8945,2017-01-09 04:15:00,-4.0,887.67,1383.77,288.0,9020.0,3.5420000000000003
8946,2017-01-09 04:30:00,-4.0,891.4,1391.77,276.0,9180.0,3.22
8947,2017-01-09 04:45:00,-4.0,889.07,1382.57,288.0,9220.0,2.8845
8948,2017-01-09 05:00:00,-4.0,893.53,1383.97,284.0,10270.0,3.22
8949,2017-01-09 05:15:00,-3.0,892.17,1384.7,296.0,9880.0,2.8935
8950,2017-01-09 05:30:00,-3.0,892.6,1391.03,308.0,9760.0,2.862
8951,2017-01-09 05:45:00,-3.0,902.0,1398.1,312.0,9430.0,2.8665000000000003
8952,2017-01-09 06:00:00,-3.0,955.67,1407.03,304.0,9510.0,1.59
8953,2017-01-09 06:15:00,-3.0,1053.77,1439.53,336.0,9330.0,2.24
8954,2017-01-09 06:30:00,-3.0,1004.37,1489.6,332.0,10620.0,3.21
8955,2017-01-09 06:45:00,-3.0,1037.53,1494.8,352.0,10840.0,3.564
8956,2017-01-09 07:00:00,-3.0,1039.4,1537.87,404.0,10870.0,3.215
8957,2017-01-09 07:15:00,-1.0,1070.23,1567.57,404.0,10760.0,3.205
8958,2017-01-09 07:30:00,-1.0,1075.13,1534.3,412.0,9790.0,2.124
8959,2017-01-09 07:45:00,-1.0,1062.87,1519.7,395.47,10400.0,2.5515
8960,2017-01-09 08:00:00,-1.0,1084.93,1535.5,405.0,10970.0,1.725
8961,2017-01-09 08:15:00,1.0,1090.27,1557.6,397.4,10810.0,2.5605
8962,2017-01-09 08:30:00,1.0,1106.77,1577.37,397.4,11030.0,3.1790000000000003
8963,2017-01-09 08:45:00,1.0,1139.8,1577.1,412.63,10870.0,3.474
8964,2017-01-09 09:00:00,1.0,1159.77,1566.53,420.57,9170.0,3.168
8965,2017-01-09 09:15:00,4.0,1153.6,1590.03,422.13,8810.0,3.744
8966,2017-01-09 09:30:00,4.0,1167.97,1572.6,416.17,10060.0,3.1790000000000003
8967,2017-01-09 09:45:00,4.0,1174.33,1602.53,409.37,12430.0,3.7765
8968,2017-01-09 10:00:00,4.0,1186.37,1591.47,419.9,10840.0,3.157
8969,2017-01-09 10:15:00,7.0,1238.8,1596.63,417.77,8650.0,3.157
8970,2017-01-09 10:30:00,7.0,1195.07,1624.4,421.1,9140.0,3.462
8971,2017-01-09 10:45:00,7.0,1228.93,1633.53,410.67,9130.0,3.444
8972,2017-01-09 11:00:00,7.0,1214.8,1614.47,404.1,9220.0,2.87
8973,2017-01-09 11:15:00,10.0,1187.77,1593.8,379.87,9200.0,2.855
8974,2017-01-09 11:30:00,10.0,1248.43,1612.17,416.7,7970.0,3.438
8975,2017-01-09 11:45:00,10.0,1227.3,1604.6,384.97,8490.0,3.157
8976,2017-01-09 12:00:00,10.0,1262.1,1627.23,404.67,8170.0,2.87
8977,2017-01-09 12:15:00,12.0,1247.73,1598.53,409.43,8400.0,2.2880000000000003
8978,2017-01-09 12:30:00,12.0,1256.9,1619.47,380.6,8150.0,1.1420000000000001
8979,2017-01-09 12:45:00,12.0,1256.9,1602.27,391.87,8100.0,1.1380000000000001
8980,2017-01-09 13:00:00,12.0,1209.2,1635.7,390.43,8910.0,3.1295
8981,2017-01-09 13:15:00,16.0,1226.13,1624.17,395.13,8130.0,3.45
8982,2017-01-09 13:30:00,16.0,1190.1,1648.17,374.83,8900.0,4.025
8983,2017-01-09 13:45:00,16.0,1175.27,1639.43,391.5,8390.0,3.5100000000000002
8984,2017-01-09 14:00:00,16.0,1178.07,1602.27,386.7,9440.0,3.7375000000000003
8985,2017-01-09 14:15:00,17.0,1234.83,1611.0,375.93,7970.0,3.7245
8986,2017-01-09 14:30:00,17.0,1230.33,1608.87,379.03,7980.0,3.744
8987,2017-01-09 14:45:00,17.0,1193.43,1627.67,372.83,8170.0,3.168
8988,2017-01-09 15:00:00,17.0,1144.0,1589.8,384.1,7330.0,2.875
8989,2017-01-09 15:15:00,18.0,1248.0,1550.3,347.87,8480.0,1.725
8990,2017-01-09 15:30:00,18.0,1237.4,1587.0,372.27,7280.0,3.1625
8991,2017-01-09 15:45:00,18.0,1199.03,1585.8,353.87,8050.0,3.7245
8992,2017-01-09 16:00:00,18.0,1212.67,1549.8,350.1,7360.0,3.731
8993,2017-01-09 16:15:00,17.0,1190.33,1546.97,384.53,6560.0,3.146
8994,2017-01-09 16:30:00,17.0,1194.53,1548.63,365.9,7480.0,2.86
8995,2017-01-09 16:45:00,17.0,1241.43,1568.63,370.2,8200.0,1.725
8996,2017-01-09 17:00:00,17.0,1234.07,1546.5,375.63,7380.0,2.88
8997,2017-01-09 17:15:00,16.0,1197.6,1582.27,367.1,8180.0,3.1295
8998,2017-01-09 17:30:00,16.0,1193.87,1561.57,376.4,8010.0,3.444
8999,2017-01-09 17:45:00,16.0,1182.33,1538.27,369.83,7230.0,3.146
9000,2017-01-09 18:00:00,16.0,1117.87,1531.7,350.43,9020.0,2.556
9001,2017-01-09 18:15:00,13.0,1104.07,1523.67,373.6,9090.0,2.2880000000000003
9002,2017-01-09 18:30:00,13.0,1125.8,1507.67,371.17,7930.0,1.1400000000000001
9003,2017-01-09 18:45:00,13.0,1103.0,1486.97,366.4,6840.0,1.1400000000000001
9004,2017-01-09 19:00:00,13.0,1113.43,1514.73,365.67,8430.0,2.8850000000000002
9005,2017-01-09 19:15:00,10.0,1139.8,1485.3,367.33,8250.0,3.45
9006,2017-01-09 19:30:00,10.0,1096.87,1501.57,320.73,11250.0,3.462
9007,2017-01-09 19:45:00,10.0,1053.03,1501.07,315.93,7880.0,3.456
9008,2017-01-09 20:00:00,10.0,1036.03,1482.47,311.87,7850.0,3.705
9009,2017-01-09 20:15:00,12.0,1044.47,1482.03,307.2,7870.0,3.456
9010,2017-01-09 20:30:00,12.0,1017.0999999999999,1471.47,311.37,7730.0,3.1405
9011,2017-01-09 20:45:00,12.0,1039.03,1442.7,292.7,7590.0,2.3040000000000003
9012,2017-01-09 21:00:00,12.0,1036.67,1443.67,313.17,8390.0,2.3040000000000003
9013,2017-01-09 21:15:00,7.0,1023.77,1417.1,295.53,8290.0,1.43
9014,2017-01-09 21:30:00,7.0,1023.0,1420.87,292.57,7260.0,2.316
9015,2017-01-09 21:45:00,7.0,1026.3,1438.53,300.5,9690.0,3.468
9016,2017-01-09 22:00:00,7.0,996.5699999999999,1450.37,285.16999999999996,7730.0,3.462
9017,2017-01-09 22:15:00,14.0,935.4300000000001,1431.2,294.6,7130.0,3.1625
9018,2017-01-09 22:30:00,14.0,911.6700000000001,1419.67,282.93,7990.0,2.8850000000000002
9019,2017-01-09 22:45:00,14.0,906.77,1398.5,276.5,7470.0,2.009
9020,2017-01-09 23:00:00,14.0,895.0,1395.2,293.27,7120.0,1.1400000000000001
9021,2017-01-09 23:15:00,13.0,898.0,1388.17,289.7,8830.0,1.1460000000000001
9022,2017-01-09 23:30:00,13.0,888.9000000000001,1412.83,281.1,8330.0,2.5785
9023,2017-01-09 23:45:00,13.0,895.7,1412.87,271.4,10200.0,3.1405
9024,2017-01-10 00:00:00,13.0,889.5699999999999,1416.63,281.0,7960.0,3.462
9025,2017-01-10 00:15:00,13.0,888.8699999999999,1395.47,280.53,7410.0,3.474
9026,2017-01-10 00:30:00,13.0,869.8699999999999,1397.37,275.93,7300.0,3.456
9027,2017-01-10 00:45:00,13.0,874.3,1407.93,278.97,7640.0,3.1625
9028,2017-01-10 01:00:00,13.0,851.3,1374.57,276.7,7510.0,2.5785
9029,2017-01-10 01:15:00,14.0,868.9000000000001,1381.6,274.5,7230.0,2.0055
9030,2017-01-10 01:30:00,14.0,869.3699999999999,1399.03,282.63,7680.0,2.3040000000000003
9031,2017-01-10 01:45:00,14.0,878.03,1412.2,280.0,7970.0,3.438
9032,2017-01-10 02:00:00,14.0,844.9300000000001,1379.23,280.47,6930.0,3.1625
9033,2017-01-10 02:15:00,14.0,857.3699999999999,1382.3,279.3,7530.0,3.718
9034,2017-01-10 02:30:00,14.0,864.8699999999999,1375.5,272.63,7090.0,3.444
9035,2017-01-10 02:45:00,14.0,879.7,1383.77,277.8,7590.0,3.146
9036,2017-01-10 03:00:00,14.0,853.8299999999999,1370.53,281.47,7520.0,2.855
9037,2017-01-10 03:15:00,13.0,863.97,1348.43,274.37,7410.0,1.722
9038,2017-01-10 03:30:00,13.0,874.0999999999999,1358.1,284.73,7660.0,1.1360000000000001
9039,2017-01-10 03:45:00,13.0,868.1700000000001,1339.97,274.97,8130.0,1.1460000000000001
9040,2017-01-10 04:00:00,13.0,869.5699999999999,1340.47,277.43,7200.0,1.425
9041,2017-01-10 04:15:00,14.0,876.9000000000001,1348.2,281.77,7080.0,1.728
9042,2017-01-10 04:30:00,14.0,875.53,1343.5,285.16999999999996,7580.0,2.023
9043,2017-01-10 04:45:00,14.0,903.9300000000001,1355.73,296.07,8510.0,1.731
9044,2017-01-10 05:00:00,14.0,885.3699999999999,1365.6,284.43,7960.0,1.713
9045,2017-01-10 05:15:00,13.0,902.53,1378.77,297.57,7870.0,2.3040000000000003
9046,2017-01-10 05:30:00,13.0,899.47,1381.6,306.43,8570.0,3.468
9047,2017-01-10 05:45:00,13.0,939.23,1432.43,315.87,9070.0,3.444
9048,2017-01-10 06:00:00,13.0,994.53,1451.97,317.27,7540.0,3.1735
9049,2017-01-10 06:15:00,13.0,1064.67,1464.2,331.1,8890.0,3.157
9050,2017-01-10 06:30:00,13.0,1021.8299999999999,1492.9,340.37,8390.0,3.77
9051,2017-01-10 06:45:00,13.0,1075.97,1496.9,383.27,8810.0,3.1735
9052,2017-01-10 07:00:00,13.0,1081.57,1520.9,399.2,10010.0,3.444
9053,2017-01-10 07:15:00,15.0,1071.73,1533.37,403.0,8780.0,3.444
9054,2017-01-10 07:30:00,15.0,1069.13,1539.0,397.07,8880.0,3.157
9055,2017-01-10 07:45:00,15.0,1067.37,1541.67,417.9,7570.0,3.168
9056,2017-01-10 08:00:00,15.0,1052.47,1555.93,407.67,8330.0,2.2720000000000002
9057,2017-01-10 08:15:00,16.0,1069.83,1550.53,427.0,8460.0,1.719
9058,2017-01-10 08:30:00,16.0,1081.4,1568.63,389.7,10110.0,2.583
9059,2017-01-10 08:45:00,16.0,1081.67,1590.5,395.27,11630.0,3.456
9060,2017-01-10 09:00:00,16.0,1094.57,1582.77,426.5,10010.0,3.462
9061,2017-01-10 09:15:00,17.0,1110.6,1586.5,424.03,9440.0,3.432
9062,2017-01-10 09:30:00,17.0,1125.17,1598.73,412.6,7590.0,3.7245
