timestamp,electricity_cost
1/23/2018,0.076
1/23/2018,0.076
1/23/2018,0.076
1/23/2018,0.076
1/23/2018,0.076
1/23/2018,0.055
1/23/2018,0.055
1/23/2018,0.055
1/23/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.076
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/24/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.076
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/25/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.076
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/26/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.076
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/27/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.076
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/28/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.076
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/29/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.076
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/30/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
