timestamp,electricity_cost
1/16/2018,0.4478825
1/16/2018,0.440359
1/16/2018,0.4143445
1/16/2018,0.4143445
1/16/2018,0.4149595
1/16/2018,0.393947
1/16/2018,0.357498
1/16/2018,0.3574365
1/16/2018,0.403828
1/16/2018,0.445525
1/16/2018,0.4339425
1/16/2018,0.41211
1/16/2018,0.3828565
1/16/2018,0.3644475
1/16/2018,0.3366085
1/16/2018,0.2706805
1/17/2018,0.258688
1/17/2018,0.2523945
1/17/2018,0.2396845
1/17/2018,0.2462855
1/17/2018,0.257212
1/17/2018,0.2912215
1/17/2018,0.31412
1/17/2018,0.371602
1/17/2018,0.355694
1/17/2018,0.3748
1/17/2018,0.3602245
1/17/2018,0.349175
1/17/2018,0.346633
1/17/2018,0.347084
1/17/2018,0.3479655
1/17/2018,0.3553455
1/17/2018,0.353808
1/17/2018,0.4291045
1/17/2018,0.425517
1/17/2018,0.4100395
1/17/2018,0.397391
1/17/2018,0.3505075
1/17/2018,0.269307
1/17/2018,0.2301725
1/18/2018,0.281115
1/18/2018,0.290176
1/18/2018,0.2621935
1/18/2018,0.2621935
1/18/2018,0.263239
1/18/2018,0.259713
1/18/2018,0.3327135
1/18/2018,0.3548125
1/18/2018,0.3670715
1/18/2018,0.363033
1/18/2018,0.343066
1/18/2018,0.323796
1/18/2018,0.3147145
1/18/2018,0.307232
1/18/2018,0.2928
1/18/2018,0.300508
1/18/2018,0.3539105
1/18/2018,0.435849
1/18/2018,0.3972475
1/18/2018,0.353439
1/18/2018,0.3582155
1/18/2018,0.308831
1/18/2018,0.2910985
1/18/2018,0.22925
1/19/2018,0.226093
1/19/2018,0.227528
1/19/2018,0.1881885
1/19/2018,0.1828175
1/19/2018,0.184929
1/19/2018,0.195876
1/19/2018,0.2251295
1/19/2018,0.2965515
1/19/2018,0.262583
1/19/2018,0.28173
1/19/2018,0.2405865
1/19/2018,0.239213
1/19/2018,0.238352
1/19/2018,0.226216
1/19/2018,0.22392
1/19/2018,0.230849
1/19/2018,0.240033
1/19/2018,0.296244
1/19/2018,0.2735505
1/19/2018,0.2429645
1/19/2018,0.241509
1/19/2018,0.213424
1/19/2018,0.2113945
1/19/2018,0.2104925
1/20/2018,0.171235
1/20/2018,0.1574795
1/20/2018,0.1534205
1/20/2018,0.1583815
1/20/2018,0.1512065
1/20/2018,0.144503
1/20/2018,0.1448515
1/20/2018,0.1467375
1/20/2018,0.1582995
1/20/2018,0.169882
1/20/2018,0.1635885
1/20/2018,0.162912
1/20/2018,0.1625635
1/20/2018,0.1603905
1/20/2018,0.1603085
1/20/2018,0.1578075
1/20/2018,0.1610055
1/20/2018,0.201493
1/20/2018,0.2327145
1/20/2018,0.2214395
1/20/2018,0.1724035
1/20/2018,0.160862
1/20/2018,0.150735
1/20/2018,0.1430885
1/21/2018,0.155983
1/21/2018,0.1535025
1/21/2018,0.1470655
1/21/2018,0.143765
1/21/2018,0.143355
1/21/2018,0.144257
1/21/2018,0.134581
1/21/2018,0.1375125
1/21/2018,0.143314
1/21/2018,0.154097
1/21/2018,0.1573155
1/21/2018,0.1575205
1/21/2018,0.1575615
1/21/2018,0.1569465
1/21/2018,0.1568645
1/21/2018,0.156721
1/21/2018,0.157377
1/21/2018,0.177877
1/21/2018,0.17759
1/21/2018,0.192227
1/21/2018,0.1726495
1/21/2018,0.161846
1/21/2018,0.156762
1/21/2018,0.140075
1/22/2018,0.1336175
1/22/2018,0.133966
1/22/2018,0.1293945
1/22/2018,0.1319365
1/22/2018,0.13331
1/22/2018,0.137123
1/22/2018,0.1488695
1/22/2018,0.1576025
1/22/2018,0.168857
1/22/2018,0.1692875
1/22/2018,0.172096
1/22/2018,0.171194
1/22/2018,0.1722395
1/22/2018,0.1689595
1/22/2018,0.164634
1/22/2018,0.1635065
1/22/2018,0.174679
1/22/2018,0.1847445
1/22/2018,0.2309925
1/22/2018,0.17308
1/22/2018,0.167791
1/22/2018,0.1593245
1/22/2018,0.14889
1/22/2018,0.1250485
1/23/2018,0.1388655
1/23/2018,0.131588
1/23/2018,0.1147575
1/23/2018,0.113548
1/23/2018,0.112769
1/23/2018,0.120723
1/23/2018,0.1404645
1/23/2018,0.157582
1/23/2018,0.163404
1/23/2018,0.171563
1/23/2018,0.1774055
1/23/2018,0.1744535
1/23/2018,0.169144
1/23/2018,0.1682625
1/23/2018,0.1661305
1/23/2018,0.166151
1/23/2018,0.167504
1/23/2018,0.200919
1/23/2018,0.1920835
1/23/2018,0.1839655
1/23/2018,0.1674015
1/23/2018,0.157869
1/23/2018,0.14438
1/23/2018,0.124618
1/24/2018,0.142289
1/24/2018,0.135934
1/24/2018,0.124864
1/24/2018,0.124864
1/24/2018,0.1318135
1/24/2018,0.1392345
1/24/2018,0.154753
1/24/2018,0.156516
1/24/2018,0.1583815
1/24/2018,0.16078
1/24/2018,0.162133
1/24/2018,0.1702305
1/24/2018,0.159345
1/24/2018,0.160698
1/24/2018,0.1585455
1/24/2018,0.160657
1/24/2018,0.1681805
1/24/2018,0.1956505
1/24/2018,0.183986
1/24/2018,0.178984
1/24/2018,0.1734695
1/24/2018,0.168037
1/24/2018,0.157295
1/24/2018,0.1439085
1/25/2018,0.1589555
1/25/2018,0.1519855
1/25/2018,0.1479265
1/25/2018,0.1452
1/25/2018,0.149341
1/25/2018,0.161477
1/25/2018,0.1858515
1/25/2018,0.2038505
1/25/2018,0.193867
1/25/2018,0.197885
1/25/2018,0.1955685
1/25/2018,0.1903615
1/25/2018,0.186692
1/25/2018,0.186036
1/25/2018,0.1842115
1/25/2018,0.183125
1/25/2018,0.19112
1/25/2018,0.24155
1/25/2018,0.228717
1/25/2018,0.2650635
1/25/2018,0.1990535
1/25/2018,0.19235
1/25/2018,0.188619
1/25/2018,0.1717885
1/26/2018,0.171399
1/26/2018,0.161928
1/26/2018,0.1555525
1/26/2018,0.1518215
1/26/2018,0.1534615
1/26/2018,0.1711325
1/26/2018,0.197434
1/26/2018,0.231751
1/26/2018,0.2332885
1/26/2018,0.248315
1/26/2018,0.243723
1/26/2018,0.2067
1/26/2018,0.1872045
1/26/2018,0.1827765
1/26/2018,0.176278
1/26/2018,0.1811775
1/26/2018,0.1821615
1/26/2018,0.2593645
1/26/2018,0.220189
1/26/2018,0.2144695
1/26/2018,0.212481
