power,temperature,fuel_flow,air_flow
217.8,80.4813715,0.017666,1.598454655
217.8,79.26694926,0.017666,1.598454655
217.8,81.64595332,0.017666,1.598454655
217.8,80.33929413,0.017666,1.598454655
217.8,82.63092254,0.017666,1.598454655
217.8,81.24639447,0.017666,1.598454655
217.8,83.46442968,0.017666,1.598454655
217.8,82.0141897,0.017666,1.598454655
217.8,84.17029815,0.017666,1.598454655
217.8,82.6647085,0.017666,1.598454655
217.8,84.76865249,0.017666,1.598454655
217.8,83.21622927,0.017666,1.598454655
217.8,85.2758239,0.017666,1.598454655
217.8,83.68383597,0.017666,1.598454655
217.8,85.70645116,0.017666,1.598454655
217.8,84.16894837,0.017666,1.598454655
217.8,86.28462302,0.017666,1.598454655
217.8,84.73717783,0.017666,1.598454655
217.8,86.80378684,0.017666,1.598454655
217.8,85.22273375,0.017666,1.598454655
217.8,87.25340691,0.017666,1.598454655
217.8,85.6144052,0.017666,1.598454655
217.8,87.53383289,0.017666,1.598454655
217.8,85.77158125,0.017666,1.598454655
217.8,87.62231013,0.017666,1.598454655
217.8,85.84320313,0.017666,1.598454655
217.8,87.69074182,0.017666,1.598454655
217.8,85.90907031,0.017666,1.598454655
217.8,87.75407001,0.017666,1.598454655
217.8,85.97058097,0.017666,1.598454655
217.8,87.81532847,0.017666,1.598454655
217.8,86.03143415,0.017666,1.598454655
217.8,87.87478163,0.017666,1.598454655
217.8,86.089746,0.017666,1.598454655
217.8,91.00753871,0.017666,1.598454655
217.8,86.18147575,0.017666,1.598454655
217.8,90.9973634,0.017666,1.598454655
217.8,86.21933876,0.017666,1.598454655
217.8,91.1301567,0.017666,1.598454655
217.8,86.29515359,0.017666,1.598454655
217.8,91.19828182,0.017666,1.598454655
217.8,86.3598482,0.017666,1.598454655
217.8,91.26293624,0.017666,1.598454655
217.8,86.4205433,0.017666,1.598454655
217.8,91.31708268,0.017666,1.598454655
72.6,158.1224823,0.0078892,0.991306817
72.6,158.1732419,0.0078892,0.991306817
72.6,158.1170428,0.0078892,0.991306817
72.6,158.1667851,0.0078892,0.991306817
72.6,158.117008,0.0078892,0.991306817
72.6,167.9425121,0.0083248,0.818257104
72.6,167.5782794,0.0083248,0.81827324
72.6,167.2939619,0.0083248,0.818288058
72.6,166.964339,0.0083248,0.818301568
72.6,166.5770272,0.0083248,0.818313792
72.6,166.0774359,0.0083248,0.818324728
72.6,165.592474,0.0083248,0.81833439
72.6,165.1311657,0.0083248,0.818340139
72.6,164.6185714,0.0083248,0.818345321
72.6,164.1857848,0.0083248,0.818349961
72.6,163.7837868,0.0083248,0.818354044
72.6,163.3795209,0.0083248,0.818357589
72.6,162.9788507,0.0083248,0.818360586
72.6,162.6998728,0.0083248,0.818362484
72.6,162.696818,0.0083248,0.818364083
72.6,162.6935752,0.0083248,0.818365373
72.6,162.6901448,0.0083248,0.818366373
72.6,162.6865275,0.0083248,0.818367076
72.6,162.682724,0.0083248,0.818367477
72.6,162.6787347,0.0083248,0.818367591
72.6,162.6745603,0.0083248,0.818367412
72.6,162.6702016,0.0083248,0.818366936
72.6,162.6656589,0.0083248,0.818366177
72.6,162.660933,0.0083248,0.818365123
72.6,162.6560244,0.0083248,0.818363791
72.6,162.6526508,0.0083248,0.818362744
72.6,162.6491965,0.0083248,0.818361571
72.6,162.6456617,0.0083248,0.818360266
72.6,162.6420465,0.0083248,0.818358841
72.6,162.638351,0.0083248,0.818357293
72.6,162.6345755,0.0083248,0.81835562
72.6,162.638351,0.0083248,0.818357293
72.6,162.6420465,0.0083248,0.818358841
72.6,162.6456617,0.0083248,0.818360266
72.6,162.6491965,0.0083248,0.818361571
72.6,162.6526508,0.0083248,0.818362744
72.6,162.6560244,0.0083248,0.818363791
72.6,162.6671935,0.0083248,0.818366461
72.6,162.6773637,0.0083248,0.818367565
72.6,162.6865275,0.0083248,0.818367076
72.6,162.6946769,0.0083248,0.818364982
