timestamp,tempm,hum,Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},wdird,wspdm,Total Sky Cover {.1},Opaque Sky Cover {.1}
1/1/2018,-12.8,65,0,0,243,0,0,0,0,0,0,0,260,7.2,8,7
1/1/2018,-12.8,68,0,0,247,0,0,0,0,0,0,0,270,5.2,8,8
1/1/2018,-13.3,62,0,0,261,0,0,0,0,0,0,0,260,6.7,10,10
1/1/2018,-13.3,56,0,0,263,0,0,0,0,0,0,0,270,7.2,10,10
1/1/2018,-13.3,59,0,0,251,0,0,0,0,0,0,0,270,9.3,8,8
1/1/2018,-13.9,62,0,0,249,0,0,0,0,0,0,0,260,6.7,8,8
1/1/2018,-13.9,68,0,0,239,0,0,0,0,0,0,0,250,6.2,5,5
1/1/2018,-13.9,59,46,931,240,5,98,3,916,5596,613,114,260,8.8,4,4
1/1/2018,-13.3,49,246,1415,239,131,345,70,13276,24133,9047,1302,270,9.3,3,3
1/1/2018,-11.7,38,426,1415,239,270,577,95,27359,50197,12162,1684,290,10.3,3,3
1/1/2018,-11.1,35,553,1415,246,346,501,149,35825,47721,17080,2953,260,9.8,5,5
1/1/2018,-10,33,618,1415,252,264,139,203,28573,13896,22473,4862,280,8.8,8,8
1/1/2018,-9.4,32,617,1415,250,390,347,239,40681,34857,25414,5549,290,9.3,8,8
1/1/2018,-8.3,46,549,1415,248,74,0,74,8824,0,8824,3264,300,7.7,8,8
1/1/2018,-7.8,32,420,1415,238,207,260,129,21659,23342,14697,2645,290,9.8,5,5
1/1/2018,-7.8,24,238,1415,233,72,54,62,7787,4179,7079,1516,330,7.7,4,4
1/1/2018,-7.8,35,40,861,229,5,53,4,753,2368,632,81,330,9.3,5,5
1/1/2018,-7.8,30,0,0,222,0,0,0,0,0,0,0,320,10.8,3,3
1/1/2018,-8.3,31,0,0,224,0,0,0,0,0,0,0,320,9.3,9,5
1/1/2018,-8.3,33,0,0,218,0,0,0,0,0,0,0,320,11.3,3,3
1/1/2018,-8.3,23,0,0,200,0,0,0,0,0,0,0,320,10.8,0,0
1/1/2018,-8.3,26,0,0,197,0,0,0,0,0,0,0,330,7.2,0,0
1/1/2018,-8.9,29,0,0,199,0,0,0,0,0,0,0,330,9.3,2,1
1/1/2018,-9.4,36,0,0,199,0,0,0,0,0,0,0,320,8.8,1,1
1/2/2018,-9.4,39,0,0,198,0,0,0,0,0,0,0,320,7.7,1,1
1/2/2018,-9.4,42,0,0,202,0,0,0,0,0,0,0,340,5.2,4,4
1/2/2018,-10,44,0,0,193,0,0,0,0,0,0,0,340,2.6,0,0
1/2/2018,-10,46,0,0,197,0,0,0,0,0,0,0,330,2.6,1,1
1/2/2018,-10.6,51,0,0,196,0,0,0,0,0,0,0,300,2.6,1,1
1/2/2018,-11,49,0,0,202,0,0,0,0,0,0,0,310,3.6,3,3
1/2/2018,-10.6,49,0,0,202,0,0,0,0,0,0,0,290,2.1,3,3
1/2/2018,-10.6,49,46,932,206,5,78,4,900,4200,700,110,330,3.1,4,4
1/2/2018,-10,47,246,1415,206,148,276,100,15100,19000,11800,2120,330,3.6,4,3
1/2/2018,-8.9,40,427,1415,219,194,188,137,20900,17100,15700,3070,310,3.6,8,7
1/2/2018,-7.8,36,554,1415,218,314,360,172,33100,35400,19200,3690,0,0,6,6
1/2/2018,-6.1,37,620,1415,221,380,519,152,39900,50800,17600,3070,280,2.6,5,5
1/2/2018,-5,35,619,1415,233,331,281,208,34900,28300,22400,4660,260,2.6,8,8
1/2/2018,-3.9,35,552,1415,245,221,118,175,24000,11500,19400,4080,250,2.1,10,10
1/2/2018,-3.3,33,423,1415,229,85,0,85,9700,0,9700,3300,200,2.1,7,7
1/2/2018,-3.9,35,241,1415,233,76,87,62,8400,6300,7300,1320,70,1.5,8,8
1/2/2018,-4.4,32,42,884,246,4,22,4,600,800,600,70,110,2.6,10,10
1/2/2018,-4.4,26,0,0,235,0,0,0,0,0,0,0,60,3.6,8,8
1/2/2018,-5,27,0,0,247,0,0,0,0,0,0,0,90,3.1,10,10
1/2/2018,-5.6,26,0,0,249,0,0,0,0,0,0,0,60,4.1,10,10
1/2/2018,-6.7,29,0,0,251,0,0,0,0,0,0,0,60,5.7,10,10
1/2/2018,-7.2,29,0,0,251,0,0,0,0,0,0,0,60,4.6,10,10
1/2/2018,-7.2,30,0,0,251,0,0,0,0,0,0,0,70,4.1,10,10
1/2/2018,-7.2,35,0,0,255,0,0,0,0,0,0,0,60,6.2,10,10
1/3/2018,-7.2,46,0,0,258,0,0,0,0,0,0,0,50,7.2,10,10
1/3/2018,-7.2,62,0,0,267,0,0,0,0,0,0,0,60,6.2,10,10
1/3/2018,-8.3,72,0,0,277,0,0,0,0,0,0,0,70,5.7,10,10
1/3/2018,-8.3,85,0,0,296,0,0,0,0,0,0,0,90,10.8,10,10
1/3/2018,-8.3,76,0,0,303,0,0,0,0,0,0,0,90,12.4,10,10
1/3/2018,-8.3,93,0,0,307,0,0,0,0,0,0,0,90,11.3,10,10
1/3/2018,-8.3,92,0,0,316,0,0,0,0,0,0,0,90,12.4,10,10
1/3/2018,-8.3,93,46,932,328,1,0,1,100,0,100,40,100,13.4,10,10
1/3/2018,-7.8,93,247,1415,331,26,0,26,3100,0,3100,1050,100,14.9,10,10
1/3/2018,-7.2,93,427,1415,341,48,0,48,5800,0,5800,2070,120,14.4,10,10
1/3/2018,-5.6,94,555,1415,353,64,0,64,7700,0,7700,2890,110,3.6,10,10
1/3/2018,-3.9,96,622,1415,345,68,0,68,8300,0,8300,3160,10,3.1,10,10
1/3/2018,-2.8,96,621,1415,342,77,0,77,9300,0,9300,3530,60,6.7,10,10
1/3/2018,-1.7,96,555,1415,342,63,0,63,7600,0,7600,2850,60,6.2,10,10
1/3/2018,-1.7,100,426,1415,343,43,0,43,5200,0,5200,1870,80,3.6,10,10
1/3/2018,-1.7,100,245,1415,343,54,0,54,6100,0,6100,1890,220,3.6,10,10
1/3/2018,-2.2,92,45,908,316,3,0,3,400,0,400,120,340,8.2,10,10
1/3/2018,-2.8,89,0,0,318,0,0,0,0,0,0,0,290,6.7,10,10
1/3/2018,-2.8,86,0,0,327,0,0,0,0,0,0,0,270,6.2,10,10
1/3/2018,-2.2,86,0,0,324,0,0,0,0,0,0,0,260,8.2,10,10
1/3/2018,-1.7,89,0,0,285,0,0,0,0,0,0,0,260,8.8,3,3
1/3/2018,-2.2,85,0,0,262,0,0,0,0,0,0,0,240,6.7,0,0
1/3/2018,-1.7,88,0,0,252,0,0,0,0,0,0,0,250,8.8,0,0
1/3/2018,-1.7,80,0,0,249,0,0,0,0,0,0,0,260,8.2,0,0
1/4/2018,-2.2,76,0,0,245,0,0,0,0,0,0,0,270,8.8,0,0
1/4/2018,-2.2,72,0,0,243,0,0,0,0,0,0,0,270,9.8,0,0
1/4/2018,-2.2,62,0,0,239,0,0,0,0,0,0,0,270,11.3,0,0
1/4/2018,-2.2,57,0,0,235,0,0,0,0,0,0,0,270,8.2,0,0
1/4/2018,-2.8,57,0,0,230,0,0,0,0,0,0,0,280,8.2,0,0
1/4/2018,-4.4,48,0,0,227,0,0,0,0,0,0,0,280,10.3,0,0
1/4/2018,-4.4,44,0,0,223,0,0,0,0,0,0,0,280,8.2,0,0
1/4/2018,-4.4,44,46,932,231,4,41,3,600,1900,500,60,270,8.8,2,2
1/4/2018,-5.6,44,247,1415,230,105,145,79,11200,10600,9400,1690,280,9.3,1,1
1/4/2018,-5.6,48,428,1415,231,284,520,126,29000,45900,15000,2430,270,9.3,1,1
1/4/2018,-5,46,557,1415,233,378,690,106,39100,64800,13400,2030,270,8.8,1,1
1/4/2018,-5,44,624,1415,232,387,537,149,40700,52600,17400,3000,270,9.8,2,1
1/4/2018,-4.4,46,624,1415,238,308,203,218,33200,20300,24200,5230,270,7.7,2,2
1/4/2018,-5,44,558,1415,243,364,627,116,37300,58600,14100,2190,270,8.2,3,3
1/4/2018,-5,33,429,1415,239,261,614,74,27000,54400,10400,1390,260,8.2,3,3
1/4/2018,-4.4,34,248,1415,238,118,353,56,12300,24900,7900,1010,270,7.7,3,3
1/4/2018,-3.9,36,47,932,236,6,60,5,900,2700,800,100,270,7.7,3,3
1/4/2018,-3.3,38,0,0,234,0,0,0,0,0,0,0,270,9.8,3,3
1/4/2018,-3.3,38,0,0,232,0,0,0,0,0,0,0,280,8.2,2,2
1/4/2018,-4.4,41,0,0,232,0,0,0,0,0,0,0,280,8.8,3,3
1/4/2018,-5,37,0,0,219,0,0,0,0,0,0,0,280,9.3,0,0
1/4/2018,-5.6,39,0,0,218,0,0,0,0,0,0,0,280,9.3,0,0
1/4/2018,-6.1,41,0,0,216,0,0,0,0,0,0,0,280,9.3,0,0
1/4/2018,-7.2,43,0,0,214,0,0,0,0,0,0,0,280,8.2,0,0
1/5/2018,-8.3,43,0,0,214,0,0,0,0,0,0,0,270,7.7,0,0
1/5/2018,-9.4,48,0,0,213,0,0,0,0,0,0,0,270,7.7,0,0
1/5/2018,-10,50,0,0,211,0,0,0,0,0,0,0,280,6.2,0,0
1/5/2018,-10.6,50,0,0,211,0,0,0,0,0,0,0,270,6.2,0,0
1/5/2018,-11.1,52,0,0,209,0,0,0,0,0,0,0,280,5.2,0,0
1/5/2018,-11.7,52,0,0,209,0,0,0,0,0,0,0,280,5.7,0,0
1/5/2018,-12.2,55,0,0,219,0,0,0,0,0,0,0,300,4.6,3,3
1/5/2018,-12.8,53,46,931,221,5,118,2,900,6700,600,80,300,4.6,3,3
1/5/2018,-12.8,53,248,1415,214,140,421,66,14400,29600,9200,1220,280,5.2,0,0
1/5/2018,-11.7,46,429,1415,219,270,564,98,27300,49100,12400,1730,300,5.2,0,0
1/5/2018,-11.1,44,559,1415,223,372,690,98,38600,65200,12700,1910,310,5.7,0,0
1/5/2018,-10.6,39,626,1415,225,436,772,93,45900,75100,12600,1920,310,6.2,0,0
1/5/2018,-10,36,627,1415,228,415,622,138,42400,59300,16100,2650,310,5.2,0,0
1/5/2018,-9.4,34,561,1415,230,358,704,78,37800,67200,11100,1580,330,4.1,0,0
1/5/2018,-9.4,31,433,1415,239,251,528,89,25700,46400,11400,1610,310,4.6,3,3
1/5/2018,-8.9,32,252,1415,237,128,419,52,12900,30300,7500,910,320,4.1,3,3
1/5/2018,-9.4,34,49,955,235,5,7,5,600,300,600,100,300,4.6,3,3
1/5/2018,-10,40,0,0,232,0,0,0,0,0,0,0,320,2.6,3,3
1/5/2018,-10,38,0,0,234,0,0,0,0,0,0,0,340,3.6,4,3
1/5/2018,-10.6,41,0,0,230,0,0,0,0,0,0,0,340,3.1,3,3
1/5/2018,-11.1,40,0,0,232,0,0,0,0,0,0,0,0,0,3,3
1/5/2018,-11.7,46,0,0,233,0,0,0,0,0,0,0,280,4.1,3,3
1/5/2018,-11.7,46,0,0,221,0,0,0,0,0,0,0,360,1.5,0,0
1/5/2018,-12.2,46,0,0,221,0,0,0,0,0,0,0,0,0,0,0
1/6/2018,-12.2,62,0,0,219,0,0,0,0,0,0,0,270,3.6,0,0
1/6/2018,-12.8,50,0,0,220,0,0,0,0,0,0,0,280,4.1,0,0
1/6/2018,-12.8,61,0,0,217,0,0,0,0,0,0,0,260,3.6,0,0
1/6/2018,-12.8,64,0,0,215,0,0,0,0,0,0,0,250,3.6,0,0
1/6/2018,-12.8,67,0,0,214,0,0,0,0,0,0,0,240,3.6,0,0
1/6/2018,-13.3,61,0,0,217,0,0,0,0,0,0,0,240,3.6,1,1
1/6/2018,-13.3,67,0,0,223,0,0,0,0,0,0,0,250,3.6,3,3
1/6/2018,-13.3,68,46,931,216,5,93,3,900,5300,600,110,240,4.6,0,0
1/6/2018,-13.3,50,248,1415,220,131,331,72,13200,23200,9100,1340,230,6.2,0,0
1/6/2018,-12.8,48,431,1415,222,270,558,100,27400,48500,12500,1760,230,6.7,0,0
1/6/2018,-12.2,46,560,1415,246,346,483,154,35800,46100,17400,3070,220,5.7,8,8
1/6/2018,-11.7,40,628,1415,262,239,84,202,26300,8300,22600,5700,220,6.2,10,10
1/6/2018,-11.1,40,629,1415,265,154,0,154,17600,0,17600,6200,210,6.2,10,10
1/6/2018,-11.1,44,564,1415,268,102,0,102,11900,0,11900,4300,200,6.7,10,10
1/6/2018,-11.1,47,436,1415,274,53,0,53,6300,0,6300,2270,210,7.7,10,10
1/6/2018,-11.1,37,256,1415,274,50,0,50,5700,0,5700,1820,210,8.2,10,10
1/6/2018,-11.7,43,51,979,263,9,52,7,1200,2000,1000,120,220,7.7,9,8
1/6/2018,-11.7,47,0,0,250,0,0,0,0,0,0,0,220,7.2,4,4
1/6/2018,-12.2,52,0,0,253,0,0,0,0,0,0,0,220,6.7,5,5
1/6/2018,-12.8,54,0,0,254,0,0,0,0,0,0,0,210,9.3,5,5
1/6/2018,-13.3,54,0,0,266,0,0,0,0,0,0,0,220,8.2,8,8
1/6/2018,-13.3,57,0,0,263,0,0,0,0,0,0,0,210,8.2,8,8
1/6/2018,-13.9,52,0,0,268,0,0,0,0,0,0,0,230,7.7,8,8
1/6/2018,-13.9,52,0,0,268,0,0,0,0,0,0,0,230,6.7,8,8
1/7/2018,-14.4,54,0,0,282,0,0,0,0,0,0,0,240,6.7,10,10
1/7/2018,-14.4,57,0,0,283,0,0,0,0,0,0,0,240,5.7,10,10
1/7/2018,-14.4,52,0,0,284,0,0,0,0,0,0,0,250,5.7,10,10
1/7/2018,-14.4,55,0,0,285,0,0,0,0,0,0,0,240,4.6,10,10
1/7/2018,-15,55,0,0,285,0,0,0,0,0,0,0,250,5.7,10,10
1/7/2018,-15,60,0,0,276,0,0,0,0,0,0,0,240,5.7,10,9
1/7/2018,-15,58,0,0,281,0,0,0,0,0,0,0,260,6.2,9,9
1/7/2018,-15,61,46,931,281,3,27,3,500,1200,400,60,280,7.2,9,9
1/7/2018,-14.4,58,249,1415,275,96,97,79,10300,7100,9100,1690,310,8.2,8,8
1/7/2018,-13.3,54,432,1415,266,291,539,126,29800,47800,15100,2430,340,7.2,8,8
1/7/2018,-12.8,38,562,1415,252,391,763,87,41000,72600,12100,1730,320,6.2,5,5
1/7/2018,-11.1,22,631,1415,245,418,700,104,43600,67800,13300,2120,300,8.2,3,3
1/7/2018,-10,26,632,1415,247,415,604,144,43900,59400,17300,2900,300,6.2,3,3
1/7/2018,-8.9,22,567,1415,235,393,770,83,40200,72500,11000,1560,280,7.2,0,0
1/7/2018,-8.3,20,440,1415,244,289,697,71,30000,62400,10500,1350,290,8.2,3,3
1/7/2018,-8.3,22,259,1415,243,133,421,56,13500,30700,7800,970,280,8.2,3,3
1/7/2018,-8.3,34,54,1002,230,3,0,3,400,0,400,120,250,8.2,0,0
1/7/2018,-8.3,31,0,0,229,0,0,0,0,0,0,0,270,7.2,0,0
1/7/2018,-8.3,31,0,0,229,0,0,0,0,0,0,0,280,8.2,0,0
1/7/2018,-7.8,31,0,0,227,0,0,0,0,0,0,0,290,6.7,0,0
1/7/2018,-7.8,32,0,0,225,0,0,0,0,0,0,0,280,6.7,0,0
1/7/2018,-8.3,34,0,0,223,0,0,0,0,0,0,0,300,6.2,0,0
1/7/2018,-8.3,35,0,0,221,0,0,0,0,0,0,0,280,6.7,0,0
1/7/2018,-8.3,37,0,0,219,0,0,0,0,0,0,0,300,6.2,0,0
1/8/2018,-7.8,39,0,0,230,0,0,0,0,0,0,0,300,5.2,3,3
1/8/2018,-7.8,41,0,0,231,0,0,0,0,0,0,0,320,6.2,5,5
1/8/2018,-7.2,41,0,0,231,0,0,0,0,0,0,0,340,4.6,6,5
1/8/2018,-6.7,39,0,0,233,0,0,0,0,0,0,0,360,4.1,7,6
1/8/2018,-7.2,43,0,0,234,0,0,0,0,0,0,0,20,4.6,7,7
1/8/2018,-7.2,41,0,0,245,0,0,0,0,0,0,0,20,4.1,9,9
1/8/2018,-6.7,41,0,0,240,0,0,0,0,0,0,0,50,2.6,8,8
1/8/2018,-6.1,41,47,931,254,2,0,2,300,0,300,80,80,2.1,10,10
1/8/2018,-5.6,40,250,1415,249,52,0,52,5900,0,5900,1860,80,3.1,9,9
1/8/2018,-5,44,433,1415,244,166,81,141,18200,7500,15900,3580,110,1.5,9,7
1/8/2018,-4.4,65,564,1415,266,96,0,96,11300,0,11300,4100,80,3.6,10,10
1/8/2018,-3.3,86,633,1415,265,80,0,80,9600,0,9600,3670,60,3.6,10,10
1/8/2018,-2.8,91,635,1415,269,77,0,77,9300,0,9300,3560,50,5.2,10,10
1/8/2018,-2.2,91,571,1415,271,63,0,63,7600,0,7600,2870,60,4.1,10,10
1/8/2018,-1.1,95,444,1415,275,48,0,48,5800,0,5800,2090,40,3.6,10,10
1/8/2018,-1.1,95,263,1415,280,28,0,28,3300,0,3300,1140,40,3.1,10,10
1/8/2018,-1.7,96,57,1026,283,2,0,2,300,0,300,80,40,2.6,10,10
1/8/2018,-1.7,96,0,0,283,0,0,0,0,0,0,0,30,4.1,10,10
1/8/2018,-1.1,95,0,0,286,0,0,0,0,0,0,0,30,4.6,10,10
1/8/2018,-1.1,95,0,0,286,0,0,0,0,0,0,0,20,3.1,10,10
1/8/2018,-1.1,96,0,0,289,0,0,0,0,0,0,0,0,0,10,10
1/8/2018,-0.6,92,0,0,291,0,0,0,0,0,0,0,0,0,10,10
1/8/2018,-0.6,100,0,0,296,0,0,0,0,0,0,0,200,4.6,10,10
1/8/2018,-0.6,100,0,0,302,0,0,0,0,0,0,0,210,5.7,10,10
1/9/2018,-0.6,100,0,0,298,0,0,0,0,0,0,0,200,6.2,10,10
1/9/2018,-0.6,96,0,0,301,0,0,0,0,0,0,0,190,4.6,10,10
1/9/2018,-0.6,100,0,0,298,0,0,0,0,0,0,0,280,4.1,10,10
1/9/2018,0.6,96,0,0,298,0,0,0,0,0,0,0,270,2.1,10,10
1/9/2018,0.6,100,0,0,298,0,0,0,0,0,0,0,290,1.5,10,10
1/9/2018,0.6,100,0,0,292,0,0,0,0,0,0,0,200,1.5,10,10
1/9/2018,0.6,96,0,0,295,0,0,0,0,0,0,0,0,0,10,10
1/9/2018,0.6,100,47,931,296,3,4,3,400,200,400,60,0,0,10,10
1/9/2018,1.1,100,251,1415,297,78,14,76,8600,500,8500,2380,0,0,10,10
1/9/2018,2.8,93,435,1415,319,139,13,135,15400,900,15100,4590,190,8.2,10,10
1/9/2018,4.4,100,566,1415,314,141,0,141,16000,0,16000,5510,190,4.1,10,10
1/9/2018,5.6,97,636,1415,319,215,30,201,24100,2500,22900,7440,200,5.2,10,10
1/9/2018,6.1,89,639,1415,328,148,0,148,17000,0,17000,6070,190,9.3,10,10
1/9/2018,6.1,83,574,1415,330,205,65,179,22500,6300,20000,4950,190,10.8,10,9
1/9/2018,6.1,100,448,1415,317,75,0,75,8700,0,8700,3060,270,6.2,10,9
1/9/2018,5.6,100,268,1415,325,32,0,32,3800,0,3800,1280,270,6.2,10,10
1/9/2018,5,65,60,1049,316,5,0,5,600,0,600,200,300,10.3,10,10
1/9/2018,4.4,68,0,0,296,0,0,0,0,0,0,0,310,11.8,10,10
1/9/2018,3.9,55,0,0,288,0,0,0,0,0,0,0,300,11.8,10,10
1/9/2018,2.8,48,0,0,283,0,0,0,0,0,0,0,300,12.9,10,10
1/9/2018,2.8,49,0,0,273,0,0,0,0,0,0,0,300,9.8,9,9
1/9/2018,2.2,45,0,0,269,0,0,0,0,0,0,0,320,9.8,9,9
1/9/2018,1.7,76,0,0,272,0,0,0,0,0,0,0,330,9.3,9,9
1/9/2018,1.1,66,0,0,268,0,0,0,0,0,0,0,320,9.3,9,9
1/10/2018,1.1,59,0,0,264,0,0,0,0,0,0,0,300,6.7,9,9
1/10/2018,0.6,59,0,0,256,0,0,0,0,0,0,0,310,8.2,8,8
1/10/2018,0,65,0,0,254,0,0,0,0,0,0,0,310,7.2,8,8
1/10/2018,-0.6,65,0,0,254,0,0,0,0,0,0,0,330,6.2,8,8
1/10/2018,-0.6,68,0,0,253,0,0,0,0,0,0,0,340,6.2,8,8
1/10/2018,-0.6,65,0,0,252,0,0,0,0,0,0,0,330,5.2,8,8
1/10/2018,-1.1,65,0,0,245,0,0,0,0,0,0,0,330,4.6,7,7
1/10/2018,-0.6,71,48,931,244,6,89,4,1000,4800,800,110,330,4.1,7,7
1/10/2018,0.6,72,253,1415,249,156,310,101,16000,21700,12100,2140,340,4.1,7,7
1/10/2018,1.1,68,437,1415,249,249,326,148,26000,29700,16700,3120,350,5.2,7,7
1/10/2018,2.2,56,569,1415,247,160,24,151,18200,1800,17500,5790,300,4.1,7,7
1/10/2018,3.3,44,639,1415,246,455,670,151,46300,63800,17400,2880,290,3.1,6,6
1/10/2018,3.9,40,642,1415,243,421,604,146,44600,59600,17500,2950,270,4.1,4,4
1/10/2018,3.9,40,578,1415,241,371,705,82,39200,67700,11400,1670,250,4.6,4,4
1/10/2018,4.4,38,452,1415,241,274,599,82,28300,53700,11100,1530,250,4.6,3,3
1/10/2018,3.9,44,272,1415,240,154,517,54,15700,38700,8200,950,230,3.1,3,3
1/10/2018,2.8,46,63,1073,238,13,110,9,1700,5200,1400,180,220,6.7,3,3
1/10/2018,3.3,42,0,0,235,0,0,0,0,0,0,0,230,5.7,3,3
1/10/2018,3.3,42,0,0,225,0,0,0,0,0,0,0,250,4.1,0,0
1/10/2018,4.4,46,0,0,236,0,0,0,0,0,0,0,220,5.7,3,3
1/10/2018,4.4,46,0,0,256,0,0,0,0,0,0,0,220,7.2,10,9
1/10/2018,5,49,0,0,251,0,0,0,0,0,0,0,230,7.5,9,8
1/10/2018,5,53,0,0,250,0,0,0,0,0,0,0,230,7.7,8,8
1/10/2018,5.6,51,0,0,241,0,0,0,0,0,0,0,230,6.7,5,5
1/11/2018,6.1,53,0,0,237,0,0,0,0,0,0,0,230,5.7,3,3
1/11/2018,5.6,56,0,0,242,0,0,0,0,0,0,0,230,6.7,6,5
1/11/2018,6.1,54,0,0,252,0,0,0,0,0,0,0,250,7.2,8,8
1/11/2018,5.6,59,0,0,248,0,0,0,0,0,0,0,260,6.2,8,8
1/11/2018,5.6,51,0,0,262,0,0,0,0,0,0,0,270,6.7,10,10
1/11/2018,5.6,48,0,0,256,0,0,0,0,0,0,0,270,7.2,10,10
1/11/2018,5.6,39,0,0,227,0,0,0,0,0,0,0,290,8.8,3,3
1/11/2018,5.6,41,49,931,227,6,110,4,1100,6300,800,140,280,8.2,3,3
1/11/2018,6.7,41,254,1414,230,156,378,88,15600,26700,10700,1690,270,9.8,3,3
1/11/2018,7.2,37,439,1414,243,270,413,141,27300,36700,15800,2760,260,8.8,8,8
1/11/2018,7.2,32,571,1414,236,192,43,175,21100,4200,19400,4850,300,8.2,5,5
1/11/2018,8.3,31,642,1414,233,178,12,173,20300,900,19800,6800,280,10.3,5,5
1/11/2018,10,27,645,1414,233,314,191,227,33900,19200,25100,5500,280,11.3,4,4
1/11/2018,10.6,29,582,1414,231,405,705,114,41800,66700,14200,2200,250,9.8,3,3
1/11/2018,10.6,27,456,1414,231,296,681,76,30800,61400,10900,1440,260,9.8,3,3
1/11/2018,11.7,30,276,1414,227,150,496,52,15300,37500,7900,930,260,8.8,3,3
1/11/2018,9.4,30,66,1096,215,16,154,9,2000,8500,1500,210,260,7.7,0,0
1/11/2018,9.4,33,0,0,214,0,0,0,0,0,0,0,250,6.7,0,0
1/11/2018,7.8,34,0,0,221,0,0,0,0,0,0,0,240,7.2,3,3
1/11/2018,9.4,31,0,0,220,0,0,0,0,0,0,0,240,5.2,4,3
1/11/2018,9.4,41,0,0,246,0,0,0,0,0,0,0,280,2.1,10,10
1/11/2018,10,35,0,0,250,0,0,0,0,0,0,0,0,0,10,10
1/11/2018,10.6,46,0,0,256,0,0,0,0,0,0,0,180,4.1,10,10
1/11/2018,10.6,42,0,0,262,0,0,0,0,0,0,0,190,5.2,10,10
1/12/2018,9.4,51,0,0,273,0,0,0,0,0,0,0,180,7.7,10,10
1/12/2018,8.9,67,0,0,290,0,0,0,0,0,0,0,170,9.3,10,10
1/12/2018,6.7,73,0,0,306,0,0,0,0,0,0,0,180,10.8,10,10
1/12/2018,8.3,70,0,0,312,0,0,0,0,0,0,0,190,13.4,10,10
1/12/2018,11.1,72,0,0,300,0,0,0,0,0,0,0,250,5.2,10,10
1/12/2018,14.4,70,0,0,291,0,0,0,0,0,0,0,230,3.6,10,10
1/12/2018,13.3,68,0,0,293,0,0,0,0,0,0,0,250,3.1,10,10
1/12/2018,12.8,63,49,955,283,2,0,2,300,0,300,80,250,4.1,9,8
1/12/2018,13.9,63,256,1414,287,52,0,52,5900,0,5900,1870,220,4.6,9,8
1/12/2018,14.4,61,441,1414,284,159,50,143,17400,4600,15900,3650,240,4.1,8,7
1/12/2018,15.6,61,574,1414,301,250,128,198,27000,12600,21800,4660,240,4.6,10,9
1/12/2018,16.1,50,645,1414,290,221,30,207,24700,2600,23600,7650,240,4.6,7,5
1/12/2018,16.1,45,649,1414,297,315,144,248,33700,14500,27100,6020,240,7.7,7,5
1/12/2018,16.1,48,586,1414,297,263,136,206,28300,13400,22700,4870,240,5.7,7,6
1/12/2018,15,49,460,1414,296,167,76,142,18300,7100,16000,3710,220,4.1,5,4
1/12/2018,14.4,53,280,1414,291,146,309,84,14700,23000,10200,1580,230,4.6,3,3
1/12/2018,15.6,59,69,1120,282,19,133,13,2300,6300,1900,250,220,3.1,3,3
1/12/2018,14.4,73,0,0,279,0,0,0,0,0,0,0,200,3.6,3,3
1/12/2018,14.4,64,0,0,285,0,0,0,0,0,0,0,210,4.6,7,5
1/12/2018,13.3,59,0,0,300,0,0,0,0,0,0,0,230,3.6,9,8
1/12/2018,13.3,76,0,0,304,0,0,0,0,0,0,0,180,3.1,9,9
1/12/2018,12.2,76,0,0,290,0,0,0,0,0,0,0,190,3.6,8,7
1/12/2018,13.3,79,0,0,285,0,0,0,0,0,0,0,180,4.1,9,4
1/12/2018,13.9,82,0,0,288,0,0,0,0,0,0,0,180,4.1,9,5
1/13/2018,13.9,86,0,0,281,0,0,0,0,0,0,0,190,2.6,8,4
1/13/2018,13.3,89,0,0,279,0,0,0,0,0,0,0,190,3.1,7,4
1/13/2018,12.2,89,0,0,274,0,0,0,0,0,0,0,220,3.1,5,3
1/13/2018,12.2,89,0,0,271,0,0,0,0,0,0,0,180,2.6,5,3
1/13/2018,11.7,89,0,0,284,0,0,0,0,0,0,0,190,4.1,8,7
1/13/2018,13.9,89,0,0,306,0,0,0,0,0,0,0,190,3.1,10,10
1/13/2018,6.7,89,0,0,309,0,0,0,0,0,0,0,180,3.6,10,10
1/13/2018,2.2,82,50,955,311,3,0,3,400,0,400,120,220,3.1,10,10
1/13/2018,-1.1,70,257,1414,318,69,0,69,7600,0,7600,2280,230,4.1,10,10
1/13/2018,-2.2,65,443,1414,307,138,6,136,15300,400,15200,4660,220,4.1,9,8
1/13/2018,-2.2,65,577,1414,307,154,0,154,17400,0,17400,5910,210,3.1,10,8
1/13/2018,-1.1,65,648,1414,310,172,6,169,19600,500,19400,6730,220,4.1,9,8
1/13/2018,0,66,653,1414,313,184,6,181,20900,500,20600,7080,240,3.6,10,8
1/13/2018,0.6,61,590,1414,318,86,0,86,10200,0,10200,3810,270,3.1,9,8
1/13/2018,0.6,70,464,1414,305,124,12,120,14000,800,13700,4430,360,7.7,9,8
1/13/2018,-0.6,71,285,1414,297,66,0,66,7400,0,7400,2320,360,10.3,10,10
