Qch(tons),P(kW)
3.160614932,1.241482712
3.160614932,1.243015267
3.160614932,1.239171773
3.160614932,1.238282639
3.160614932,1.241458055
3.160614932,1.243084984
3.160614932,1.239261205
3.160614932,1.23837623
3.160614932,1.241553021
3.160614932,1.243180308
3.160614932,1.244072326
3.160614932,1.244570135
3.160614932,1.244965176
3.160614932,1.244955695
3.160614932,1.245006177
3.160614932,1.245304074
3.160614932,1.24527315
3.160614932,1.245318702
3.160614932,1.240498208
3.160614932,1.238766217
3.160614932,1.242642658
3.160614932,1.243118759
3.160614932,1.242564257
3.160614932,1.240236214
3.160614932,1.240809201
3.160614932,1.242397357
3.160614932,1.242630212
3.160614932,1.241056608
3.160614932,1.243221162
3.160614932,1.241432847
3.160614932,1.2407533
3.160614932,1.242435155
3.160614932,1.243486206
3.160614932,1.244252979
3.160614932,1.244723529
3.160614932,1.245112586
3.160614932,1.245101635
3.160614932,1.245151668
3.160614932,1.240363299
3.160614932,1.239302409
3.160614932,1.241733928
3.160614932,1.242947652
3.160614932,1.239064208
3.160614932,1.244861068
3.160614932,1.244907757
3.160614932,1.244970436
3.160614932,1.245270994
3.160614932,1.245240683
3.160614932,1.245286398
3.160614932,1.240466239
3.160614932,1.238734391
3.160614932,1.241476361
3.160614932,1.243008907
3.160614932,1.239165465
3.160614932,1.238276348
3.160614932,1.241451737
3.160614932,1.243078656
3.160614932,1.238261398
3.160614932,1.240241202
3.160614932,1.242351415
3.160614932,1.243735802
3.160614932,1.24328348
3.160614932,1.241369896
3.160614932,1.243456787
3.160614932,1.243174851
3.160614932,1.241302655
3.160614932,1.243399425
3.160614932,1.243120009
3.160614932,1.241248643
3.160614932,1.243345429
3.160614932,1.243066142
3.160614932,1.241195026
3.160614932,1.24329169
3.160614932,1.243012498
3.160614932,1.240423265
3.160614932,1.24304523
3.160614932,1.24148485
3.160614932,1.241819842
3.160614932,1.24351223
3.160614932,1.244177892
3.160614932,1.244710335
3.160614932,1.245112811
3.160614932,1.245104767
3.160614932,1.245155424
3.160614932,1.240367156
3.160614932,1.239306285
3.160614932,1.242372833
3.160614932,1.243400217
3.160614932,1.242487993
3.160614932,1.244078328
3.160614932,1.243430795
3.160614932,1.237914022
3.160614932,1.240465573
3.160614932,1.242066825
3.160614932,1.243225971
3.160614932,1.244125008
3.160614932,1.244624316
3.160614932,1.245019653
3.160614932,1.245010173
3.160614932,1.245060606
3.160614932,1.245358463
3.160614932,1.245327468
3.160614932,1.240285179
3.160614932,1.240466399
3.160614932,1.23870327
3.160614932,1.241438186
3.160614932,1.242969173
3.160614932,1.23912572
3.160614932,1.238236645
3.160614932,1.24141185
3.160614932,1.243038705
3.160614932,1.239215292
3.160614932,1.238330444
3.160614932,1.241507043
3.160614932,1.243134258
3.160614932,1.244026264
3.160614932,1.244524093
3.160614932,1.244919162
3.160614932,1.244854685
3.160614932,1.244993128
3.160614932,1.245286213
3.160614932,1.242645677
3.160614932,1.242564819
3.160614932,1.242565785
3.160614932,1.24263537
3.160614932,1.243835715
3.160614932,1.244695501
3.160614932,1.245113122
3.160614932,1.245330492
3.160614932,1.245365045
3.160614932,1.245143794
3.160614932,1.245148292
3.160614932,1.240350208
3.160614932,1.239287234
3.160614932,1.241718237
3.160614932,1.242931846
3.160614932,1.239048506
3.160614932,1.244845224
3.160614932,1.244891931
3.160614932,1.244954629
3.160614932,1.245255197
3.160614932,1.245224908
3.160614932,1.245270643
3.160614932,1.240450633
3.160614932,1.238718853
3.160614932,1.241460768
3.160614932,1.242993293
3.160614932,1.239149974
3.160614932,1.238260901
3.160614932,1.241436225
3.160614932,1.24306312
3.160614932,1.239239514
3.160614932,1.238354599
3.160614932,1.2415313
3.160614932,1.243158552
3.160614932,1.244050565
3.160614932,1.244548385
3.160614932,1.244943438
3.160614932,1.244933984
3.160614932,1.244984492
3.160614932,1.245282406
3.160614932,1.24525151
3.160614932,1.24529709
3.160614932,1.2404768
3.160614932,1.240950432
3.160614932,1.242771942
3.160614932,1.243915083
3.160614932,1.242727806
3.160614932,1.243768467
3.160614932,1.24465741
3.160614932,1.245083059
3.160614932,1.243631226
3.160614932,1.243185727
3.160614932,1.242923281
3.160614932,1.241216117
3.160614932,1.243258258
3.160614932,1.244258893
3.160614932,1.244646694
3.160614932,1.244993639
3.160614932,1.240628261
3.160614932,1.239229582
3.160614932,1.241666185
3.160614932,1.242881002
3.160614932,1.24407966
3.160614932,1.244168584
3.160614932,1.244562072
3.160614932,1.244951503
3.160614932,1.245322864
3.160614932,1.245307835
3.160614932,1.245356795
3.160614932,1.240536677
3.160614932,1.238804682
3.160614932,1.241546931
3.160614932,1.24307958
3.160614932,1.239235581
3.160614932,1.238346267
3.160614932,1.241521951
3.160614932,1.243148978
3.160614932,1.244040941
3.160614932,1.244538754
3.160614932,1.244933812
3.160614932,1.244869307
3.160614932,1.245007732
3.160614932,1.245300807
3.160614932,1.241853473
3.160614932,1.242858814
3.160614932,1.244278834
3.160614932,1.24490019
3.160614932,1.245231214
3.160614932,1.245429868
3.160614932,1.245458772
3.160614932,1.245234715
3.160614932,1.24523852
3.160614932,1.240409835
3.160614932,1.238676277
3.160614932,1.241417611
3.160614932,1.242949983
3.160614932,1.239106984
3.160614932,1.240101463
3.160614932,1.242471551
3.160614932,1.24367194
3.160614932,1.24099139
3.160614932,1.241778664
3.160614932,1.243247383
3.160614932,1.244294576
3.160614932,1.244825949
3.160614932,1.245228132
3.160614932,1.245219892
3.160614932,1.245270402
3.160614932,1.240451417
3.160614932,1.238719855
3.160614932,1.241461824
3.160614932,1.242994361
3.160614932,1.239151034
3.160614932,1.238261959
3.160614932,1.241437287
3.160614932,1.243064185
3.160614932,1.239240571
3.160614932,1.238355652
3.160614932,1.241532358
3.160614932,1.243159612
3.160614932,1.244051624
3.160614932,1.244549443
3.160614932,1.244944496
3.160614932,1.244935043
3.160614932,1.244985549
3.160614932,1.245283461
3.160614932,1.245252564
3.160614932,1.245298141
3.160614932,1.240477843
3.160614932,1.23874594
3.160614932,1.241487949
3.160614932,1.24302051
3.160614932,1.239176976
3.160614932,1.238287826
3.160614932,1.241463264
3.160614932,1.2430902
3.160614932,1.239266382
3.160614932,1.238381392
3.160614932,1.241558205
3.160614932,1.243185499
3.160614932,1.244077519
3.160614932,1.244575326
3.160614932,1.244970364
3.160614932,1.244960876
3.160614932,1.245011352
3.160614932,1.243705322
3.160614932,1.242598852
3.160614932,1.241807018
3.160614932,1.241721712
3.160614932,1.238645593
3.160614932,1.237922788
3.160614932,1.241133342
3.160614932,1.242767727
3.160614932,1.238976165
3.160614932,1.244792412
3.160614932,1.240154583
3.160614932,1.240423745
3.160614932,1.238679615
3.160614932,1.241418628
3.160614932,1.242950494
3.160614932,1.239107383
3.160614932,1.239549054
3.160614932,1.241839897
3.160614932,1.243006606
3.160614932,1.239194099
3.160614932,1.238311631
3.160614932,1.241488665
3.160614932,1.243115966
3.160614932,1.244007991
3.160614932,1.244505834
3.160614932,1.244900915
3.160614932,1.244891516
3.160614932,1.244942076
3.160614932,1.245240021
3.160614932,1.245209182
3.160614932,1.245254812
3.160614932,1.240434927
3.160614932,1.238703207
3.160614932,1.241445068
3.160614932,1.24297757
3.160614932,1.239134374
3.160614932,1.238245347
3.160614932,1.241420605
3.160614932,1.243047475
3.160614932,1.239223993
3.160614932,1.238339122
3.160614932,1.241515757
3.160614932,1.243167303
3.160614932,1.242153863
3.160614932,1.243779626
3.160744537,1.244565187
3.160633154,1.244931519
3.160625268,1.244939438
3.160619347,1.242818065
3.160617387,1.240233709
3.160616347,1.242621888
3.160615841,1.24099469
3.160615521,1.240676965
3.160615266,1.243090936
3.160615122,1.244153966
3.16061504,1.244688822
3.160614993,1.24509182
3.160614967,1.245083909
3.160614952,1.24513461
3.160614944,1.24034654
3.160614939,1.239285732
3.160614936,1.241717207
3.160614935,1.242930919
3.160614934,1.239047608
3.160614934,1.244844323
3.160614932,1.244891032
3.160614932,1.244953731
3.160614932,1.245254301
3.160614932,1.245224012
3.251967048,1.281305139
3.610444309,1.417239039
4.007872554,1.57133905
4.467676203,1.755928733
5.141415269,2.023992221
5.734236921,2.259898237
6.259028237,2.468059701
6.762778938,2.667395651
7.254915097,2.862205132
7.729904437,3.050453964
8.178072395,3.215107811
8.702404534,3.405794804
9.421587521,3.691268207
10.55810152,4.151794288
11.72197416,4.602281076
13.19149478,5.181929356
14.36148647,5.661529495
15.34110919,6.036615408
16.2393601,6.390633245
17.0937922,6.722444901
17.88998079,7.012133165
18.62736738,7.317545153
19.3235031,7.594764447
19.94567324,7.817954482
20.49715695,8.054321572
20.99259656,8.254505938
21.45457038,8.414442319
21.14921669,8.320016656
19.51061343,7.662141097
18.86876754,7.430899924
17.18406614,6.754298633
15.80932854,6.221208349
14.24759375,5.601362004
12.99671042,5.122398749
12.58999934,4.94984359
12.23755059,4.808216555
12.01173196,4.7320284
11.96010023,4.699956332
12.01759963,4.721330506
12.11754091,4.756713718
12.24629677,4.808797735
12.26441248,4.830909178
12.27331753,4.822969178
12.32619522,4.842729187
12.46180822,4.892273698
12.62286008,4.957344375
13.41802225,5.287774591
14.35865814,5.647582946
15.35818114,6.040837581
16.36487853,6.432258058
17.37938865,6.836163247
18.40098575,7.225343143
18.56211308,7.290686167
18.42581341,7.244760389
18.20179721,7.154196464
17.96637688,7.037561476
17.71672898,6.93072155
17.44892234,6.845380805
17.10245761,6.739876445
16.7069084,6.570340312
16.25227393,6.366301657
15.77939469,6.191120904
15.30069229,6.026744711
14.8154728,5.824804154
14.13010312,5.559540098
13.50315747,5.320623521
13.11276866,5.148298334
12.63237429,4.944780361
12.24053824,4.79856273
11.66922169,4.59500209
10.69720847,4.197158038
10.43310825,4.090087724
9.618152841,3.780543718
9.160470487,3.594091515
8.731006095,3.42448697
8.370333758,3.275502578
8.138629379,3.195943177
7.957187412,3.130707556
7.806445021,3.063591866
7.674154999,3.010093543
7.553644141,2.970174422
7.441842692,2.930500114
7.340796892,2.882124724
7.258089877,2.848796097
7.190387819,2.829118606
7.131851388,2.798570914
7.079174253,2.776248643
7.031304169,2.750798127
7.079789284,2.779215248
7.141922093,2.808860678
7.21030917,2.828538837
7.284715528,2.860788631
7.364772184,2.889860023
7.449143168,2.93100815
7.557989735,2.978170359
7.675241736,3.0264233
7.799122348,3.076252464
7.927405609,3.127645426
8.058514105,3.180172815
8.191633118,3.220356109
8.222359097,3.217242111
8.228137215,3.222049619
8.218529879,3.228441723
8.20108296,3.227708686
8.180149661,3.223667921
8.296142482,3.271711828
7.986911171,3.150470622
7.713670111,3.043123609
7.273926944,2.86974051
6.774623901,2.672657753
6.271592513,2.473976451
5.761396234,2.272367258
5.332390258,2.102775308
4.904593582,1.933620322
4.476054625,1.764162657
4.043506032,1.593140101
3.675430471,1.44805235
3.433350336,1.34359927
3.624803201,1.419459591
3.543438713,1.390048842
3.750401464,1.473121033
3.8635513,1.519477128
3.993494093,1.565894395
4.410119044,1.731258153
5.244957759,2.06338232
5.506079636,2.168231253
6.221453685,2.451843288
6.830799305,2.693350831
7.443900157,2.936089613
8.658850957,3.413505372
9.358336345,3.67371098
11.08658098,4.357863486
12.04656881,4.72417392
14.00557771,5.505200834
15.42644823,6.054655269
16.84641824,6.630328381
18.15566566,7.132083489
19.49919017,7.659469379
20.8314941,8.188243597
22.12096963,8.68058562
23.38925571,9.19269661
24.53628524,9.631882105
25.51404296,10.00361533
26.44655132,10.39431414
27.35270353,10.74223301
28.23422751,11.10987763
29.10215909,11.44014257
29.94586565,11.75883669
30.75738719,12.10690301
31.54691033,12.40859505
32.33270543,12.70672048
33.12957297,13.01443204
33.92472237,13.34083685
34.47072435,13.58928651
34.85795632,13.7223207
35.16212946,13.8355398
35.62558756,14.01461092
35.81974176,14.08857535
36.17895145,14.22791146
36.33052324,14.28577284
37.00807482,14.55285985
37.32410797,14.67714575
38.01800613,14.95248163
38.34461535,15.08233962
38.99873994,15.34381268
39.29952573,15.46481594
39.03037564,15.35920897
38.8428306,15.28550758
38.2687815,15.05751867
37.92277912,14.91982107
37.15438255,14.61281424
35.56852656,13.97929108
33.5665803,13.18073985
32.77924813,12.86601158
30.86066898,12.10429012
29.25923091,11.47151291
27.44652416,10.75641155
25.69993591,10.06656828
24.03566401,9.408167712
22.15037832,8.697619276
20.24576877,7.953749988
18.45390496,7.255677318
16.73000572,6.562165026
15.3604195,6.047899076
14.15710708,5.562824093
12.89331054,5.046406905
11.64008377,4.560678402
10.43191444,4.100388249
9.239153073,3.638063305
8.285821061,3.254000384
7.813063927,3.066624194
7.462339777,2.936093267
7.174664959,2.815245917
6.922677704,2.714602887
6.691368943,2.632422621
6.472251756,2.549615928
6.157245948,2.426549823
5.734598939,2.259902343
5.29856903,2.088383956
4.879492102,1.915968191
4.462833769,1.750034086
4.143079701,1.628333669
4.282015765,1.685324646
4.664860827,1.837790039
5.120493643,2.018110807
5.59879559,2.206895043
6.08399949,2.398408028
6.569471761,2.590173435
6.599921374,2.60226932
6.531305166,2.575261232
6.406796958,2.526159586
6.249826352,2.464201984
6.073273598,2.394470248
5.714179308,2.251567053
5.128875766,2.01319995
4.981228467,1.957549608
4.41130811,1.735627526
4.0081026,1.578375561
3.643717323,1.429614618
3.394993847,1.332346666
3.307629909,1.296953105
3.338673213,1.311737661
3.416331881,1.343627383
3.52078343,1.380440097
3.642828462,1.42736812
3.862646106,1.517576487
4.113808146,1.618639312
4.35349867,1.714501399
4.588003481,1.807920853
4.824963786,1.90132026
5.064976925,1.988729355
5.30661738,2.081329558
5.425237658,2.133171926
5.526009655,2.167178898
5.62034466,2.203373692
5.711228285,2.245481509
5.800950404,2.275112444
5.891196816,2.309779262
5.876335907,2.310612167
5.848617682,2.29397692
5.977210589,2.343734724
5.941312796,2.33639783
5.860836348,2.298975629
5.805669236,2.276529383
5.675314079,2.231745983
5.495652169,2.155546129
5.283694881,2.071478328
5.05773139,1.988352528
4.824865937,1.891771765
4.586855933,1.797489054
4.463721158,1.753979641
4.374068985,1.721228404
4.307137748,1.696316042
4.2528276,1.668948166
4.205733098,1.65102602
4.163319598,1.632259758
3.972890805,1.561123923
3.772467668,1.484241867
3.624641702,1.427118762
3.48249472,1.371708683
3.342311959,1.316900272
3.319690949,1.307521789
3.548184882,1.393421996
3.480599399,1.368204891
3.693429927,1.447682917
3.770372262,1.477139846
3.853929392,1.51394834
4.008230282,1.577745076
4.584738701,1.802703524
4.66013469,1.833321841
5.292955837,2.08472539
5.49090731,2.163908077
5.9052739,2.328527607
6.083536126,2.394087358
6.637585388,2.611854277
6.944935884,2.735969365
7.53010935,2.96641876
7.787303818,3.06166923
8.320074402,3.261986035
8.55933561,3.361105353
9.70756824,3.819353827
10.24691699,4.02775492
11.79284337,4.621295152
12.64618314,4.953901383
14.37760412,5.660969179
15.69972443,6.175967533
17.0478193,6.689871516
18.31793267,7.210311283
19.5703323,7.681222713
20.78415844,8.165570781
21.95786539,8.623133961
23.36200124,9.181546738
25.12869604,9.888541232
26.98491318,10.63988516
28.9021147,11.37431814
30.87894927,12.14512326
32.89401388,12.93698971
34.86830182,13.71716594
37.0982362,14.60370791
39.00421415,15.36601974
41.14212762,16.22770213
43.43578613,17.15797037
45.63261241,18.05689269
47.44150762,18.80756391
48.91929948,19.4315036
50.26657314,20.00865103
51.53084225,20.55781098
52.59042313,21.0239967
53.57605885,21.46812875
54.42313302,21.86162734
54.6038106,21.98494948
54.54584724,22.01075611
54.32487279,21.96883096
53.96474657,21.86811457
53.47698685,21.71267222
52.29772421,21.27708571
50.6903978,20.64257145
50.1940004,20.45666106
48.76729311,19.88259339
47.70444865,19.45900088
46.43167269,18.94364797
45.21955399,18.44979446
44.67074239,18.22799017
44.09447205,17.99292069
43.61580594,17.79695656
43.30925767,17.67131535
43.11755982,17.59259404
42.97901741,17.53548827
43.18988504,17.62286565
43.36883763,17.69711325
43.59083442,17.78937016
43.90740833,17.92103663
44.28863682,18.07980102
44.70023123,18.25151831
44.83297969,18.30793428
44.92655698,18.34817822
44.9821702,18.37261798
44.99727505,18.38013595
44.99946366,18.38214297
44.99972032,18.38319113
45.25813067,18.49124633
45.47132385,18.5806326
45.73171302,18.68975331
46.0583967,18.82658549
46.42422374,18.97992228
46.80601514,19.14017769
46.40256883,18.97428584
45.8043466,18.72705601
45.06001089,18.41845821
44.23528225,18.07576885
43.3623168,17.7124254
42.45399354,17.33390865
41.83663104,17.07551019
41.2434262,16.82690112
40.6823966,16.59155767
40.15790538,16.37135782
39.6532925,16.15946141
38.66377996,15.74583167
37.17439784,15.12822988
36.82747805,14.9824163
35.80783871,14.5591854
35.17350468,14.29379931
34.38805782,13.96614604
33.6211588,13.64509518
33.20576424,13.4671958
32.90156961,13.33429052
32.66051339,13.2268667
32.45821477,13.13503439
32.28261435,13.05391135
32.12609292,12.98041426
32.29673909,13.04054013
32.54745658,13.13354921
32.84735526,13.24695817
33.17979366,13.37405926
33.53598623,13.51132885
33.91092012,13.65677039
34.82509925,14.0227473
35.88179244,14.44823356
37.03209459,14.91380556
38.24530464,15.40735662
39.50314015,15.92178963
40.79628789,16.45363747
41.60336933,16.78957899
42.31229528,17.08764333
42.96562472,17.36490823
43.58664077,17.63075935
44.18975633,17.89104138
44.78268269,18.14890036
44.77361913,18.16010497
44.58315956,18.09656205
44.27248788,17.98286025
43.88441851,17.83628823
43.44531731,17.66751408
42.97110402,17.48244318
41.88870698,17.04603424
40.86803408,16.63038685
40.10590149,16.31834722
39.24488659,15.96455816
38.43087927,15.62944233
37.5898943,15.28152293
36.97762214,15.02627877
36.39720037,14.78313251
35.85253096,14.55382258
35.33343814,14.3342584
34.82888654,14.11998438
34.23245203,13.86215098
34.39334528,13.92002744
34.08071728,13.78576821
34.24415921,13.8453618
34.22944633,13.83021936
34.15792809,13.79195779
34.62002202,13.96672036
36.27015553,14.63218607
37.6348867,15.18408
39.52886318,15.95557623
41.09725358,16.5983688
42.0529963,16.99285279
43.80398506,17.72024125
44.4244465,17.98373195
45.22704901,18.32817391
45.65186112,18.51848895
45.91864235,18.6436009
46.13989088,18.75068716
46.32115613,18.84186171
46.51410168,18.93833061
46.77568553,19.06188207
47.04933652,19.1878939
47.30229632,19.30358445
47.54896503,19.4153465
47.68810495,19.47944417
47.88858236,19.56863971
48.32947454,19.75871096
48.73122773,19.93207562
49.08376395,20.08463382
49.40592019,20.22422741
49.72172913,20.36086986
50.01853406,20.48931722
50.29709662,20.60990526
50.53374587,20.71277181
50.76171147,20.81176395
50.98956524,20.91047498
51.21411787,21.00760584
51.68554994,21.20770417
52.09775982,21.38320686
52.65128868,21.61798086
53.30080612,21.89327671
53.9621609,22.17405269
54.60542706,22.44780635
54.4086453,22.36995182
53.99617627,22.20114348
53.43762668,21.97013958
52.78683144,21.69940837
52.07206419,21.40085819
51.30794881,21.08074567
50.85630845,20.89050793
50.46053427,20.72314638
50.08757702,20.56508113
49.72943134,20.41308291
49.37838486,20.26399355
48.08663673,19.72105467
46.27772066,18.96457215
45.75521108,18.74398496
44.1797671,18.0847152
43.0262268,17.59971238
41.73596694,17.0580592
40.51564373,16.54576046
39.40924369,16.08106816
38.0666326,15.51930985
36.68724813,14.94310057
35.40919937,14.40940415
34.20202797,13.90556492
33.01227773,13.40812734
30.94795728,12.55064297
28.52022113,11.54461657
25.91832277,10.46858103
23.2568365,9.37031482
20.52635893,8.247076279
17.69376607,7.086738492
15.52611447,6.198669515
13.82235068,5.500328716
12.43373481,4.931074933
11.15978233,4.41040098
10.00502863,3.939877566
9.268578231,3.636921996
8.741041098,3.431842464
8.21332029,3.23273108
7.723680985,3.043379367
7.279059108,2.869520246
6.855502806,2.702783285
6.436058845,2.53733028
6.127311602,2.415468177
5.834722101,2.299902339
5.542548487,2.184443188
5.252947978,2.062162813
4.964941133,1.949652258
4.676456222,1.83397183
4.439446684,1.745049957
4.270938893,1.681052018
4.12619519,1.625358318
3.994288659,1.573631391
3.868723755,1.5243408
3.523684687,1.381365149
3.325470611,1.305173024
3.255782527,1.279670763
3.221688928,1.267347569
3.200144386,1.259477487
3.183037357,1.253248574
3.173333679,1.249825312
3.16782943,1.242949185
3.164707236,1.242010265
3.162936223,1.240237932
3.161931646,1.2422732
3.161361816,1.243262615
3.161038589,1.23925121
3.160855245,1.244976783
3.160751246,1.24498248
3.160692255,1.2450219
3.160658792,1.245309264
3.160639811,1.245271447
3.160629044,1.245312896
3.160622938,1.240490118
3.160619473,1.23875682
3.160617508,1.241498093
3.160616394,1.24303023
3.160615619,1.238190923
3.16061529,1.240167398
3.160615162,1.241878393
3.160615081,1.243070242
3.160615017,1.243984951
3.16061498,1.244487717
3.16061496,1.24488387
3.160614948,1.240185737
3.160614942,1.240441797
3.160614938,1.238694788
3.160614935,1.24143323
3.160614934,1.242964982
3.160614934,1.239121727
3.160614934,1.238232699
3.160614932,1.241407896
3.160614932,1.243034747
3.160614932,1.239211364
3.160614932,1.238326528
3.160614932,1.241503109
3.160614932,1.243130319
3.160614932,1.244022325
3.160614932,1.244520156
3.160614932,1.244915227
3.160614932,1.244905811
3.160614932,1.244956351
3.160614932,1.245345057
3.160614932,1.241966556
3.160614932,1.242801229
3.160614932,1.241117988
3.160614932,1.241761492
3.160614932,1.243559215
3.160710136,1.244522212
3.160638084,1.242403005
3.160628283,1.243233667
3.16062243,1.244405333
3.160619144,1.244965777
3.160617637,1.245213681
3.160616683,1.245257216
3.160615755,1.244964514
3.16061536,1.245071932
3.160615173,1.245360405
3.160615086,1.242718471
3.160615015,1.242609513
3.160614981,1.244122803
3.160614959,1.244646443
3.160614946,1.245003048
3.16061494,1.245327868
3.160614936,1.241887943
3.160614935,1.242895158
3.160614934,1.244315672
3.160614934,1.24493713
3.160614934,1.245268153
3.160614932,1.241830133
3.160614932,1.242837682
3.160614932,1.244258217
3.160614932,1.244879709
3.160614932,1.245210778
3.186435002,1.254219143
3.329232914,1.308101905
3.471967207,1.362924465
3.809633657,1.496745971
3.969013783,1.561801832
3.950310071,1.555665028
3.921204502,1.544766162
3.909096647,1.540270198
3.87163334,1.525412852
3.861715504,1.521648018
3.832038712,1.504210291
3.92589776,1.539076656
4.05879494,1.59491471
4.208983722,1.656230436
4.362456441,1.718121877
4.496056381,1.764526612
4.604809296,1.807956663
4.564913628,1.790043157
4.472055027,1.757739986
4.334627579,1.706009654
4.163891888,1.640093538
3.990396196,1.571972313
3.620162642,1.423224665
3.368992399,1.321357434
3.299794549,1.296373282
3.250697374,1.278527199
3.211712701,1.264226803
3.189599291,1.256052034
3.177055827,1.251515543
3.169940755,1.248704512
3.165904851,1.247165494
3.163615551,1.246561869
3.162316983,1.246019182
3.161580391,1.245377514
3.161162573,1.239166868
3.160925573,1.242167808
3.160791137,1.243724523
3.160714882,1.244582652
3.160671627,1.245062364
3.160647092,1.240360953
3.160633174,1.239315484
3.16062528,1.241748554
3.160620802,1.242961531
3.160618262,1.239077207
3.160616821,1.244873657
3.160616004,1.244920019
3.162595904,1.245763488
3.161057141,1.245457444
3.160865736,1.24535173
3.160757196,1.245354677
3.160695629,1.240510022
3.160660706,1.238764392
3.160640897,1.241498662
3.16062966,1.243026817
3.199678827,1.254511201
3.268820973,1.280737025
3.343597061,1.313443037
3.421304807,1.345792523
3.501477144,1.378394894
3.515364369,1.383145722
3.495990278,1.373271568
3.463328384,1.362119071
3.446954543,1.351350056
3.440981088,1.348153032
3.399043367,1.336163922
3.253779873,1.28043043
3.214335923,1.264394349
3.1951098,1.254171295
3.182941345,1.251371308
3.173279218,1.244126791
3.167798538,1.241175967
3.164689713,1.243157553
3.162926283,1.24409742
3.161926008,1.244597263
3.161358618,1.244872049
3.161036776,1.245140449
3.160854217,1.245059056
3.160750663,1.245068743
3.160691922,1.245343503
3.160658605,1.245299438
3.160639705,1.245337534
3.160628984,1.240512708
3.160622903,1.238778289
3.160619453,1.24151905
3.160617498,1.243050885
3.160616387,1.239206681
3.160615757,1.238317202
3.160615401,1.241492622
3.160615198,1.243119524
3.160615084,1.244011435
3.160615017,1.244509236
3.160614981,1.244904296
3.16061496,1.244894885
3.160614948,1.244945435
3.160614942,1.245243376
3.160614938,1.24521253
3.160614935,1.245258155
3.160614934,1.240438238
3.160614934,1.238706504
3.160614934,1.241448376
3.160614932,1.242980883
3.160614932,1.239137661
3.160614932,1.238248624
3.160614932,1.241423894
3.160614932,1.243050771
3.160614932,1.239227263
3.160614932,1.238342383
3.160614932,1.241519031
3.160614932,1.243146265
3.160614932,1.244038274
3.160614932,1.244536099
3.160614932,1.24493116
3.160614932,1.24486666
3.160794028,1.244991512
3.160640113,1.245014262
3.160629215,1.245211379
3.160623035,1.240422848
3.160619528,1.238697061
3.160617092,1.242016797
3.160616055,1.243567954
3.160615654,1.241600195
3.160615399,1.240867109
3.160615197,1.242523417
3.160615082,1.243568911
3.160615017,1.244334454
3.160614981,1.244804691
3.16061496,1.245193632
3.160614948,1.245182559
3.160614942,1.245232489
3.160614938,1.240413729
3.191927348,1.250968411
3.210362188,1.26099006
3.233009932,1.271470255
3.259415276,1.277913347
3.287046407,1.287848486
3.314621456,1.302013318
3.341893058,1.314481433
3.436925583,1.352905291
3.547859247,1.397228884
3.668611001,1.445365041
3.792990122,1.494505789
3.916333865,1.543343459
4.03716974,1.58500612
4.097270656,1.606547772
4.152421509,1.631984102
4.207818998,1.656020169
4.261960225,1.67873899
4.354488895,1.715608731
4.459984746,1.755696553
4.722914455,1.856130713
5.206708417,2.049850234
5.675766411,2.234369269
6.117412252,2.404955114
6.530998613,2.561783958
6.908813742,2.709189296
7.252391757,2.852040991
7.578836042,2.976932167
8.077248968,3.178450477
8.712316793,3.424634011
9.340167146,3.677901072
9.628483163,3.786475009
9.428087126,3.708782306
9.073712464,3.563282318
8.602531269,3.378631873
8.274752155,3.25671084
7.889119255,3.109490144
7.681362321,3.023058635
7.305975812,2.873369267
6.910450496,2.721878306
6.506465875,2.554303967
6.067121243,2.380510793
5.564669893,2.188064585
5.043931553,1.985477651
4.710416684,1.855619861
4.443052743,1.750584058
4.206492427,1.657599775
3.992708797,1.567360836
3.792152499,1.486605742
3.479143538,1.367831082
3.307307381,1.301634467
3.257315414,1.279758636
3.223203229,1.265787952
3.196117102,1.257446052
3.181066029,1.251883106
3.172420814,1.248927949
3.167335087,1.247327483
3.164534336,1.246599026
3.162785607,1.245895976
3.161846212,1.245575356
3.161313354,1.245663134
3.161011101,1.245512953
3.160839652,1.245094008
3.160742401,1.239010336
3.160687237,1.242082353
3.160655946,1.243679543
3.160638197,1.244560673
3.160628128,1.245053442
3.160622418,1.240359394
3.160619178,1.24534937
3.160617341,1.245367679
3.160616299,1.240540649
3.160615707,1.238807015
3.160615372,1.24154883
3.160615182,1.243081341
3.160615074,1.239237272
3.160615013,1.238347925
3.160614977,1.241523603
3.160614959,1.243150622
3.160614947,1.244042583
3.160614939,1.24332932
3.160614936,1.24139482
3.160614935,1.243473307
3.160614934,1.2431893
3.160614934,1.241316548
3.160614932,1.242192903
3.160614932,1.242881353
3.160614932,1.243901767
3.160614932,1.244326563
3.160614932,1.244802728
3.160614932,1.24519296
3.160614932,1.245182171
3.160614932,1.245232164
3.160614932,1.240413422
3.160614932,1.238681997
3.160614932,1.241423829
3.160614932,1.242956312
3.160614932,1.239113286
3.160614932,1.238224317
3.160614932,1.241399487
3.160614932,1.243026327
3.160614932,1.23920301
3.160614932,1.238318197
3.160614932,1.241494744
3.160614932,1.243121941
3.160614932,1.244013945
3.160614932,1.244511779
3.160614932,1.244906855
3.160614932,1.244897449
3.160614932,1.244948001
3.160614932,1.245245942
3.160614932,1.245215095
3.160614932,1.245260718
3.160614932,1.240440776
3.160614932,1.238709032
3.160614932,1.241450913
3.160614932,1.242983424
3.160614932,1.239140181
3.160614932,1.238251137
3.160614932,1.241426419
