Date/Time,Outdoor Air Temperature ©,Building Electric Load,Building Heating Load,Building Cooling Load,ChW Supply Temp,ChW Return Temp,HW Supply Temp,HW Return Temp,HW Mass Flow Rate (kg/s),CHW Mass Flow Rate (kg/s)
1/1/12 00:00,-8.2625,660.9533208,561.0253242,79.45662547,6.7,9.716058125,82,62.18146279,6.669768547,5.948667975
1/1/12 01:00,-11.8875,676.3519546,612.2051491,36.46973106,6.7,9.472907985,82,63.08035484,7.585289389,2.808987646
1/1/12 02:00,-11.325,675.0025094,594.5836827,40.98199127,6.7,9.52641108,82,62.89072724,7.446963469,3.224696542
1/1/12 03:00,-11.1,674.4521668,596.5673003,42.37732049,6.7,9.5461399,82,62.87376159,7.44684252,3.387209997
1/1/12 04:00,-10.7875,674.1176137,595.4979889,44.65406532,6.7,9.572435315,82,62.87105674,7.441489474,3.608480708
1/1/12 05:00,-10.6,673.5352038,595.5788166,46.00830273,6.7,9.585566692,82,62.84968448,7.429742467,3.741590732
1/1/12 06:00,-10.6,672.1982807,601.5969905,45.70729422,6.7,9.589316135,82,62.95739817,7.523144763,3.733464737
1/1/12 07:00,-10.225,658.9682667,602.6887025,48.93982688,6.7,9.604523531,82,63.02515727,7.586623667,4.007129867
1/1/12 08:00,-9.3125,782.3756283,517.6421864,55.91422026,6.7,9.816009654,82,61.55661325,6.296101883,4.531116474
1/1/12 09:00,-7.525,787.431051,489.1306453,81.86880889,6.7,9.720818824,82,61.14884485,5.702322319,6.575545127
1/1/12 10:00,-5.6375,783.1312015,460.0930292,106.6802744,6.7,9.80732934,82,61.05887987,5.287075608,8.425950455
1/1/12 11:00,-3.9375,775.2124973,436.3309324,129.784562,6.7,9.873051282,82,60.99812977,4.981424889,10.02364212
1/1/12 12:00,-2.6125,766.4851404,424.9545033,148.8185225,6.7,9.915662718,82,60.93483117,4.835290336,11.25249599
1/1/12 13:00,-1.5125,761.0559855,413.1412359,164.9290627,6.7,9.940021533,82,60.88824213,4.685162715,12.28713482
1/1/12 14:00,-1.1,755.7437144,405.779925,171.9169526,6.7,9.940223854,82,60.81622778,4.590276196,12.70230695
1/1/12 15:00,-1.1,747.4348844,406.3275238,172.601561,6.7,9.919261132,82,60.74726457,4.581972056,12.75491207
1/1/12 16:00,-1.1,624.5554104,446.2760046,159.2359992,6.7,10.40872468,82,61.19947606,5.06551992,11.2358141
1/1/12 17:00,-1.475,628.7913613,453.8085304,176.2408218,6.7,9.897414962,82,61.19836791,5.19252549,12.48574303
1/1/12 18:00,-2.0125,629.4279842,471.59342,162.5780678,6.7,9.894348187,82,61.41935844,5.432495145,11.91757744
1/1/12 19:00,-1.5125,628.8067593,473.4814185,165.5491349,6.7,9.926398888,82,61.66201179,5.51491504,12.24308216
1/1/12 20:00,-1.475,623.2921061,465.2288671,167.8966225,6.7,9.90812651,82,61.50851782,5.44138755,12.42255843
1/1/12 21:00,-1.325,621.543505,470.6342173,167.4787261,6.7,9.917889394,82,61.64921622,5.498187983,12.4400318
1/1/12 22:00,-1.475,622.3288286,478.6395043,166.7226345,6.7,9.926667303,82,61.76347071,5.630257071,12.34223974
1/1/12 23:00,-1.7,629.3720237,482.1885679,163.0330515,6.7,9.917606472,82,61.83108218,5.694933694,12.07788084
1/2/12 00:00,-3.075,648.0053837,490.1067645,148.7889846,6.7,9.863158272,82,61.54947116,5.768120874,11.08155397
1/2/12 01:00,-3.2125,649.1120634,496.7442604,142.4506397,6.7,9.865111183,82,61.70039139,5.82761963,10.70818837
1/2/12 02:00,-3.1125,652.186416,497.0150026,144.7639965,6.7,9.871029694,82,61.72088977,5.850272855,10.88027639
1/2/12 03:00,-2.9875,650.8204439,492.8053246,145.4977346,6.7,9.867485775,82,61.69516074,5.80099816,10.95324836
1/2/12 04:00,-1.7375,648.4566828,485.562017,160.9737798,6.7,9.922293292,82,61.83745958,5.726597923,12.05672546
1/2/12 05:00,-1.1,647.3099103,478.1942216,170.5428239,6.7,9.947625314,82,61.90030664,5.671445596,12.62228574
1/2/12 06:00,-0.7875,647.5576865,471.5663328,175.5467565,6.7,9.953892957,82,61.86603845,5.597064095,12.92476578
1/2/12 07:00,-0.6,848.7706035,399.9599751,174.856869,6.7,10.17599109,82,60.95415029,4.66556222,12.49231628
1/2/12 08:00,-0.225,1069.363235,340.3566431,184.4449386,6.7,10.16900282,82,60.38040606,3.864513426,12.9545379
1/2/12 09:00,0.375,1108.18821,316.2142598,199.7312746,6.7,9.943401691,82,60.17975139,3.522872983,14.35356283
1/2/12 10:00,1.2875,1110.295237,304.7988579,208.926426,6.7,9.969501951,82,60.08265922,3.359401602,15.21521617
1/2/12 11:00,1.7,1109.654698,293.0068331,214.9075538,6.7,9.967693873,82,59.90995089,3.203123872,15.66652667
1/2/12 12:00,1.7,1060.927171,280.5889092,189.4979716,6.7,10.67194952,82,59.74326567,3.043903501,13.0456375
1/2/12 13:00,0.6375,1079.401304,282.7316876,210.257588,6.7,10.40517037,82,59.56944765,3.043010983,13.1825349
1/2/12 14:00,-0.375,1068.225649,284.677208,199.090874,6.7,9.885488392,82,59.66451856,3.052287207,13.83944397
1/2/12 15:00,0.15,1068.286857,287.6031377,194.7224139,6.7,9.905776812,82,59.73904274,3.082258851,14.22762017
1/2/12 16:00,0.6,827.6233355,345.3613182,191.4187117,6.7,10.16820025,82,60.71053419,3.756216438,13.68903726
1/2/12 17:00,-0.15,830.9968885,359.7123332,191.8520715,6.7,9.936146827,82,60.66023067,3.991108759,13.85112497
1/2/12 18:00,0.15,753.2180854,361.1590056,190.1899652,6.7,9.943046717,82,60.79399228,4.03122372,13.94539479
1/2/12 19:00,0.9125,754.9404593,358.7978114,199.691366,6.7,9.967074146,82,60.9323741,4.038866737,14.62371146
1/2/12 20:00,1.475,752.7100668,361.5382399,206.9546994,6.7,9.991828228,82,61.12154435,4.100857952,15.07582269
1/2/12 21:00,2.0125,707.22736,356.9892875,214.4978645,6.7,10.00351609,82,61.17905673,4.076140149,15.54357459
1/2/12 22:00,0.825,696.6670648,358.6394222,204.3862197,6.7,9.959767769,82,60.73615281,4.082318069,14.83467764
1/2/12 23:00,0,599.3452748,403.3496562,182.1676475,6.7,10.17360058,82,61.11534692,4.576557867,12.97570128
1/3/12 00:00,0,596.2318771,413.1169461,189.7901683,6.7,9.946183435,82,61.26893134,4.729348823,13.68835042
1/3/12 01:00,0,596.5365209,421.887011,186.7040505,6.7,9.959485158,82,61.44323881,4.865163817,13.62218223
1/3/12 02:00,0.375,598.5026203,430.7292088,190.2196027,6.7,9.997154785,82,61.764279,5.024087472,13.85054212
1/3/12 03:00,0.225,606.5102456,433.0926125,194.7393404,6.7,9.840145842,82,61.77802708,5.102044415,14.53729376
1/3/12 04:00,-0.6875,624.9598977,441.7973355,188.3794777,6.7,9.65688496,82,61.63883901,5.19928401,14.47934592
1/3/12 05:00,-1.7875,636.9963258,458.2664262,168.0549027,6.7,9.628854106,82,61.63321302,5.378934968,13.40840738
1/3/12 06:00,-2.8875,644.9016365,471.0537244,141.9959145,6.7,9.912340782,82,61.58346506,5.522609445,11.10411722
1/3/12 07:00,-3.3,847.2325233,408.2245926,136.3136647,6.7,10.09649873,82,60.6806883,4.700709848,10.13386371
1/3/12 08:00,-3.9875,1073.397528,354.1043356,138.6417395,6.7,9.813964925,82,59.82444498,3.950955199,10.34936866
1/3/12 09:00,-4.4,1115.610059,334.7885545,130.8195668,6.7,9.798051864,82,59.58439665,3.643335,9.931789329
1/3/12 10:00,-4.0875,1116.024829,319.3761132,134.3045153,6.7,9.806306899,82,59.52301062,3.431483298,10.27264888
1/3/12 11:00,-3.525,1114.367108,306.1214936,141.5342878,6.7,9.823837744,82,59.51860422,3.270079963,10.83166713
1/3/12 12:00,-2.9875,1070.935037,295.1224079,148.9908145,6.7,9.838478705,82,59.5412168,3.144822542,11.36861259
1/3/12 13:00,-2.8,1113.267275,289.8843312,151.6932605,6.7,9.852591551,82,59.59063192,3.088247704,11.53030964
1/3/12 14:00,-2.8,1112.335834,282.4819838,152.7800767,6.7,9.838758643,82,59.56109613,3.010692703,11.59108984
1/3/12 15:00,-2.8,1111.135431,278.111318,153.0780551,6.7,9.821581863,82,59.54146988,2.961652666,11.65650829
1/3/12 16:00,-2.8,867.8349265,342.1492094,139.3122044,6.7,10.34341593,82,59.8580582,3.657271836,10.07995544
1/3/12 17:00,-2.8,876.4976985,365.307007,157.9955636,6.7,9.852151154,82,60.09587444,3.9432308,11.44432103
1/3/12 18:00,-2.8,801.1179026,377.8993845,153.1269454,6.7,9.866897762,82,60.23472072,4.113700783,11.37930765
1/3/12 19:00,-2.8,797.3535,381.3159404,151.5397051,6.7,9.865903455,82,60.26645123,4.176220123,11.35646515
1/3/12 20:00,-2.8,792.722758,388.21923,150.483778,6.7,9.871648964,82,60.35779713,4.268138369,11.30934743
1/3/12 21:00,-2.8,752.0375555,396.4578471,149.8186621,6.7,9.882416647,82,60.50757066,4.37975077,11.25650292
1/3/12 22:00,-2.8,740.4484859,406.4319441,149.5056311,6.7,9.900776249,82,60.70156792,4.524668435,11.19423485
1/3/12 23:00,-2.8,642.7596613,443.1132464,149.7527599,6.7,9.890276145,82,61.21486644,5.008185043,11.19489137
1/4/12 00:00,-2.8,641.2612537,444.9647152,149.2335667,6.7,9.901420881,82,61.31070499,5.097341192,11.14420073
1/4/12 01:00,-2.8,641.9729854,451.4858633,149.1091609,6.7,9.907276416,82,61.47426491,5.217136443,11.11577033
1/4/12 02:00,-2.8,642.5357556,457.4361341,148.9052044,6.7,9.915324295,82,61.62951189,5.330478104,11.07631097
1/4/12 03:00,-3.1125,642.5117938,462.7814474,146.0577525,6.7,9.903230544,82,61.64635809,5.422628981,10.85703488
1/4/12 04:00,-3.3,642.4630692,464.910645,142.5837287,6.7,9.885053293,82,61.64498056,5.453290654,10.63532181
1/4/12 05:00,-3.3,642.3377048,465.2119876,142.4626604,6.7,9.876320364,82,61.61165771,5.455715598,10.66378361
1/4/12 06:00,-2.9875,636.1418708,464.542164,145.8847667,6.7,9.88216416,82,61.62369079,5.444575982,10.93945637
1/4/12 07:00,-2.8,833.3771851,403.5804382,144.5255899,6.7,10.10604991,82,60.79028762,4.660243048,10.57040218
1/4/12 08:00,-2.425,1056.51444,337.2426684,159.0035519,6.7,9.857293507,82,60.26723612,3.798683224,11.74709904
1/4/12 09:00,-1.8875,1098.313987,313.3035695,164.4836277,6.7,9.875993067,82,60.1850584,3.476078057,12.29958025
1/4/12 10:00,-1.7,1095.445913,299.6819235,167.2474935,6.7,9.868576199,82,59.98093961,3.293658126,12.54478512
1/4/12 11:00,-1.325,1090.756128,291.0762888,171.7800395,6.7,9.871300261,82,59.84259447,3.170686202,12.92294134
1/4/12 12:00,-0.7875,1047.072708,282.9138791,179.3474782,6.7,9.876135163,82,59.7368755,3.061664509,13.47960381
1/4/12 13:00,-0.6,1088.874319,278.2103399,182.1140958,6.7,9.878566828,82,59.66715773,2.995104463,13.68087574
1/4/12 14:00,-0.9125,1084.97224,280.2530179,178.9036968,6.7,9.875104551,82,59.63118411,3.005847625,13.43488503
1/4/12 15:00,-1.1,1086.195442,286.1867006,175.0523336,6.7,9.880775372,82,59.75683863,3.068143182,13.14817476
1/4/12 16:00,-2.1625,863.7092472,354.5835857,157.2264116,6.7,10.09540618,82,60.45493012,3.847176367,11.50239763
1/4/12 17:00,-3.4875,885.0124485,393.0166927,147.0895844,6.7,9.875985972,82,60.59907782,4.332642304,10.82719409
1/4/12 18:00,-4.5875,815.9292317,417.8029131,130.5382621,6.7,9.854305434,82,60.70045862,4.650798745,9.745705687
1/4/12 19:00,-5,818.9596459,423.8958782,122.2753854,6.7,9.829652825,82,60.77040791,4.750870947,9.219228662
1/4/12 20:00,-4.625,817.440915,432.1577257,131.5359121,6.7,9.698207966,82,60.98823727,4.87310267,10.0615969
1/4/12 21:00,-4.775,777.6129937,442.4073392,130.5458802,6.7,9.545804512,82,61.14181934,5.033742169,10.47003958
1/4/12 22:00,-5.6875,774.8607569,451.6683372,116.7471779,6.7,9.506745492,82,61.05820469,5.158972383,9.636871426
1/4/12 23:00,-6.7875,683.0691517,496.7238255,93.78625631,6.7,9.681926571,82,61.52347322,5.723755058,7.759733894
1/5/12 00:00,-7.2,683.7948754,507.5417397,93.32408028,6.7,9.494124878,82,61.74138337,5.92616661,7.690168842
1/5/12 01:00,-6.8875,680.4196187,504.5985171,92.37795422,6.7,9.588144757,82,61.80041062,5.949018687,7.773454684
1/5/12 02:00,-7.0125,678.4320315,502.6568294,89.27711463,6.7,9.736070118,82,61.69006529,5.926270992,7.297396155
1/5/12 03:00,-8.2625,682.3385982,523.2496459,76.80369563,6.7,9.690444726,82,61.74253912,6.158602988,6.18999985
1/5/12 04:00,-10.9625,695.7176642,580.5061508,52.9858761,6.7,9.338603333,82,62.43365071,6.94340262,4.312831131
1/5/12 05:00,-13.575,706.2402398,629.5590648,24.82506748,6.7,9.007500645,82,63.58336095,7.917830091,2.098107597
1/5/12 06:00,-14.775,711.5508246,640.7290341,7.340910069,6.7,8.948883874,82,64.21228011,8.454942094,0.633821264
1/5/12 07:00,-14.3125,908.5408103,570.1223642,9.133286024,6.7,9.417592536,82,63.16245066,7.436155832,0.793036787
1/5/12 08:00,-13.9,1128.186787,465.2495756,13.15304451,6.7,9.364734902,82,61.08632698,5.652962421,1.144571512
1/5/12 09:00,-12.525,1169.011423,406.1609296,26.16716626,6.7,9.446073925,82,59.88552836,4.618234691,2.280545241
1/5/12 10:00,-10.2625,1168.344307,357.4495415,47.43996467,6.7,9.603976468,82,59.27697883,3.888094939,4.092240771
1/5/12 11:00,-8.4,1168.194326,336.8075531,72.19236679,6.7,9.664226077,82,59.5685814,3.602393513,6.092619545
1/5/12 12:00,-7.1125,1122.788351,316.988885,90.22220008,6.7,9.723646364,82,59.86877655,3.398870141,7.415025294
1/5/12 13:00,-6.0125,1159.744621,289.7506408,106.3563296,6.7,9.759371682,82,59.91725827,3.121775207,8.535184834
1/5/12 14:00,-4.5375,1156.875738,276.428173,126.4089021,6.7,9.833388156,82,60.08432589,2.989212992,9.917943055
1/5/12 15:00,-3.525,1156.411775,285.7103241,141.2320262,6.7,9.896054873,82,60.18596384,3.108220151,10.80332599
1/5/12 16:00,-3.9875,911.8906698,362.9909048,138.3958804,6.7,9.845159255,82,60.34644379,3.975265391,10.47638917
1/5/12 17:00,-4.775,916.6427458,400.1590297,126.8091461,6.7,9.843465964,82,60.4793757,4.410980327,9.614881767
1/5/12 18:00,-5.375,841.0118591,423.6023485,118.4588419,6.7,9.828134773,82,60.65617448,4.70643623,9.001334089
1/5/12 19:00,-6.2875,843.9139798,439.815787,107.2764057,6.7,9.788334833,82,60.67240736,4.913931439,8.192764561
1/5/12 20:00,-7.3875,844.7069058,462.5499707,100.187403,6.7,9.412335129,82,60.82626916,5.19191368,7.957654629
1/5/12 21:00,-8.4875,809.0026318,474.3063166,80.81820046,6.7,9.347015766,82,60.82481444,5.346328592,6.759613378
1/5/12 22:00,-8.9,799.3960713,482.9024591,71.00755809,6.7,9.310299593,82,60.95193097,5.458620093,6.149181936
1/5/12 23:00,-9.5875,700.2622327,539.0887615,60.24254471,6.7,9.309032064,82,61.71874996,6.215658589,5.317633886
1/6/12 00:00,-10.6875,699.133626,558.6761583,48.77244364,6.7,9.241780648,82,62.15400508,6.613802421,4.378683252
1/6/12 01:00,-11.1,700.5984549,562.4755223,39.88277875,6.7,9.386328757,82,62.42681932,6.80534571,3.62092898
1/6/12 02:00,-11.7875,701.2646843,575.8941633,33.97435853,6.7,9.519073619,82,62.62454396,7.042053071,3.034189503
1/6/12 03:00,-13.2625,704.7523205,604.9190548,22.58853688,6.7,9.377204437,82,63.18740792,7.556340743,2.003635071
1/6/12 04:00,-13.9,708.1864039,613.2087418,13.13586302,6.7,9.368002112,82,63.66216235,7.887004265,1.166608286
1/6/12 05:00,-14.2125,708.589455,620.9554716,11.03633805,6.7,9.341639859,82,63.8962254,8.123137469,0.981142567
1/6/12 06:00,-14.4,711.657972,630.5688999,9.800159965,6.7,8.982440762,82,64.18423071,8.38571468,0.875752623
1/6/12 07:00,-14.775,919.9350275,570.6205859,5.619370641,6.7,9.427257043,82,63.11251925,7.430426061,0.505456084
1/6/12 08:00,-14.3125,1147.250987,467.1164824,9.361771745,6.7,9.41824881,82,61.14933597,5.683086463,0.840752424
1/6/12 09:00,-13.525,1186.816905,422.1074876,17.19109758,6.7,9.364604204,82,60.17995433,4.821958772,1.543291397
1/6/12 10:00,-12.6125,1185.192525,394.9647759,25.54732742,6.7,9.425256348,82,59.65097126,4.344098489,2.288375953
1/6/12 11:00,-11.5125,1185.406558,384.6725096,35.30316018,6.7,9.513596735,82,59.31647463,4.132412825,3.134546209
1/6/12 12:00,-11.475,1141.229693,378.0112566,37.34902813,6.7,9.495200974,82,59.03871887,3.993262164,3.278244923
1/6/12 13:00,-11.325,1182.485545,379.1030487,37.68205397,6.7,9.510535578,82,59.0490102,3.968545616,3.285675771
1/6/12 14:00,-11.475,1183.030852,374.0467116,37.87956483,6.7,9.495364079,82,58.91887246,3.895697713,3.279935282
1/6/12 15:00,-12.0125,1181.702445,379.0954733,33.05357489,6.7,9.442026805,82,58.97056684,3.935657,2.859315336
1/6/12 16:00,-13.575,941.7133085,508.7640625,18.32103616,6.7,9.491759775,82,60.69853063,5.444840506,1.583746113
1/6/12 17:00,-15.15,950.4184732,564.5476652,4.816052365,6.7,9.266859445,82,61.84637102,6.428734417,0.417151815
1/6/12 18:00,-16.6,875.5393964,625.2272236,0.221821326,6.7,7.202865467,82,63.11788431,7.598402254,0.019240298
1/6/12 19:00,-17.2,875.9881745,632.8831182,0,6.7,6.7,82,63.52187998,8.073306903,0
1/6/12 20:00,-18.2625,871.8160615,649.2845206,0,6.7,6.7,82,63.56023183,8.386430367,0
1/6/12 21:00,-18.525,833.8180868,666.833227,0,6.7,6.7,82,63.76698975,8.6814425,0
1/6/12 22:00,-17.9875,822.937143,665.8274653,0,6.7,6.7,82,63.90852929,8.760153849,0
1/6/12 23:00,-18.4875,718.3356907,721.6878043,0,6.7,6.7,82,64.63799334,9.748194371,0
1/7/12 00:00,-18.9,713.2917247,715.3790631,0,6.7,6.7,82,64.6961361,9.854335448,0
1/7/12 01:00,-19.2125,712.7316224,725.3225398,0,6.7,6.7,82,64.79637081,10.04092312,0
1/7/12 02:00,-19.775,709.8448344,739.76936,0,6.7,6.7,82,64.93915977,10.31755682,0
1/7/12 03:00,-20.375,708.3075129,764.0238265,0,6.7,6.7,82,65.25297653,10.80568241,0
1/7/12 04:00,-20.9125,706.9263019,774.5938415,0,6.7,6.7,82,65.4464816,11.13492672,0
1/7/12 05:00,-21.7875,704.1299099,797.5525995,0,6.7,6.7,82,65.70541927,11.60413895,0
1/7/12 06:00,-22.575,701.2408824,811.9090405,0,6.7,6.7,82,65.94806221,12.02274389,0
1/7/12 07:00,-22.1125,773.6166214,779.2900871,0,6.7,6.7,82,65.40627729,11.3755416,0
1/7/12 08:00,-19.575,914.6873315,669.5197858,0,6.7,6.7,82,63.9731504,9.182449387,0
1/7/12 09:00,-16.925,959.0630275,606.4810997,0,6.7,6.7,82,63.47359444,7.934253517,0
1/7/12 10:00,-15.0375,961.9800274,560.2365405,4.47991678,6.7,9.448575883,82,63.41792812,7.220820454,0.388646286
1/7/12 11:00,-14.4,965.619362,533.700332,8.883971625,6.7,9.415808782,82,63.39917035,6.862847802,0.771030925
1/7/12 12:00,-13.7125,934.1240499,505.2915436,15.6872543,6.7,9.407868978,82,63.15348843,6.466407229,1.363296608
1/7/12 13:00,-12.9875,935.5839291,471.3721675,22.52608572,6.7,9.460429637,82,62.37206607,5.869360965,1.958122395
1/7/12 14:00,-13.1125,935.5279551,465.9262631,22.44428234,6.7,9.435231773,82,62.0077648,5.651125144,1.949652538
1/7/12 15:00,-13.675,934.5983153,486.4591294,17.27693108,6.7,9.386540029,82,62.05420632,5.834619429,1.503428742
1/7/12 16:00,-15.275,942.7913705,561.2645363,5.802463883,6.7,9.168947563,82,62.84196186,6.848956555,0.506225658
1/7/12 17:00,-16.475,907.3569628,592.6964561,0,6.7,6.7,82,63.11670464,7.437895172,0
1/7/12 18:00,-17.7,711.2489533,682.5311605,0,6.7,6.7,82,64.01416083,8.845959304,0
1/7/12 19:00,-18.3,710.7980313,696.5813443,0,6.7,6.7,82,64.28415044,9.324010968,0
1/7/12 20:00,-18.9875,708.6673933,716.6911727,0,6.7,6.7,82,64.46241755,9.700553206,0
1/7/12 21:00,-19.775,706.270899,741.8374321,0,6.7,6.7,82,64.7485083,10.2011627,0
1/7/12 22:00,-19.625,706.2141851,739.5840705,0,6.7,6.7,82,64.79901513,10.26204121,0
1/7/12 23:00,-19.775,706.534463,748.999524,0,6.7,6.7,82,64.88371307,10.41767656,0
1/8/12 00:00,-20.6875,675.8542601,773.8435349,0,6.7,6.7,82,65.19771421,10.91504399,0
1/8/12 01:00,-21.1,676.8664546,784.9169551,0,6.7,6.7,82,65.41652415,11.25371012,0
1/8/12 02:00,-21.1,675.9412445,788.0109615,0,6.7,6.7,82,65.50023017,11.38036416,0
1/8/12 03:00,-21.1,675.7210593,792.3009552,0,6.7,6.7,82,65.57876283,11.49891338,0
1/8/12 04:00,-21.475,675.3671799,805.5498584,0,6.7,6.7,82,65.73318352,11.77692257,0
1/8/12 05:00,-21.7,674.1647905,812.8576571,0,6.7,6.7,82,65.87413933,12.00372347,0
1/8/12 06:00,-21.7,673.5002076,811.6669914,0,6.7,6.7,82,65.87773763,12.02107495,0
1/8/12 07:00,-21.325,662.3692342,807.9251265,0,6.7,6.7,82,65.78160207,11.93683082,0
1/8/12 08:00,-18.6625,790.0743304,677.9880656,0,6.7,6.7,82,64.18364884,9.456146327,0
1/8/12 09:00,-15.45,794.6602517,615.7832621,3.077787819,6.7,8.772172176,82,63.64509196,8.127735731,0.268948434
1/8/12 10:00,-13.4,800.5764725,579.6045691,18.38165268,6.7,9.402171187,82,63.46850963,7.520596087,1.607960687
1/8/12 11:00,-12.425,804.6252276,557.6175817,27.45046408,6.7,9.484943344,82,63.34498901,7.168145175,2.396741985
1/8/12 12:00,-11.2,805.5513709,535.1003885,38.15866659,6.7,9.594992567,82,63.23231835,6.844502787,3.303037728
1/8/12 13:00,-10.225,810.6535276,512.2079392,46.69033996,6.7,9.702473772,82,62.95005397,6.468224188,3.963410286
1/8/12 14:00,-9.625,813.4432908,495.7626336,52.52583308,6.7,9.761465675,82,62.58234915,6.183544885,4.353957192
1/8/12 15:00,-9.4,809.9454046,487.4585696,55.8299467,6.7,9.748823299,82,62.01400709,5.931243534,4.537263411
1/8/12 16:00,-9.775,682.017976,574.6768201,54.03591934,6.7,9.690422882,82,62.9143598,7.036612033,4.352035076
1/8/12 17:00,-10,689.1188081,600.2074626,51.30702696,6.7,9.694470495,82,63.45193381,7.603036888,4.122577786
1/8/12 18:00,-10,687.9052327,600.2046286,51.57075768,6.7,9.686316485,82,63.54518008,7.740811409,4.133135455
1/8/12 19:00,-9.625,688.594157,599.2501239,54.81562233,6.7,9.714572175,82,63.51571219,7.74173013,4.385413792
1/8/12 20:00,-9.0875,688.9666596,593.2380878,59.77882371,6.7,9.749900849,82,63.37533085,7.638599118,4.754125437
1/8/12 21:00,-8.9,690.5521768,602.1531468,64.3140121,6.7,9.668327301,82,63.48426585,7.739296304,5.090960472
1/8/12 22:00,-8.525,691.639221,611.9833897,74.01870479,6.7,9.409775565,82,63.77361753,7.957043625,6.03940472
1/8/12 23:00,-8.675,693.3949263,610.9039344,71.06500066,6.7,9.408118422,82,63.76682904,8.005509838,5.967303462
1/9/12 00:00,-8.9,705.1528078,589.760824,66.02414598,6.7,9.371079172,82,63.37089289,7.632400549,5.665479622
1/9/12 01:00,-8.9,705.7353046,602.4231562,64.85008368,6.7,9.38913177,82,63.54154952,7.76784613,5.643077506
1/9/12 02:00,-8.525,702.2200504,595.630108,69.37966451,6.7,9.397610716,82,63.50656056,7.706521153,6.07721942
1/9/12 03:00,-8.3,699.1641685,592.9139614,72.21246586,6.7,9.397702276,82,63.45091428,7.641510012,6.349789576
1/9/12 04:00,-8.3,700.2177125,594.2920175,72.2956846,6.7,9.393284387,82,63.46236675,7.656197246,6.373911836
1/9/12 05:00,-8.3,700.3211714,595.0333997,72.19410511,6.7,9.390354831,82,63.46409864,7.665573418,6.379362126
1/9/12 06:00,-7.9875,700.4717188,590.2589866,76.36207924,6.7,9.400779378,82,63.42300952,7.599272786,6.752841838
1/9/12 07:00,-7.8,902.025212,516.6528365,72.97128197,6.7,9.741525238,82,62.29768378,6.463169785,6.272359454
1/9/12 08:00,-6.425,1127.186375,434.4215521,94.59190768,6.7,9.793797439,82,60.99372899,5.161634868,7.766186272
1/9/12 09:00,-4.5375,1165.769356,379.1576279,122.6119512,6.7,9.853497708,82,60.3417586,4.321741833,9.675664756
1/9/12 10:00,-3.2125,1162.020716,348.1487779,142.9411876,6.7,9.901518598,82,60.2473668,3.878111331,10.94324836
1/9/12 11:00,-1.425,1157.930808,321.6277666,168.4090864,6.7,9.960944279,82,60.36843172,3.559267246,12.58814891
1/9/12 12:00,0.15,1109.516433,301.4703056,191.3618779,6.7,10.00766597,82,60.48974439,3.339974569,14.00908628
1/9/12 13:00,1.2875,1152.015904,293.3997497,207.6893108,6.7,10.05813924,82,60.4491806,3.253174595,14.95420427
1/9/12 14:00,1.7,1149.542943,279.824172,216.2278486,6.7,10.05251948,82,60.31305307,3.097946894,15.40405049
1/9/12 15:00,1.7,1145.114399,280.7586498,216.4908491,6.7,10.04331837,82,60.18506078,3.094577458,15.44512271
1/9/12 16:00,0.6375,897.4923767,342.2296213,204.0158128,6.7,9.988176843,82,60.88069665,3.801152581,14.65412683
1/9/12 17:00,0,904.401309,364.6164614,191.1955803,6.7,9.998307135,82,61.00489744,4.101098752,13.81429085
1/9/12 18:00,0,825.5046825,376.1768092,190.0785905,6.7,10.01303304,82,61.14359231,4.271239654,13.7294931
1/9/12 19:00,0.6875,825.5531513,376.1242275,198.8644077,6.7,10.04117342,82,61.30953743,4.306756415,14.28903138
1/9/12 20:00,0.7875,820.3817508,375.219773,202.1483155,6.7,10.0385398,82,61.29863796,4.3219656,14.44823861
1/9/12 21:00,0.225,770.6824307,380.2297255,194.6451528,6.7,10.01586059,82,61.22049007,4.377020849,13.95786757
1/9/12 22:00,-0.375,750.2581477,386.0687631,186.2265048,6.7,9.99145016,82,61.08474057,4.431867828,13.41884459
1/9/12 23:00,-0.9125,644.8644452,435.5553064,176.8205848,6.7,9.96865565,82,61.61405299,5.029108297,12.84209451
1/10/12 00:00,-1.1,636.3164959,446.830763,172.1100352,6.7,9.988262831,82,61.83621291,5.24020572,12.50823992
1/10/12 01:00,-1.1,632.1312843,440.2954072,172.5888093,6.7,9.969780481,82,61.71531382,5.193669066,12.55188643
1/10/12 02:00,-0.7875,628.2812076,438.4406485,176.0990144,6.7,9.972788012,82,61.68768561,5.157264947,12.84158019
1/10/12 03:00,-0.225,626.5262081,437.1410906,183.2621536,6.7,9.99156843,82,61.77089399,5.150797609,13.33006132
1/10/12 04:00,0,629.8379227,440.6273329,186.2850835,6.7,10.00713819,82,61.8884736,5.211477717,13.49192127
1/10/12 05:00,-1.0625,638.9457256,452.2769828,176.6720634,6.7,9.977991587,82,61.71338025,5.351261589,12.79028064
1/10/12 06:00,-2.3875,642.2207742,467.3185894,158.0310776,6.7,9.927396045,82,61.63226024,5.497434833,11.54904655
1/10/12 07:00,-2.8,844.412922,401.4719579,146.1606142,6.7,10.1150109,82,60.67727437,4.635084902,10.54403691
1/10/12 08:00,-1.7375,1066.80937,322.4226546,163.7058013,6.7,10.12602187,82,60.00561548,3.611163936,11.65618694
