timestamp,Optimization Status,Objective Value,Convergence Time,Cool_dump_hour00,Cool_dump_hour01,Cool_dump_hour02,Cool_unserve_hour00,Cool_unserve_hour01,Cool_unserve_hour02,E_boilergas_hour00,E_boilergas_hour01,E_boilergas_hour02,E_chillerelec0_hour00,E_chillerelec0_hour01,E_chillerelec0_hour02,E_chillerelec1_hour00,E_chillerelec1_hour01,E_chillerelec1_hour02,E_chillerelec2_hour00,E_chillerelec2_hour01,E_chillerelec2_hour02,E_dump_hour00,E_dump_hour01,E_dump_hour02,E_gridelec_hour00,E_gridelec_hour01,E_gridelec_hour02,E_prime_mover_elec_hour00,E_prime_mover_elec_hour00_aux1,E_prime_mover_elec_hour01,E_prime_mover_elec_hour01_aux1,E_prime_mover_elec_hour02,E_prime_mover_elec_hour02_aux1,E_prime_mover_fuel_hour00,E_prime_mover_fuel_hour01,E_prime_mover_fuel_hour02,E_unserve_hour00,E_unserve_hour01,E_unserve_hour02,Heat_dump_hour00,Heat_dump_hour01,Heat_dump_hour02,Heat_unserve_hour00,Heat_unserve_hour01,Heat_unserve_hour02,Q_Gencooling_hour00,Q_Gencooling_hour01,Q_Gencooling_hour02,Q_Genheating_hour00,Q_Genheating_hour01,Q_Genheating_hour02,Q_HRUheating_hour00,Q_HRUheating_hour01,Q_HRUheating_hour02,Q_abs_hour00,Q_abs_hour00_aux0,Q_abs_hour01,Q_abs_hour01_aux0,Q_abs_hour02,Q_abs_hour02_aux0,Q_boiler_hour00,Q_boiler_hour00_aux0,Q_boiler_hour01,Q_boiler_hour01_aux0,Q_boiler_hour02,Q_boiler_hour02_aux0,Q_chiller0_hour00,Q_chiller0_hour00_aux1,Q_chiller0_hour01,Q_chiller0_hour01_aux1,Q_chiller0_hour02,Q_chiller0_hour02_aux1,Q_chiller1_hour00,Q_chiller1_hour00_aux1,Q_chiller1_hour01,Q_chiller1_hour01_aux1,Q_chiller1_hour02,Q_chiller1_hour02_aux1,Q_chiller2_hour00,Q_chiller2_hour00_aux1,Q_chiller2_hour01,Q_chiller2_hour01_aux1,Q_chiller2_hour02,Q_chiller2_hour02_aux1,Q_prime_mover_hour00,Q_prime_mover_hour01,Q_prime_mover_hour02,Sabs_hour00,Sabs_hour01,Sabs_hour02,Sboiler_hour00,Sboiler_hour01,Sboiler_hour02,Schiller0_hour00,Schiller0_hour01,Schiller0_hour02,Schiller1_hour00,Schiller1_hour01,Schiller1_hour02,Schiller2_hour00,Schiller2_hour01,Schiller2_hour02,Sturbine_hour00,Sturbine_hour01,Sturbine_hour02,cool_load0,cool_load1,cool_load2,elec_load0,elec_load1,elec_load2,electricity_cost0,electricity_cost1,electricity_cost2,heat_load0,heat_load1,heat_load2,natural_gas_cost0,natural_gas_cost1,natural_gas_cost2,solar_kW0,solar_kW1,solar_kW2
2017-07-01 00:00:00,Optimal,106.8619194046,0.06655311071624324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.934779,80.007889,80.025581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.451537,16.44853,17.077373,500.0,350.0,500.0,350.0,500.0,350.0,4.4507563,4.4507563,4.4507563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6858833,1.6735628,1.659021,1.0589706,1.071291,1.0858329,0.84717644,0.85703283,0.86866629,0.61530637,0.37784476,0.58640843,0.34894682,0.55230027,0.31483865,0.0,0.0,0.0,0.0,0.0,0.0,2.1219458,1.7619663,2.0675419,1.7075624,2.0680414,1.7080619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7448538,2.7448538,2.7448538,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7372521719549643,2.6539503428863869,2.6203416915728419,436.51675870000003,436.44064119999996,437.05179270000002,0.1,0.1,0.1,0.84717644387581015,0.8570328256567723,0.86866628829750925,7.614,7.614,7.614,0,0,0
2017-07-01 01:00:00,Optimal,105.50789972460001,0.05963587182351886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.007889,80.025581,80.517551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44853,17.077373,4.9113402,500.0,350.0,500.0,350.0,500.0,350.0,4.4507563,4.4507563,4.4507563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6735628,1.659021,1.6502228,1.071291,1.0858329,1.0946311,0.85703283,0.86866629,0.87570487,0.58640843,0.34894682,0.55230027,0.31483865,0.53166384,0.29420222,0.0,0.0,0.0,0.0,0.0,0.0,2.0675419,1.7075624,2.0680414,1.7080619,2.0819317,1.7219522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7448538,2.7448538,2.7448538,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6539503428863869,2.6203416915728419,2.6135955718184918,436.44064119999996,437.05179270000002,424.39378939999995,0.1,0.1,0.1,0.8570328256567723,0.86866628829750925,0.87570486864551345,7.614,7.614,7.614,0,0,0
2017-07-01 02:00:00,Optimal,104.0867373446,0.05351896793971134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.025581,80.517551,82.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.077373,4.9113402,2.2369062,500.0,350.0,500.0,350.0,500.0,350.0,4.4507563,4.4507563,4.4507563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.659021,1.6502228,1.6486437,1.0858329,1.0946311,1.0962102,0.86866629,0.87570487,0.87696815,0.55230027,0.31483865,0.53166384,0.29420222,0.52796003,0.29049841,0.0,0.0,0.0,0.0,0.0,0.0,2.0680414,1.7080619,2.0819317,1.7219522,2.1237977,1.7638182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7448538,2.7448538,2.7448538,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6203416915728419,2.6135955718184918,2.6517577499147049,437.05179270000002,424.39378939999995,420.23653569999999,0.1,0.1,0.1,0.86866628829750925,0.87570486864551345,0.87696814841351067,7.614,7.614,7.614,0,0,0
2017-07-01 03:00:00,Optimal,110.82667264460001,0.068695017389097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.517551,82.000371,77.911024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9113402,2.2369062,84.476726,500.0,350.0,500.0,350.0,500.0,350.0,4.4507563,4.4507563,4.4507563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6502228,1.6486437,1.7236157,1.0946311,1.0962102,1.0212382,0.87570487,0.87696815,0.81699053,0.53166384,0.29420222,0.52796003,0.29049841,0.70380851,0.46634689,0.0,0.0,0.0,0.0,0.0,0.0,2.0819317,1.7219522,2.1237977,1.7638182,2.008339,1.6483594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7448538,2.7448538,2.7448538,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6135955718184918,2.6517577499147049,2.7121474622995563,424.39378939999995,420.23653569999999,506.5657023,0.1,0.1,0.1,0.87570486864551345,0.87696814841351067,0.81699052882975098,7.614,7.614,7.614,0,0,0
