Qch(tons),P(kW)
1.053099336,0.41364149
1.053099336,0.414183566
1.053099336,0.412909547
1.053099336,0.412614693
1.053099336,0.41367316
1.053099336,0.414215354
1.053099336,0.414512568
1.053099336,0.414678438
1.053099336,0.414810067
1.053099336,0.414806914
1.053099336,0.414823742
1.053099336,0.414923003
1.053099336,0.414912706
1.053099336,0.414927891
164.4028197,87.90411759
161.9673023,86.34115726
161.7969978,85.98983376
161.7190084,85.69302947
161.6140619,85.40630949
161.4904304,85.1296189
161.354358,84.86195676
161.2388583,84.62191841
161.1340415,84.40322146
161.0360824,84.20127599
160.9390555,84.01096767
160.8376585,83.82753849
160.7331355,83.64994937
160.6429069,83.48820148
160.558072,83.33720047
160.4551707,83.18256158
160.3458113,83.0289819
160.2488882,82.88587278
160.1624504,82.7520718
160.0784426,82.62307407
159.9929771,82.49633506
159.9220681,82.38028229
159.8586814,82.2712023
159.7887361,82.16123153
159.7111849,82.04909842
159.6437289,81.94554049
159.5805372,81.84781486
159.505213,81.7462419
159.4430122,81.65391417
159.4178596,81.58432423
159.4333891,81.54092858
159.5188909,81.54794594
159.6342384,81.58712035
159.7591166,81.64558759
159.890481,81.72008821
160.0236293,81.80638281
160.1558806,81.9013799
160.6860793,82.23433252
161.0819599,82.52726076
161.3454714,82.77139591
161.5992487,83.0240134
161.8469982,83.28341358
162.100756,83.5544448
163.5491275,84.58927525
162.8627318,84.57457985
162.9461003,84.98403071
163.4628806,85.60974739
164.1898839,86.34644095
165.0414399,87.15531296
166.018087,88.04497054
167.0661131,88.98959147
168.1768103,89.98508735
169.2932033,91.00024175
170.1822017,91.90813619
170.78889,92.67466048
171.2371397,93.3537979
171.7481976,94.06547957
172.2845991,94.79070593
172.8171221,95.49692501
173.3327671,96.18052524
173.8362753,96.85748334
71.29660896,40.29845615
90.84390186,48.10554589
99.65798635,51.38773228
194.2387955,106.1729082
182.8135107,100.8330615
178.9818056,99.87095789
76.98684293,43.04568343
95.59885076,50.77245473
103.8467044,53.96655184
196.5765794,108.6635414
184.8277725,103.1290019
180.7919751,102.0846404
79.74667608,44.99076313
98.38651425,52.87706628
106.4802305,56.04702344
198.0954635,110.8469987
186.2063111,105.1223927
182.1510399,104.03424
81.7976307,46.60590321
100.3665053,54.55404249
108.4781347,57.7480943
199.3284941,112.6908979
187.3101256,106.7702881
183.1160867,105.5417787
83.1801206,47.78164163
101.7232201,55.76301653
109.6971577,58.87240558
199.9166667,113.7813762
187.6855688,107.598901
183.3252711,106.1738994
83.39763405,48.14355584
101.9027955,56.07473824
109.7901831,59.08611854
199.7223689,113.807568
187.1891674,107.3222775
182.6202635,105.6525309
82.38934305,47.56137628
101.1323486,55.51531232
109.1851956,58.55096829
199.1084897,112.9915369
186.2687305,106.2810687
181.5547041,104.4564797
134.3011705,70.02877632
151.1236815,75.27692507
191.7975912,105.147585
182.8037022,102.50878
179.4344345,101.5080407
178.1490431,101.3598152
76.35294391,43.71362397
95.76470669,51.63141069
104.5708773,54.87865807
195.3802412,108.379209
181.4453383,101.0592591
176.0611801,98.69151768
173.9489707,97.78726772
172.8847617,97.29651501
172.2124624,96.93081942
171.7111037,96.60155609
171.2778533,96.26890272
170.8729082,95.92115365
170.3122292,95.45756858
169.9142554,95.07006058
169.5852867,94.71099766
169.2754506,94.35702046
168.9747377,94.00474452
168.68283,93.65530077
168.4019474,93.31099024
168.1394832,92.9770798
167.8667655,92.62349788
167.5962324,92.26836741
167.3358032,91.91933606
167.0834349,91.57570516
166.870567,91.25991295
166.6655212,90.95550898
166.4546961,90.653479
166.247457,90.35822056
166.0447163,90.0696169
165.844164,89.78588886
165.6403876,89.50329062
165.4380806,89.22376098
165.2442704,88.95099883
165.0623539,88.68710493
164.8732827,88.42127492
2.339233806,0.918431357
1.72437589,0.678328515
1.332105088,0.524271144
1.206602421,0.474334698
1.139155926,0.448407968
1.101344194,0.432886249
1.082015999,0.42481397
1.072161361,0.421331559
1.065437016,0.419168357
1.06009768,0.417187615
1.05706903,0.41614478
1.055351079,0.415602334
1.0543766,0.415343354
1.053823843,0.415120907
1.053510301,0.415013872
1.053332449,0.415043003
1.053231566,0.414992902
1.053174342,0.414853283
1.053141882,0.412826276
1.05312347,0.413849822
1.053113026,0.414381982
1.053107102,0.414675564
1.053103741,0.414839752
1.053101835,0.413275772
1.053100754,0.412928832
1.05310014,0.413740299
1.053099792,0.414144903
1.053099595,0.412850943
1.053099483,0.414782411
1.05309942,0.414797944
1.053099384,0.414818813
1.053099363,0.414918948
1.053099352,0.414908842
1.053099345,0.41492407
1.053099341,0.413318003
1.053099339,0.412740953
1.053099338,0.413654568
1.053099337,0.414165205
1.053099337,0.412884579
1.053099337,0.412588326
1.053099337,0.413646354
1.053099336,0.414188437
1.053099336,0.412568372
1.053099336,0.413388974
1.053099336,0.413966914
1.053099336,0.414309903
1.053099336,0.414513658
1.053099336,0.414682461
1.053099336,0.414848271
1.053099336,0.413709016
1.053099336,0.414131824
1.053099336,0.414582174
1.053099336,0.414791455
1.053099336,0.414879031
1.053099336,0.414895098
1.053099336,0.414824347
1.053099336,0.412820009
1.053143683,0.413870451
1.053109229,0.414393661
1.053104948,0.414687997
1.05310252,0.414852569
1.053101142,0.41327881
1.053100361,0.412708615
1.053099918,0.413623496
1.053099666,0.414134329
1.053099523,0.412853964
1.053099443,0.412557781
1.053099397,0.413615666
1.053099371,0.414157693
1.053099356,0.412883872
1.053099348,0.412589087
1.053099343,0.413647444
1.05309934,0.414189598
1.053099339,0.412915546
1.053099338,0.412620678
1.053099337,0.413679171
1.059558581,0.416764995
1.122057889,0.441696184
1.195821982,0.470968061
1.274470743,0.502166668
1.43933514,0.567263312
1.681699224,0.662850599
1.907494973,0.751924555
2.108410973,0.831240421
2.292876396,0.904139475
2.403322339,0.947859084
2.493388868,0.983579783
2.608513404,1.029266838
2.742380073,1.082439263
2.870106318,1.128609327
2.989780975,1.174496443
3.099992248,1.214398025
3.208262025,1.261427855
3.305820666,1.297325345
3.395970065,1.33259491
3.48345243,1.370905876
3.587108877,1.406013303
3.411263672,1.339285401
3.424933436,1.347666324
3.332688616,1.313111997
3.3531117,1.322553813
3.365202096,1.328111397
3.392139942,1.333964479
3.354467193,1.313197539
3.297096632,1.291964065
3.217833668,1.265035944
3.131072981,1.233377344
3.043272617,1.19549681
2.95378852,1.159559872
2.876063627,1.132249641
2.785769977,1.093807432
2.673326043,1.048872073
2.611728581,1.027539258
2.560805975,1.008940515
2.515106067,0.99154285
2.564506563,1.011347865
2.672167522,1.054137785
2.863458161,1.130072756
3.077782472,1.210268406
3.302026563,1.297416481
3.529733728,1.385543554
3.539561748,1.389480124
3.505819574,1.380187256
3.445102407,1.358283856
3.366857217,1.328543248
3.281402902,1.295431059
3.193058336,1.255833663
3.27153359,1.285167751
3.357599516,1.322190922
3.443344596,1.357947028
3.532567787,1.394495888
3.628671566,1.427547113
3.727258074,1.464829115
3.672570076,1.446854146
3.588840967,1.410040429
3.490082865,1.370515627
3.379461701,1.325563487
3.261762933,1.279719281
3.139791998,1.235912011
3.10182896,1.218039793
3.008105805,1.181188795
2.890722788,1.138015514
2.781665094,1.096405451
2.71112048,1.069258047
2.661725665,1.050068922
2.487278449,0.981294833
2.280972205,0.899855131
2.051349775,0.809148621
1.802378031,0.710767218
1.534962542,0.605099105
1.275788794,0.50271168
1.215452457,0.478943556
1.216959575,0.477708901
1.262409443,0.494911297
1.325982341,0.521057312
1.402517919,0.551908252
1.484858783,0.584839099
1.45730439,0.571917825
1.407356787,0.551781892
1.341302055,0.527223977
1.267888486,0.496987815
1.163801956,0.458401133
1.126411713,0.442782246
1.122308917,0.440884336
1.126661064,0.441541207
1.145029629,0.448505348
1.176517941,0.462066008
1.211645033,0.476526134
1.248575703,0.48958596
1.375061318,0.538907828
1.516346272,0.595955561
1.663405354,0.654810425
1.812409995,0.71423527
1.961329913,0.7733005
2.108429299,0.831464151
2.15204946,0.84872035
2.17433764,0.857554629
2.184867233,0.861748814
2.188603385,0.863261907
2.188532222,0.863271738
2.186389076,0.862462751
2.21383258,0.873353301
2.248122638,0.886958962
2.286410005,0.902157702
2.326976106,0.918272683
2.36893396,0.931115361
2.46415527,0.969115501
2.576801815,1.01231531
2.649524223,1.041774818
2.652527948,1.044593102
2.703946255,1.065863127
2.736546237,1.079403107
2.867726356,1.129628319
3.198016444,1.255064013
3.240012531,1.274018948
3.524011735,1.383087881
3.736873369,1.467052625
3.960720551,1.559917541
4.293013816,1.694194418
4.582450721,1.800791528
4.931532561,1.934908235
5.269331978,2.076223236
5.567707025,2.190384711
5.839865077,2.289286888
6.099824488,2.39639493
6.440246914,2.531564043
6.795643973,2.664388606
7.182914083,2.824036975
7.575319678,2.980453888
7.966455372,3.13878768
8.358739706,3.293869044
8.57464979,3.369025678
8.752690836,3.447465271
8.911682428,3.511507841
9.056320104,3.558752207
9.190954478,3.621110695
9.316884827,3.672704735
9.435410847,3.709764975
9.55136914,3.750438527
9.658218262,3.78978823
9.763625982,3.8298777
9.871278769,3.886859443
9.978216881,3.932730631
9.918291917,3.901579519
9.723883663,3.820840217
9.468579592,3.716016574
9.181850878,3.599926352
8.870573772,3.494276727
8.532879579,3.351636793
8.385837441,3.289024274
8.288485828,3.260681152
8.218316899,3.235408705
8.16173991,3.204998237
8.107906523,3.191672384
8.05216144,3.170785721
8.309563607,3.264530202
8.627157866,3.385314982
8.972448939,3.518385631
9.336499068,3.661268442
9.711712271,3.809176558
10.07874303,3.977201243
8.941844733,3.520438285
9.570688144,3.764511781
9.477612982,3.723506929
9.524426162,3.739088449
9.490962458,3.724253938
9.457116005,3.709635943
9.226398275,3.618071996
8.899430411,3.489067831
8.561447359,3.367997646
8.254871931,3.249681927
7.965448299,3.127363189
7.677124644,3.020691945
7.830407423,3.082508323
8.021318975,3.150021068
8.251731756,3.249246486
8.530847858,3.360848083
8.839863143,3.473729337
9.162340506,3.610405589
9.371093771,3.695224985
9.558503088,3.7603087
9.726797894,3.822417989
9.879291274,3.879444211
10.02715751,3.936227087
10.17532532,3.994364577
10.33980151,4.059529394
10.470704,4.111695625
10.60766398,4.166612674
10.76064555,4.22815521
10.922599,4.292379618
11.08746983,4.357019896
11.23662554,4.416771044
11.39081627,4.479853781
11.54302244,4.541471155
11.69789909,4.603432997
11.85444232,4.666167064
12.0134516,4.730187723
11.74102627,4.622155292
11.34678379,4.465059038
10.88269021,4.279555869
10.37874511,4.077636046
9.845996297,3.864973695
9.133436596,3.587254941
8.666084073,3.408518486
8.568274539,3.364142305
8.312702658,3.259678101
8.215827806,3.219299748
8.082482384,3.165715542
7.961540937,3.117215775
7.8577709,3.087805156
7.780499103,3.060384082
7.720810972,3.040541285
7.669599519,3.020451021
7.623032725,2.993881609
7.580677214,2.984001034
7.541739706,2.969360617
7.497058579,2.94370191
7.447021832,2.930566523
7.395767406,2.910906059
7.345208309,2.882950998
7.295431338,2.85905755
7.35750059,2.880995776
7.444468466,2.925296193
7.545748489,2.978283915
7.655738764,3.019244083
7.771710426,3.055679772
7.891823759,3.097419801
7.809443179,3.06081745
7.690591725,3.011647311
7.554085123,2.968285929
7.405717665,2.912108905
7.248669365,2.853046892
7.086197418,2.788246522
6.833368838,2.679962126
6.552909918,2.575210705
6.113152185,2.399569394
5.859827917,2.294366099
5.502062079,2.159358544
5.205093796,2.042654759
4.885692715,1.921319037
4.583305367,1.801488798
4.31182594,1.699288448
3.91700442,1.539417647
3.509717386,1.378377918
3.1646185,1.241173091
2.954274794,1.158802455
2.77520704,1.09197271
2.612426396,1.029421619
2.458158548,0.969161094
2.307692692,0.909933244
2.154963828,0.848812578
2.224759376,0.873180142
2.191093015,0.861288466
2.246140881,0.880726958
2.253807249,0.883665473
2.263694309,0.890245181
2.236293711,0.875580741
2.294796872,0.899789848
2.235653132,0.878242761
2.227023283,0.876087059
2.1607728,0.850994141
2.088942573,0.82331121
1.999625899,0.785339697
1.971742866,0.773565375
2.0055813,0.78887594
2.040077334,0.803476906
2.057675669,0.80774774
2.067172535,0.811958885
2.07608263,0.814613074
2.115783477,0.83236354
2.168094897,0.854087534
2.228235107,0.878283592
2.290556971,0.90305034
2.352419203,0.927591168
2.413522778,0.951843893
2.479068573,0.977878932
2.547756901,1.005188793
2.616635448,1.032609677
2.684141483,1.055199502
2.750521547,1.076258258
2.816251706,1.102923736
2.942496506,1.156186258
3.081959752,1.21354784
3.219722148,1.269779916
3.361143832,1.326822729
3.506093331,1.377548946
3.687569734,1.447560822
3.811766457,1.496697678
3.995334923,1.573796285
4.197155578,1.649650105
4.378798817,1.721010753
4.535008977,1.781389585
4.675161721,1.837474216
4.804996793,1.884205811
4.946000876,1.947422722
5.092581406,2.010143966
5.240130383,2.060111779
5.384464332,2.123873565
5.524573589,2.175088247
5.661383325,2.219937997
5.783364384,2.271630104
5.889094967,2.313517549
5.987746545,2.354772666
6.084338249,2.388379063
6.0784516,2.385198596
5.70302892,2.239992067
5.707945148,2.248625601
5.457294838,2.145120241
5.385530013,2.117083106
5.277762269,2.081204976
5.205770605,2.0485215
5.174697792,2.035892827
5.085509762,1.998591058
5.004821351,1.96735718
4.971592577,1.960779482
4.969936874,1.962434063
4.979132904,1.960211249
4.990670667,1.963517297
4.954044403,1.946759094
4.909890286,1.929813993
4.887409979,1.927339431
4.879244386,1.920051428
4.874452411,1.917626529
4.86478422,1.91166794
4.860252605,1.91034348
4.852140596,1.913465858
4.835457571,1.902810175
4.817563949,1.895180167
4.801789117,1.886800073
4.791961956,1.883337622
4.739190775,1.868625296
4.690119735,1.845194938
4.656472764,1.831272368
4.631542295,1.819297941
4.609248628,1.813685379
4.592225375,1.806212816
4.570178572,1.79530282
4.535005121,1.781666187
4.497942878,1.772698772
4.462467546,1.754714
4.428202505,1.740447328
4.370834867,1.721957557
4.29236721,1.683596552
4.206977356,1.64925879
4.168347921,1.639370484
4.159265986,1.639899871
4.092465885,1.613280701
3.817199871,1.497220388
3.802645077,1.490787874
3.583027617,1.408692692
3.444249386,1.351899224
3.282340831,1.288086614
3.154167734,1.241113767
3.041834352,1.19393268
2.933270981,1.150807694
2.864835972,1.126867967
2.811831638,1.107733582
2.76668143,1.090684762
2.726473619,1.07136313
2.688845685,1.055705786
2.65303503,1.040230315
2.618017218,1.02657588
2.583678644,1.016294258
2.550147011,1.004619754
2.517389951,0.988587535
2.485096,0.975051064
2.454336171,0.965284524
2.424859898,0.955059424
2.396285788,0.940961533
2.368397671,0.929209908
2.341256879,0.921016256
2.282563306,0.89910502
2.185199414,0.856245548
2.138433383,0.836657912
2.072831149,0.813224578
2.005811412,0.788581535
1.932820836,0.760957463
1.892921738,0.74596328
1.861425521,0.733800338
1.831523452,0.72200829
1.804708338,0.711376383
1.780886518,0.701910529
1.75911646,0.693248493
1.738886924,0.685410391
1.7199943,0.675479491
1.701821469,0.667552607
1.683956114,0.662147016
1.666432963,0.653503634
1.649405133,0.646521302
1.665292494,0.654580085
1.688662526,0.664780928
1.715876436,0.675778539
1.745714064,0.687939294
1.777214332,0.70054226
1.857706563,0.732126912
1.979510451,0.778015917
1.970479492,0.775253414
2.05318313,0.808614983
2.08401375,0.8180968
2.115059854,0.829487039
2.183379473,0.855827995
2.3570976,0.926227465
2.383616964,0.937747516
2.561843984,1.006537423
2.619296753,1.027287314
2.741267759,1.077293073
2.793886495,1.097820785
2.948222964,1.159572197
3.050467602,1.201703902
3.428620693,1.351378018
3.579575734,1.405363584
3.895392392,1.531286773
4.048595418,1.587708078
4.196647534,1.650603856
4.283227919,1.685246795
4.441468581,1.749841492
4.508282191,1.775481723
4.641054446,1.818779493
4.700041674,1.842001364
4.985813954,1.961545022
5.12255529,2.01504854
5.421249376,2.137372613
5.56754816,2.188240376
5.861034685,2.309820417
6.00862459,2.368639243
6.179453468,2.427650592
6.398976433,2.516905744
6.612904117,2.600533845
6.822304188,2.67478393
7.030726794,2.763459164
7.240828835,2.848222322
7.365985907,2.890121248
7.556789302,2.961015122
7.767718531,3.041488995
7.958137436,3.127756407
8.132079725,3.211228416
8.298145989,3.274462009
8.373620332,3.293944786
8.418328965,3.305370233
8.437788145,3.308801994
8.442867845,3.308675623
8.435258363,3.30467063
8.415622945,3.296161117
8.476313957,3.319444525
8.551636359,3.34856165
8.630335738,3.379089449
8.710729487,3.424375797
8.792968639,3.473739431
8.577934262,3.379124349
7.963069891,3.128565236
7.759407955,3.044132019
7.136161658,2.794689234
6.62260591,2.600176269
6.032109966,2.368757173
5.447664206,2.140464612
4.983147246,1.964213169
4.476507328,1.760033757
3.997189048,1.570212795
3.657892894,1.440363477
3.365924375,1.327040574
3.158698534,1.246191988
3.009887734,1.187891155
2.860234317,1.124431254
2.723047133,1.069199712
2.600315666,1.019497904
2.484197926,0.979205525
2.368816154,0.934180268
2.324113773,0.916709779
2.296936393,0.906073809
2.278337062,0.898801597
2.26479165,0.893516476
2.254393636,0.889469659
2.246140522,0.886266751
2.279731575,0.899613466
2.296874603,0.90302096
2.320607173,0.912127006
2.355013623,0.921173186
2.395998188,0.937852338
2.438388095,0.957381717
2.4061398,0.946381034
2.363227859,0.927045683
2.311339518,0.906416438
2.254733233,0.886830326
2.195070918,0.864534844
2.133090585,0.837362603
2.039997639,0.80123791
1.897055201,0.744953698
1.820705041,0.716284408
1.715094331,0.675200722
1.611140786,0.634647385
1.442131959,0.568099102
1.276732113,0.501046078
1.238880421,0.486728788
1.139347383,0.448148512
1.102022094,0.433841872
1.08084996,0.425690838
1.068840416,0.421097503
1.062028202,0.418411081
1.058164087,0.416905715
1.055972232,0.414432208
1.054728938,0.413366468
1.054023701,0.41400447
1.053623667,0.414358226
1.053396754,0.412988109
1.053268042,0.412641385
1.053195032,0.413670852
1.053153618,0.414196677
1.053130127,0.412913447
1.053116802,0.412613387
1.053109244,0.413668868
1.053104956,0.414209369
1.053102524,0.414505625
1.053101145,0.414670956
1.053100362,0.414802281
1.053099918,0.414798965
1.053099667,0.414815703
1.053099524,0.414914914
1.053099443,0.414904596
1.053099386,0.41450076
1.053099363,0.412591095
1.053099353,0.413187418
1.053099348,0.413781683
1.053099343,0.414313636
1.05309934,0.414608616
1.053099339,0.414773955
1.053099338,0.414905419
1.053099337,0.41490212
1.053099337,0.414918829
1.053099337,0.413313128
1.053099336,0.412736169
1.053099336,0.413649782
1.053099336,0.414160416
1.053099336,0.412879829
1.053099336,0.41258359
1.053099336,0.413641598
1.053099336,0.414183673
1.053099336,0.412909654
1.053099336,0.4126148
1.053099336,0.413673267
1.053099336,0.414215461
1.053099336,0.414512675
1.053099336,0.414678545
1.053099336,0.414810174
1.053099336,0.414807022
1.053099336,0.41409929
1.053099336,0.413437194
1.053099336,0.414073079
1.053099336,0.413302894
1.053099336,0.413839471
1.053099336,0.414414255
1.053099336,0.414714098
1.053099336,0.414851317
1.053099336,0.414944697
1.053099336,0.41379492
1.053099336,0.414129378
1.053099336,0.4145553
1.053099336,0.414793939
1.053099336,0.414916305
1.053099336,0.413773667
1.053099336,0.414110084
1.053099336,0.414583575
1.053099336,0.414790693
1.053099336,0.414901011
1.053099336,0.414516166
1.053099336,0.413749221
1.053099336,0.413937276
1.053099336,0.414726274
1.053099336,0.414867891
1.053099336,0.414490688
1.053099336,0.413725691
1.053099336,0.414385811
1.053099336,0.414706341
1.053099336,0.414848569
1.053099336,0.41494316
1.053099336,0.413793685
1.053099336,0.414128213
1.053099336,0.414554151
1.053099336,0.414792794
1.053099336,0.414915162
1.091061341,0.428696041
1.205557597,0.473587437
1.342093116,0.526877094
1.47820337,0.580873717
1.609744946,0.632137458
1.801516651,0.709047963
1.955159821,0.770315334
2.139498542,0.843480986
2.292055588,0.9040114
2.425280259,0.956806681
2.583342075,1.01946479
2.747614851,1.080212111
2.915089188,1.144945984
2.947267276,1.154291601
2.703183951,1.060717192
2.65698705,1.044518423
2.48804671,0.979406984
2.368827918,0.93357943
2.242815568,0.884303229
2.127794508,0.838996777
2.059024382,0.811868942
1.953174555,0.770054539
1.856291706,0.73176304
1.784578001,0.703396751
1.726257925,0.680307476
1.670565549,0.658458532
1.616882297,0.634927701
1.537215372,0.602870214
1.474593156,0.579655894
1.431423822,0.563443021
1.394570212,0.549375982
1.360590991,0.536078198
1.308111469,0.515459899
1.249992577,0.490669922
1.186757289,0.465201294
1.120111295,0.440040842
1.087389727,0.427712089
1.072549992,0.422171404
1.064132397,0.419024427
1.059357656,0.417276446
1.056649264,0.41620643
1.055112974,0.415618162
1.054241539,0.415374273
1.053747232,0.415169216
1.053466844,0.415073937
1.053307799,0.413404835
1.053217584,0.412792291
1.05316641,0.413685924
1.053137383,0.414185186
1.053120918,0.412898019
1.053111578,0.412598087
1.05310628,0.413654068
1.053103275,0.414194979
1.053101571,0.41292021
1.053100604,0.412624949
1.053099878,0.41398245
1.053119088,0.414441212
1.053105868,0.414668551
1.053103564,0.414801907
1.053101734,0.414803704
1.053100697,0.414821353
1.053100108,0.414920651
1.053099774,0.414910284
1.053099585,0.414925409
1.053099477,0.413319283
1.053099417,0.412742204
1.053099382,0.413655809
1.053099362,0.414166441
1.053099351,0.412885801
1.053099345,0.412589542
1.053099341,0.413647574
1.053099339,0.414189658
1.053099338,0.412915591
1.053099337,0.41262072
1.053099337,0.413679212
1.053099337,0.414221415
1.053099337,0.414518631
1.053099336,0.414684498
1.053099336,0.414816123
1.053099336,0.41479461
1.053099336,0.414812667
1.053099336,0.414840456
1.053099336,0.414907553
1.053099336,0.413312743
1.053099336,0.412738129
1.053099336,0.41365227
1.053099336,0.414163021
1.053099336,0.412882437
1.053099336,0.412586196
1.053099336,0.413644216
1.053099336,0.414186296
1.053099336,0.412912256
1.053099336,0.412617395
1.053099336,0.413675873
1.053099336,0.414218071
1.053099336,0.414515286
1.053099336,0.414681154
1.053099336,0.414812781
1.053099336,0.414809626
1.053099336,0.414826449
1.053099336,0.414925709
1.053099336,0.414915409
1.053099336,0.41493059
1.053099336,0.412879777
1.053099336,0.413067683
1.053099336,0.413644534
1.053099336,0.414321532
1.053099336,0.413714004
1.053099336,0.413509856
1.053099336,0.413898838
1.053099336,0.414006199
1.053099336,0.413850362
1.053099336,0.413546539
1.05312737,0.414081511
1.053104482,0.414557713
1.053102227,0.413572019
1.05310096,0.413932138
1.053100248,0.414436219
1.053099812,0.414540349
1.053099616,0.413070383
1.053099486,0.413809855
1.053099425,0.41431614
1.053099384,0.413433021
1.053099364,0.413917653
1.053099352,0.41389951
1.053099345,0.413970742
1.053099341,0.414308282
1.053099339,0.413798532
1.053099338,0.41319155
1.053099337,0.413769146
1.053099337,0.414353831
1.053099337,0.414632701
1.053099337,0.41477579
1.053099336,0.413220199
1.053099336,0.413307649
1.053099336,0.412726015
1.053099336,0.41363855
1.053099336,0.414148943
1.053099336,0.412868397
1.053099336,0.41257218
1.053099336,0.413630138
1.053099336,0.414172195
1.053099336,0.412898266
1.053099336,0.412603443
1.053099336,0.413661863
1.053099336,0.414204039
1.053099336,0.414501251
1.053099336,0.414667125
1.053099336,0.414798761
1.053099336,0.414795623
1.053099336,0.414812464
1.053099336,0.414911734
1.053099336,0.414901452
1.053099336,0.41491665
1.053099336,0.413310647
1.053099336,0.412733628
1.053099336,0.413647216
1.053099336,0.414072262
1.053099336,0.414054803
1.053099336,0.414440753
1.053099336,0.414601702
1.053099336,0.414732516
1.053099336,0.414856521
1.0531585,0.414874997
1.053112535,0.414873291
1.053106823,0.413275606
1.053103583,0.412920869
1.053101745,0.413730288
1.053100703,0.414134277
1.053100112,0.412840177
1.053099776,0.414771445
1.053099586,0.414786939
1.053099478,0.414807791
1.053099417,0.414907918
1.053099382,0.414897818
1.053099363,0.414913054
1.053099351,0.413307089
1.053099345,0.412730085
1.053099341,0.41364366
1.053099339,0.414154283
1.053099338,0.412873743
1.053099337,0.41257752
1.053099337,0.413635502
1.053099337,0.414177568
1.053099337,0.412903597
1.053099336,0.41260876
1.053099336,0.413667201
1.053099336,0.414209386
1.053099336,0.414506599
1.053099336,0.414672471
1.053099336,0.414804104
1.053099336,0.414800959
1.053099336,0.414817793
1.053099336,0.41491706
1.053099336,0.414906771
1.053099336,0.414921962
1.053099336,0.413315908
1.053099336,0.412738866
1.053099336,0.413652473
1.053099336,0.414384135
1.053099336,0.414159333
1.053099336,0.414099363
1.053099336,0.414542961
1.053099336,0.414327264
1.053099336,0.413669363
1.053099336,0.413723952
1.053099336,0.414110547
1.053099336,0.41450531
1.053099336,0.414745409
1.053099336,0.414875264
1.053099336,0.414945683
1.053099336,0.414956592
1.053099336,0.414882575
1.053099336,0.414884002
1.053099336,0.413285222
1.053099336,0.412931019
1.053099336,0.413741037
1.053099336,0.41414541
1.053099336,0.412851444
1.053099336,0.414782943
1.053099336,0.414798496
1.053099336,0.414819378
1.053099336,0.41491952
1.053099336,0.414909418
1.053099336,0.414924648
1.053099336,0.413318577
1.053099336,0.412741526
